frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a blue shirt and glasses. The woman is wearing red. There is a large red and white sign on the front of the screen. There are lights hanging from the ceiling above the people.
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and glasses. He is holding an object in his hands. The woman is wearing red clothes and has long hair. There is a large screen behind them. There are many buildings and skyscrapers on the screen.
004.jpg,A man and a woman are standing behind a white table. The man is wearing a blue shirt and tie and is holding a book in his hands. He is wearing glasses on his face. The woman has long brown hair and a red shirt on. There is a large screen behind them. There are buildings and lights on the screen.
005.jpg,A bright red light is shining on a white wall. There are two large red beams that are blocking off the light. There is a large red circle with small white dots on it. 
006.jpg,The image is a graphic. The graphic has a red and white background. There is a diagonal red stripe going across the image. The gray part of the graphic is in the middle of the picture. There are small yellow flowers in the top right corner of the photo. The date is 18:30:18.
007.jpg,A group of women are standing in front of a brick wall. They are dressed in colorful outfits. There is a man in a white shirt and black pants standing next to them. The women are wearing hats on their heads. 
008.jpg,A man in a blue suit is standing on a stage. There is a large red stand in front of him with a large drum on top of it. There are red chairs on the stage behind him. 
009.jpg,There is a large statue on top of a building. There are many people gathered around the statue. There is a white building in front of the statue with many windows on it. 
010.jpg,There is a large float in the street. There are people sitting on top of the float. There is a crowd of people standing around the float watching it. 
011.jpg,A red and white graphic is shown. There is a large red diagonal stripe on the right side of the image. There are small dots on the left side of this image. The dots are arranged in a triangle shape. The background is dark red on the top left and white on the bottom right.
012.jpg,"The image is a logo. The logo is red and white. The background is white. There are red dots on either side of the logo. There is a small logo in the top right corner that says ""HTTV7 HD 18:30:42"". The logo has the word ""giay"" in the middle of it."
013.jpg,A woman is standing in front of a cityscape. She is wearing a red dress with a large flower on the front of it. The woman has long dark hair and is wearing earrings. The sky behind the woman is orange and red. There is a tall skyscraper in the background of the city.
014.jpg,A woman is standing in front of a city skyline. She is wearing a red dress and holding a book in her hands. There are fireworks in the sky behind her. The sky is orange and red. 
015.jpg,A woman is standing in front of a city skyline. She is wearing a red top with a floral design on it. She has long dark hair and is wearing earrings. The sky behind her is orange. There is a tall skyscraper in the background. 
016.jpg,There are several people standing around a table with books on it. There is a man kneeling down in front of the table with a small child standing next to him. There are several books on the table in piles. 
017.jpg,A man and a little girl are looking at books on a shelf. The little girl is wearing a white shirt and a colorful lanyard around her neck. There are several books on the shelf next to the little girl. 
018.jpg,A woman and a child are standing in front of a red wall. The woman is wearing a pink shirt and glasses. She is holding the child in her arms. A person is holding a black microphone in their hand. There are other people standing behind them. 
019.jpg,There are several people standing in front of a red table. There are white umbrellas hanging from the ceiling above the tables. There is a tree with yellow flowers on it next to the table.
020.jpg,There are several people standing around a red and white tent. There is a table in front of the tent with a red table cloth on it. There are books stacked on top of the table. 
021.jpg,There are four people sitting on a red bench. There is a man in a white shirt and glasses reading a book. There are two women and a young boy standing in front of them. 
022.jpg,There is a woman wearing a yellow shirt and a black face mask. There is a table in front of her with books on it. There are pink flowers on top of the table. 
023.jpg,There are people standing around a table. There are pink umbrellas behind the table. The people are wearing face masks on their faces. There is a man in a blue shirt standing next to a woman.
024.jpg,There is a crowd of people standing in front of a stage. There are lights on the stage shining down on the crowd. There is a dragon on the right side of the stage. 
