frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,Two people are standing in front of a large screen. There is a red and white sign on the front of the screen. The man is wearing a blue shirt and tie. 
003.jpg,"A man and a woman are standing in front of a news desk. They are both dressed in business attire. The man is wearing a blue shirt and tie, while the woman is wearing blue. The desk is white and has a red and white logo on it. There is a large screen behind them that shows a city with tall buildings and a red sky."
004.jpg,"The image is a graphic design. It has red and white colors. The background is white and there are red dots on either side of the white background. In the center of the image there is a logo that is red and silver. The logo has the word ""giay"" in the middle. Below the logo there is the words ""TIN CHINH"" in red."
005.jpg,A man in a white shirt and glasses is holding a black and white checkered cloth. There are people standing around him. There is a woman in a red dress behind him. 
006.jpg,There are people sitting in a bus. They are all wearing white shirts and ties. They have red and gold chairs in front of them. There are curtains hanging from the windows on the bus. 
007.jpg,There are several people standing in front of a blue screen. There is a man in a white shirt holding a gold trophy in his hand. There are people in suits standing behind him.
008.jpg,There are several people standing in a room. There is a large screen on the wall behind them. They are all wearing jackets and pants. There are lights on the ceiling above them.
009.jpg,"The image is a graphic. The background is red. On the right side of the image there is a white diagonal stripe. The red on the left side is more solid than the white on the right. The white stripe is separated by a thin red line. The image has a black border around it. There is a small logo in the top right corner that says ""HTV7"" in red letters. The time is 18:30:34."
010.jpg,The image is a graphic design. The design is composed of red and white lines. There is a silver object in the middle of the design. There are small dots on the red lines. The red object has a small amount of blood on it. The time and date are on the top right corner of the image.
011.jpg,A man and a woman are standing behind a white desk. They are both wearing eyeglasses. The man is wearing a blue shirt and a tie. The woman is also wearing a short sleeve blue shirt. There is a large screen behind them. There are many tall buildings on the screen. 
012.jpg,A man and a woman are standing behind a white desk. They are both wearing eyeglasses. The man is wearing a blue shirt and a tie. The woman is also wearing a short sleeve blue shirt. There is a large picture of a city behind them. The sky above the city is orange. 
013.jpg,A man and a woman are standing behind a white desk. They are both wearing eyeglasses. The man is wearing a blue shirt and a tie. The woman is also wearing a short sleeve blue shirt. There is a large picture of a city behind them. The sky above the city is orange. 
014.jpg,There is a stage with a red tablecloth on it. There are people sitting in front of the table. There is a large green screen behind the table with red writing on it behind them. 
015.jpg,There is a large red table with people sitting behind it. There is a red carpet on the floor in front of the table. There are plants on the sides of the stage.
