frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,"A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a white shirt and tie, black pants and black shoes. The woman is dressed in a pink dress. She is holding something in her hands. The screen behind them shows a city with tall buildings. There is a red sky behind them."
003.jpg,"A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a white shirt and tie, and holding a book in his hands. The woman is dressed in a pink dress. The screen behind them shows a city with tall buildings. There is a red sky above the city."
004.jpg,"The image is red and white. There are dots on the red background. The dots are small and white in color. The lines on the white background are also red. The image has a black border around it. There is a small logo in the top right corner of the image that says ""HTV7 HD 18:30:06""."
005.jpg,The image is a graphic. The background is red and white. There are dots on the left side of the image. There is a big red and silver symbol in the middle of the picture. The symbol looks like a fan. The picture is very blurry. The letters on the bottom of the screen are black. The numbers on the top right corner are in red.
006.jpg,There are people sitting at a long desk. There are brown cabinets behind them. There is a man in a white shirt sitting in front of a computer. 
007.jpg,There are people sitting at desks in an office. There is a woman sitting at a desk in front of a computer. There are chairs around the desk. 
008.jpg,A picture of a gas station. There is a black car in front of the gas station with a man standing next to it. There are blue pillars around the cars. 
009.jpg,A person is wearing a blue shirt. They are standing next to blue bottles. There is a black machine in front of them. The person is using a green hose to clean the machine. 
010.jpg,There is a stage with blue walls on it. There are people sitting on chairs in front of the stage. There is a man standing behind a podium on the stage wearing a black suit. 
011.jpg,A woman is wearing a white lab coat and white gloves. She has a white mask on her face. There are white monitors in front of her. 
012.jpg,There are four men standing in a room. There is a man in a brown jacket sitting in a red chair. There are two men in green uniforms standing next to him.
013.jpg,There is a yellow and red bus on the street. There are people walking in front of the bus. There is a man in a yellow shirt standing next to the sidewalk.
014.jpg,A man and a woman are standing in front of a large screen. They are both looking down at something in their hands. The woman is wearing a pink dress and has her hair pulled back. The man has a white shirt and tie and is wearing black pants. There is a large white table in the front of them.
015.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and tie and black pants. The woman is also wearing a pink dress. There is a large screen behind them. There are buildings and a tower on the screen.
016.jpg,A man and a woman are standing in front of a news desk. The man is wearing a white collared shirt and a tie. The tie is gray and has a small microphone attached to it. The woman is also wearing a pink dress. She is holding something in her hands. There is a large cityscape behind them. The sky is orange and red.
017.jpg,A man and a woman are standing in front of a screen. The man is wearing a white shirt and a tie. The woman is also wearing a pink dress. There are tall buildings on the screen behind them. 
018.jpg,A woman is standing in a room holding a microphone in her hand. She is wearing a white shirt and black pants. There are several chairs in front of her. There is a desk behind her. 
019.jpg,There are people sitting at a long desk. There are brown cabinets behind them. There is a man in a white shirt sitting in front of a computer.
020.jpg,A man in a white shirt and black pants is holding a microphone. There are white pillars behind him. There is a desk behind him with chairs in front of it. 
021.jpg,A woman is sitting at a desk wearing a white jacket and a face mask. There is a microphone in front of her. There are two potted plants on the desk. 
022.jpg,Two women are sitting at a brown desk. One of the women is wearing a white shirt and a face mask. There is a red sign in front of the desk. 
023.jpg,A man and two women are sitting at a desk. The man is wearing a white shirt and glasses. The women are wearing white shirts and face masks. There is a printer on the desk in front of them. 
024.jpg,There are two people sitting at a desk. There is a man in a white shirt sitting in front of a black keyboard. There are papers and a plant on top of the desk. 
025.jpg,A woman in a yellow shirt is standing in front of a glass door. There are white pillars behind her. There is a person sitting in a chair behind her wearing a black jacket. 
026.jpg,The image is of an office. It is an office building. There is a woman sitting behind a desk. The desk is white and there is a computer monitor on top of it. The woman is wearing a white shirt and has her hair pulled back. There are white and blue chairs in the room. The walls are made of glass. The ceiling is white with lights on it.
027.jpg,There are three people sitting at desks. There is a woman sitting at a desk in front of a computer. There are white blinds on the window behind the desk. 
028.jpg,A man is sitting at a desk in front of a computer. He is wearing a green shirt. There is a stack of papers on the desk behind the man. A white phone is sitting on top of the desk. The man is typing on the keyboard. 
029.jpg,A computer screen is turned on. There are words written on the screen in different languages. There is a red logo on the top right corner of the screen.
030.jpg,A man is wearing a white collared shirt. He is standing in front of a microphone. There is a plant with yellow flowers next to the man. 
031.jpg,There are people standing around a table. There are boxes on top of the table. They are wearing face masks on their faces. There is red decorations hanging from the ceiling. 
032.jpg,There are several women standing in front of a store. There are signs hanging from the wall behind them. There is a woman wearing a white shirt on the other side of the women. 
033.jpg,There are many wrapped presents on the ground. They are wrapped in plastic bags. There is a red and yellow design on the wrapped presents. 
034.jpg,A man is wearing a white shirt. There is a microphone in front of the man. There are yellow flowers on a tree next to him. 
035.jpg,A woman is wearing a white collared shirt. She has long black hair that is pulled back in a pony tail. She is wearing glasses. There is a large vase with purple flowers in it next to the woman. 
036.jpg,There are several people standing in a line. There are pictures hanging on the wall behind them. There is a woman with black hair standing in front of them. 
037.jpg,There are several people standing in a room. There is a blue table in front of them with plates and glasses on top of it. There are pictures hanging on the wall behind them.
