frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing in front of a desk. The desk is white and has a red logo on it. There is a large screen behind them. The man is wearing a suit and tie. 
003.jpg,There is a man and a woman standing in front of a large screen. They are both dressed in business attire. The woman is wearing a red dress and the man is dressed in a blue suit and tie. There is a red and white logo on the screen behind them.
004.jpg,A man and a woman are standing in front of a large screen. They are both holding papers in their hands. The man is wearing a blue shirt and tie. The woman has a red dress on and is smiling. There is a white chair behind them. 
005.jpg,The image is a graphic design. The background is red. On the left side of the image there is a white diagonal stripe. The red on the right side has a darker red diagonal stripe on it. The white on the left is a solid white color. There are dots on the red background. The dots are small and white. The overall design is modern and minimalistic.
006.jpg,"The image is a graphic. The background is red and white. There are small dots on the red background. In the center of the background is a large gray symbol. The symbol is in the shape of a number 6. There is a bright white light in the middle of the symbol. At the top right corner of the image there is a watermark that reads ""HTV7 HD 18:30:19""."
007.jpg,A woman wearing a face mask is sitting at a table. There are two tables in front of her with food on top of them. There is a man standing behind her wearing a helmet. 
008.jpg,There are fireworks in the sky over a city. There are tall buildings in front of the water. The sky is dark and there are clouds in the distance. 
009.jpg,There are fireworks in the sky. The sky is dark and there are white and red fireworks. There are people standing in front of the fireworks.
010.jpg,There are people standing in front of a black desk. There is a man in a green uniform standing next to a woman in a white shirt. They are all wearing face masks. There are people holding cameras in their hands. 
011.jpg,A woman is standing in front of a microphone. She is wearing a white shirt and a white face mask. There are people behind her sitting at a desk. They are all wearing white shirts and ties. 
012.jpg,A group of men are standing on a soccer field. They are all wearing white shirts and shorts. There are soccer balls on the ground in front of them. There is a tall tower behind them. 
013.jpg,There are two people standing in front of each other. They are wearing white shirts. There is a red and white sign on the bottom of the picture. 
014.jpg,"A logo is displayed on a white background. The logo is red and silver. There are red dots on the sides of the logo. There is a red circle with the word ""giay"" in it. "
015.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The woman is wearing a red dress with a white flower in her lapel. The man is dressed in a blue suit with a striped tie. The screen behind them shows a city with tall buildings and a red sky.
016.jpg,A man and a woman are standing in front of a white table. They are both holding books in their hands. The man is wearing a blue shirt and a striped tie. The woman has a red dress on and has a white flower pinned to her dress. There is a large cityscape behind them. The sky is orange and red.
017.jpg,A man and a woman are standing behind a white desk. They are both dressed in business attire. The man is wearing a blue shirt with a striped tie and black pants. The woman is dressed in a red dress with a white flower pinned to the dress. She has long brown hair. There is a large cityscape behind them. The sky is orange and pink.
018.jpg,A man and a woman are standing in front of a news desk. The man is wearing a blue shirt and a striped tie. He is holding a red box in his hands. The woman is also wearing a red dress with a white flower pinned to her dress. She has long dark hair. There is a large cityscape behind them. The sky is orange and cloudy.
019.jpg,There is a clear plastic bowl with fruit inside of it. The fruit is red and yellow. There is a white plate under the bowl. 
020.jpg,There are two women standing in front of a store. One of the women is wearing a white face mask on her face. She is also wearing a blue hat. The other woman is wearing an orange jacket. There are shelves behind the women with many items on them. 
021.jpg,An elderly woman is wearing a white and blue helmet. The woman is also wearing a patterned shirt. The background is blurry and appears to be a store. There is writing on the top and bottom of the image.
022.jpg,A man in a yellow shirt is wearing a face mask. There is a woman in a black shirt behind him. There are red flags hanging above them. 
023.jpg,A man in a yellow shirt is wearing a face mask. There is a woman next to him wearing a colorful shirt. There are red flags hanging above them. 
024.jpg,There is a clear glass with orange liquid inside of it. There is yellow writing on the front of the glass. There are numbers on the top right corner of the screen.
025.jpg,An older Asian woman with gray hair is standing in front of a counter in a store. She is wearing a blue and white patterned shirt. The counter is covered with plastic and has a white and black scale on top of it. There are jars and other items on the counter behind her. Another woman can be seen behind the woman in the background.
026.jpg,An older woman with gray hair is standing in front of a table. There is a white clock on top of the table. 
027.jpg,An older woman with gray hair is standing in front of a counter. She is wearing a blue and purple shirt. There are boxes and a clock on the counter. 
028.jpg,There are people standing in a market. There are red ribbons hanging from the ceiling. There is a woman in a white shirt standing in front of a red cart. 
029.jpg,An elderly woman with gray hair is sitting in front of a table. There are bags and a scale on top of the table. Behind the table is a man wearing a gray shirt. 
030.jpg,There are several motorcycles parked in front of a store. There are several people standing in the street next to the motorcycles. The people are wearing helmets on their heads. 
031.jpg,There are several motorcycles parked in front of a store. There are several people standing in the front of the store. They are wearing red helmets on their heads. 
032.jpg,There are two women standing next to each other. One of the women is wearing a black shirt and a watch on her wrist. They are looking at something that is hanging in front of them. 
033.jpg,A woman in a yellow shirt is holding a blue bucket. There are leaves floating on the water around the woman. There is water under the leaves. 
034.jpg,A woman in a yellow shirt is holding a green bucket. There are leaves on the ground in front of the woman. There is water under the bucket. 
035.jpg,A man and a woman are standing in front of a table. They are both holding tablets in their hands. The man is wearing a blue shirt and a striped tie. The woman is also wearing a red dress. There is a large cityscape behind them. The sky is orange and pink. 
