frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a tie. The woman is also wearing a white shirt. There is a large screen behind them. There are buildings on the screen. 
003.jpg,"A man and a woman are standing behind a news desk. They are both dressed in business attire. The man is wearing a blue shirt, black pants and a striped tie. The woman is dressed in a white blouse and a pair of black pants. The desk is white and has a red logo on it. Behind them is a large screen that shows a city."
004.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding an object in his hands. The woman is also wearing a white blouse and a bow tie. There is a large screen behind them that shows a city with tall buildings and a red sky.
005.jpg,Two people are standing in front of a desk. There is a black computer on top of the desk. The man is wearing a green shirt. 
006.jpg,There are two people standing in front of a desk. There is a black computer on top of the desk. The man is wearing a green uniform. 
007.jpg,There are several cars driving on the street. There are trees lining the street next to the cars. There is a person riding a scooter in front of them. 
008.jpg,There are several people riding motorcycles on the street. There are trees on the side of the street next to them. There is a red sign in front of the motorcycles. 
009.jpg,A red and white graphic is shown. There is a large red diagonal stripe on the right side of the image. There are dots on the left side of an image. The dots are small and white.
010.jpg,"A red and white graphic is shown. There is a large white letter ""A"" in the middle of the graphic. There are small dots on the right side of the image. The numbers 18:30:36 are on the top right corner."
011.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and black pants. The woman is also wearing a white shirt and red pants. There is a large screen behind them. There are many buildings and skyscrapers on the screen.
012.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a book in his hands. He is wearing glasses. The woman is also wearing a white blouse and has short brown hair. There is a large screen behind them that shows a city with tall buildings.
013.jpg,A man and a woman are standing in front of a white desk. The man is wearing a blue shirt and a striped tie. The woman is holding a red object in her hands. There is a large screen behind them. There are tall buildings on the screen. 
014.jpg,A man and a woman are standing in front of a news desk. The man is wearing a blue shirt and a striped tie. The woman is dressed in a pink blouse and a red skirt. There is a large cityscape behind them. The sky is orange and red. 
015.jpg,A man and a woman are standing in front of a news desk. The man is wearing a blue shirt and a striped tie. He is holding a tablet in his hands. The woman is holding an object in her hands. There is a large screen behind them that shows a city with tall buildings. The sky is red and orange. 
016.jpg,There are two people sitting at a desk. There is a large black computer on the desk in front of them. The man is wearing a green shirt and has a black chair behind him. 
017.jpg,A man and a woman are sitting at a desk. They are both wearing green uniforms. There is a large computer monitor in front of them. A printer is sitting on a desk behind them. 
018.jpg,There is a man and a woman sitting next to each other. The man is wearing a green uniform with red and gold stripes on it. The woman has a green jacket on with a white stripe down the side of it. There is a bottle of water behind them. 
019.jpg,A woman is wearing a purple shirt. She has a microphone in front of her. There is a white curtain behind the woman. 
020.jpg,A woman is sitting at a desk in front of a computer. She is wearing a green shirt. There is a black camera on a stand in frontof the desk. A woman is standing behind the desk wearing a purple shirt. 
021.jpg,There are four people sitting in a row of benches. There is a woman in a yellow shirt standing in front of them. There are large windows on the wall behind them.
022.jpg,There are people sitting in a row of benches. There is a woman in a yellow shirt standing in front of them. There are windows on the wall behind them.
023.jpg,There are four men sitting at a table. They are all looking at a laptop. There is a man in a white shirt with a black stripe on the sleeve. The man in the white shirt is wearing glasses. 
024.jpg,There are four people sitting in a room. There are desks in front of them. There is a man in a white shirt sitting behind a chair holding a piece of paper. Two of the men are wearing white shirts with black stripes on them. One of them is wearing glasses and is looking at a laptop. 
025.jpg,There are four people standing in front of a desk. There are two men wearing white shirts and black pants. There is a man in a green shirt sitting in a chair behind the desk. 
026.jpg,There are four people standing around a desk. There are two men wearing white shirts and black pants. There is a man in a green shirt sitting in front of a computer. 
027.jpg,A computer screen is turned on. There is a picture of a man on the screen. There are many words and pictures on the computer screen. 
028.jpg,A man is sitting in front of a white wall. He is wearing a white collared shirt. There is a black camera sitting on top of a black tripod. A red sign is hanging on the wall behind the man.
029.jpg,A woman is sitting at a brown desk. She is wearing a green shirt. There is a computer monitor in front of her on the desk. A man is sitting behind her wearing a white shirt and black pants. He is holding a piece of paper in his hands. A black camera is sitting on a tripod in the corner of the room. 
030.jpg,A man is wearing a green uniform. There are microphones in front of the man. There is a man in a blue shirt standing behind him. 
031.jpg,A man in a green uniform is standing in front of a microphone. There are other people behind him. There is a white wall behind them. 
032.jpg,There are two men standing in front of a desk. There is a black computer monitor on the desk. The man in a green shirt is looking at the computer screen. 
033.jpg,There are people standing in front of desks. There is a television hanging on the wall above the desks. The desks have computers on top of them. 
034.jpg,There are two women sitting next to each other. The woman on the left is wearing a green uniform. She has a red and yellow sash around her neck. She is wearing glasses on her face. The other woman is wearing an orange jacket. They both have dark colored hair. There is a white wall behind them.
035.jpg,There are four people in a room. There is a large desk in front of them with many computer monitors on top of it. There are two men in green uniforms standing behind the desk. 
036.jpg,There are people sitting around a desk. There is a man in a white shirt sitting in front of a computer. There are two men in green uniforms standing behind them. 
037.jpg,A man in a green shirt is sitting in a black chair. There is a large screen in front of him. There are brown cabinets behind him. 
038.jpg,There are several people sitting at desks. There is a man in a green shirt sitting in front of a computer keyboard. There are other people standing behind them. 
039.jpg,There are several people sitting at desks. There are two men standing behind them. There is a man in a green shirt sitting at a desk with a keyboard in front of him.
040.jpg,A computer screen is turned on. There is a calendar on the screen with a person's silhouette next to it. There are several words on the computer screen. 
041.jpg,"The image is a screenshot of a monitor screen. The screen is titled ""NHAP HO SO DE NGHI CAP CCCD - NGAY 19-02-HTV7HD"". There are several bullet points on the screen. Each bullet point is written in a different language. The first bullet point says ""Thong tin ca nhan"" and the second bullet points say ""Thonq tin can nhan"". There is also a line of text below the bullet point that says ""Dien de nghi cap""."
042.jpg,There are three people in a room. There is a man in a green shirt standing in front of a desk. There are two women sitting in chairs next to the man. 
043.jpg,A man is standing in front of a cityscape. He is wearing a blue shirt and a striped tie. He has glasses on and is holding a tablet in his hands. The sky behind him is orange and red. There are tall buildings in the background. 
044.jpg,A man is standing in front of a cityscape. He is wearing a blue shirt and a striped tie. He has glasses on and is holding a tablet in his hands. The sky behind the man is orange and red. There are tall buildings in the background. 
045.jpg,A man is standing in front of a city skyline. He is wearing a blue shirt and a striped tie. He has glasses on and is holding a tablet in his hands. There is a red sky behind the man. 
046.jpg,A man is wearing a blue shirt and a striped tie. He is holding a tablet in his hands. There are tall buildings behind him. There is a red sky behind the man.
047.jpg,A man is wearing a blue shirt and a striped tie. He is holding a tablet in his hands. There are tall buildings behind him. There is a red sky behind the man.
048.jpg,There are several people standing on a stage. There is a large blue sign behind them. There are two podiums in front of them with flowers on top of them.
049.jpg,There are several people standing in front of a large blue sign. There is a man in a suit standing at a brown podium. There are flowers on top of the podium.
050.jpg,There are several people standing in front of a large blue sign. They are all wearing suits and are clapping their hands. There is a wooden podium in between them. 
051.jpg,"A blue screen has a red and yellow emblem at the top. Below the emblem is the words ""Le Danh Cong"" in white letters. There is a large white flower on the left side of the emblem. At the bottom of the screen there are several logos for different companies."
052.jpg,"A blue screen has a red and yellow emblem on it. There is a large white flower on the screen. Below the emblem, there is white writing. "
053.jpg,A woman is standing behind a brown podium. There is a large blue sign on the wall behind the woman. There are people sitting in chairs in front of the podium. 
054.jpg,A woman is standing behind a podium. There are two microphones in front of her. There is a large bouquet of blue and white flowers on the podium. The woman is wearing glasses and a blue shirt. 
055.jpg,There are people sitting around a table. They are all wearing face masks. There is a large screen on the wall in front of them. 
056.jpg,There are people sitting around a table. They are all wearing face masks. There is a large screen on the wall in front of them. 
057.jpg,A woman is sitting at a desk in an office. She is wearing a black suit and a white face mask. The woman is holding a black telephone receiver to her ear. There is a black computer monitor in front of her. There are black chairs around the desk. boxes are stacked on top of each other in the background.
058.jpg,A man is sitting at a white desk. He is wearing a plaid shirt and black glasses. The man is holding a black mouse in his hand. There is a black laptop on the desk in front of him. A white telephone is sitting beside the laptop. The wall behind the desk is painted white.
059.jpg,A man is sitting at a desk in front of a computer. He is wearing a blue shirt. The computer monitor is turned on. There is a black phone on the desk next to the monitor. 
060.jpg,A man is sitting at a desk in front of a computer monitor. He is wearing a blue shirt. There is a black phone on the desk next to the monitor. 
061.jpg,A man is sitting in a black chair. He is wearing a white collared shirt. There is a computer desk behind him with a black keyboard on it. 
062.jpg,A computer monitor is showing a stock market display. The display is black and has various columns and rows of numbers. The numbers range from 0 to 100. There is a red logo in the top right corner of the screen.
063.jpg,A computer monitor is showing a stock market display. The display is black and has various columns and rows of data. There are numbers and letters on the screen. There is a picture of a city in the background.
064.jpg,There are several people sitting at desks in an office. They are all looking at computers that are in front of them. There is a plant in a pot on the desk. 
065.jpg,A man is standing in front of microphones. He is wearing a blue suit and a tie. There is a tree behind the man with yellow flowers on it. There are signs on the wall behind the tree. 
066.jpg,A man is wearing a blue suit and a tie. There are microphones in front of the man. There is a tree behind the man with yellow flowers on it. 
067.jpg,A man and a woman are looking at a computer screen. The computer screen is turned on. The man is wearing a pink shirt. The woman has long brown hair. There are white chairs behind the people. 
068.jpg,There are people sitting at desks in an office. There are many computer screens on top of the desks. There is a large window on the wall behind them. 
069.jpg,There are several people sitting at desks. There is a man in a white shirt sitting in front of a computer. There are white cabinets behind them. 
070.jpg,A man is sitting in a black chair. He is wearing a white collared shirt. There is a desk behind him with a computer on it. There are black chairs next to the desk. 
071.jpg,"A computer monitor is showing a stock market display. The display is filled with various columns and rows of numbers and letters. The numbers range from 0 to 100 and the letters are all in black. There is a red logo in the top right corner of the screen that says ""HTV7HD"" in white letters. There are trees and buildings in the background."
072.jpg,There are several people sitting at desks in an office. They are all looking at computers that are in front of them. There are green cubicles around the desks. 
073.jpg,There are several people sitting at desks in an office. They are all looking at computers that are in front of them. There is a telephone on the desk next to the computer. 
074.jpg,"This is an image of a lobby. The lobby has a large sign that says ""Welcome to Ho Chi Minh Stock Exchange"". The sign is green and white. The letters on the sign are in a bold font. There are large windows on the front of the lobby."
075.jpg,"The image is a screenshot of a monitor screen. It is a stock market chart. The chart is divided into different columns and rows. The first column is labeled ""HSC"" at the top left corner of the screen. Below that, there is a line graph that shows the stock market data. At the top right corner, there are two graphs that show the current stock prices. The second graph shows a green line and a line that shows a red line. The third graph shows an upward and a downward line. There is also a bar graph that is colored green. "
076.jpg,"The image is a screenshot of a monitor screen. It is a stock market chart. The chart is divided into different columns and rows. The first column is labeled ""HSC"" at the top. Below that, there is a line graph that shows the stock market data. The second column has green and yellow lines. The third column has red and green lines. At the bottom of the screen, there are words that are in Vietnamese."
077.jpg,A man is sitting in a black chair. He is wearing a white collared shirt. There is a white desk behind him with a black keyboard on it. 
078.jpg,A man is sitting in a black chair. He is wearing a white collared shirt. There is a white desk behind him with a black keyboard on it. 
079.jpg,There are several people sitting at desks in an office. They are all looking at computers that are in front of them. There is a plant in a pot on the desk. 
080.jpg,A man and a woman are standing in front of a news desk. The man is wearing a blue shirt and a striped tie. The woman is dressed in a pink blouse and a red skirt. There is a large cityscape behind them. The sky is red and orange. 
081.jpg,"A man and a woman are standing in front of a TV screen. They are both dressed in business attire. The man is wearing a blue shirt and black pants, and a striped tie. The woman is dressed in a pink blouse with a large bow on the neck. She is holding a small purse in her hands. The TV screen behind them shows a city with tall buildings and a body of water."
082.jpg,A man and a woman are standing in front of a TV screen. The man is wearing a blue shirt and a striped tie. The woman is dressed in a pink blouse and a red skirt. There are tall buildings on the screen behind them. 
083.jpg,"A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a blue shirt and black pants, and a striped tie. The woman is dressed in a pink blouse and red bottoms. She is holding a purse in her hands. The screen behind them shows a large city with tall buildings. The sky above the city is orange and pink."
084.jpg,A woman wearing a black helmet is standing in front of a counter. There is a girl standing behind the counter wearing a white shirt. There are bottles on the counter. 
