frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news set. The man is wearing a white shirt and tie and is standing behind a white desk. The woman is wearing an orange shirt and has short brown hair. There is a large screen behind them that shows a city with tall buildings and a blue sky with white clouds.
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a tie. The woman is wearing an orange dress. There is a large screen behind them. There are buildings on the screen. 
004.jpg,The image is a graphic. The background is red and white. There are lines on the left side of the image. The lines are red. There is a gray object in the middle of the images. The gray object has a light on top of it. The light is reflecting off of the gray object. The image has a white background. The time is 06:29:43.
005.jpg,There are several children in red shirts and black pants. They are standing in a line. There is a girl sitting on the ground in front of them. There are large potted plants next to them.
006.jpg,A man in a white shirt and brown pants is standing in a field. There are rows of red pots with green plants in them. The man is wearing a white hat on his head. 
007.jpg,A man is standing inside of a building. He is wearing a gray hat and a long sleeve shirt. There are large pieces of meat hanging from the ceiling in front of him. There is a red shelf behind him. 
008.jpg,There is a man standing in front of a wall. The man is wearing a gray shirt and a black hat. There are white vases on the wall behind the man. 
009.jpg,A man is standing outside of a building. He is wearing a long sleeve shirt and pants. The building is white and has a red sign on the top of it. There are several motorcycles parked in front of the building. 
010.jpg,A red and white striped tape is in front of a door. There is a red sign on the door. The door is white and there is black curtains on the window. 
011.jpg,A man is wearing a blue shirt and a black and white tie. He is holding a tablet in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
012.jpg,A man is wearing a blue shirt and a black and white tie. He is holding a tablet in his hands. There are tall buildings behind him. There is a cloudy sky above the buildings.
013.jpg,A picture of a man in a suit and tie is seen through a window. There is a large white building behind the man. There are several cars parked in front of the building. 
014.jpg,A large white building with many flags in front of it. There is a red flag on top of the building. There are trees surrounding the building with green leaves on them.
015.jpg,There is a large white building with many windows on the side of it. There are trees in front of the building. There is a white truck driving on the street. There wires above the truck. 
016.jpg,A white machine with a black screen on top of it. There is a person wearing a white shirt behind the machine. The screen on the machine has red numbers on it.
017.jpg,A woman is sitting at a desk in front of a computer. She is wearing a white shirt and a face mask. There is another person behind her sitting in a chair. 
018.jpg,There are two women standing in a room. They are wearing face masks on their faces. There is a table in front of them with boxes and a cash register on it. 
019.jpg,There are stacks of money on a table. The money is yellow and brown in color. There is a white box behind the stack of money. 
020.jpg,There are people sitting at desks in an office. There is a large white sign hanging on the wall. There are blue and yellow balloons hanging from the ceiling. 
021.jpg,There are several people sitting at a desk. There are blue and yellow balloons hanging from the ceiling. There is a white wall behind them. 
022.jpg,There are several people sitting at a desk. There is a woman standing in front of the desk wearing a white face mask. There are white chairs in the room. 
023.jpg,A woman is standing in front of a city skyline. She is wearing a short sleeve red dress. The sky behind her is orange and cloudy. There are tall buildings all around her. 
024.jpg,There are several children walking on a sidewalk. There are large potted trees on the sidewalk next to them. There is a red building behind them. 
025.jpg,Two women are standing in a room. One of the women is wearing a white shirt. The other woman is wearing an orange shirt. There is a white cabinet behind them. 
026.jpg,There are four children sitting at a table. There are blue cabinets behind them. There is a window on the wall behind them with green curtains on it. The children are wearing red shirts. 
027.jpg,There are several children sitting at desks in a classroom. They are wearing red shirts with white stripes on the sleeves. There are blue lockers behind them. There is a window on the wall with green curtains on it. 
028.jpg,The image is a screenshot from a video in Vietnamese. It shows a man in a green jacket with a white hat and a red tie. The man is standing on the left side of the screen. There is a barcode on the bottom left corner of the image. The text on the screen is in a foreign language.
029.jpg,A boy is wearing a red shirt. He is writing on a piece of paper. There is a blue case on the table in front of him. 
030.jpg,There are several children sitting at desks in a classroom. They are wearing red shirts and black pants. There is a woman in a yellow shirt standing in front of them. There are green curtains hanging from the windows in the room. 
031.jpg,A classroom is filled with students. The students are wearing white shirts. The teacher is standing in front of a blackboard. He is wearing a blue face mask. 
032.jpg,A man is standing in front of a green chalkboard. He is wearing a blue surgical mask on his face. He has short dark brown hair. The shirt he is wearing is blue and white striped. There is a blue lanyard around his neck.
033.jpg,A classroom is filled with students. They are all wearing white shirts. There is a woman standing in front of a black board. There are pictures on the board. 
034.jpg,A woman is standing in front of a green chalkboard. She is wearing a white blouse and a red bracelet on her wrist. The woman has long black hair that is pulled back in a ponytail. There is a colorful sign on the wall behind the woman. 
035.jpg,There are many children sitting at desks in a classroom. There are many windows on the wall behind the children. There is a clock hanging from the wall above the desks. 
036.jpg,A teacher is standing in front of a classroom full of students. The students are wearing red shirts with white writing on them. The teacher is wearing a long pink dress. There is a blackboard on the wall behind the students. 
037.jpg,A teacher is standing in a classroom with students. The students are sitting at desks. The teacher is wearing a pink dress. There are green curtains on the window. There is a white board on the wall. 
038.jpg,A man and a woman are standing in front of a city skyline. The man is wearing a blue shirt and a black and white tie. The woman is wearing an orange dress. They are both holding red books in their hands. The sky behind them is orange and cloudy.
039.jpg,A man and a woman are standing in front of a city skyline. The man is wearing a blue shirt and a black and white tie. The woman is dressed in a red dress. She is holding a red purse. The sky is blue with white clouds. There are tall buildings in the background.
040.jpg,A man and a woman are standing in front of a backdrop of a city. The man is wearing a blue shirt and a black and white tie. The woman has a red dress on and is holding a red purse. There are tall buildings behind them. 
041.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue collared shirt and a black and white tie. He is holding a tablet in his hands. The woman is standing next to him wearing a red dress. There are tall buildings behind them. There is a cloudy sky above them.
042.jpg,The gate is blue. There is a poster on the gate. The poster is white. The letters on the poster are red. The gate is made of metal. There are pillars on the left side of the image. The pillars are made of stone. There's a red sign on the wall. The number 23/4 is on the blue sign. The numbers on the sign are in white.
043.jpg,There are three women standing in a room. One of the women is wearing a yellow dress. There is a white counter in front of them with a pot on it. 
044.jpg,There are three people in a room. There are two beds in the room. One of the beds has a woman sitting on top of it. There is a man standing in front of the bed. 
045.jpg,There is a glass on top of a silver counter. There is a silver faucet next to the glass. There are windows on the wall behind the counter. 
046.jpg,There is a woman in a brown dress standing in front of a bed. There is a black backpack hanging on the wall behind the woman. The bed has a white headboard on it. 
047.jpg,Two women are sitting on a bench in a room. One of the women is wearing a blue dress and holding a baby in her arms. The other woman is wearing pajamas and a face mask. There is a white wall behind them. 
048.jpg,There are two women in a room. One of the women is wearing a black hat and a face mask. She is holding a baby in her arms. The baby is drinking from a bottle. 
049.jpg,A group of people are sitting outside on blue plastic chairs. There is a small soccer ball on the ground in front of them. There are trees surrounding the people. 
050.jpg,There are two women in a kitchen. One of the women is wearing a yellow dress. She is cooking something in a black pan. There is a large white pot on the counter next to the stove. 
051.jpg,A picture of food is being shown on a TV screen. The food appears to be some sort of stew. There are chunks of yellow and red peppers in the food. There is a large metal pan that is sitting on the table.
052.jpg,A boy is standing in front of a sink. He is wearing a black shirt. The boy is holding a glass in his hand. There is a white wall behind the boy. 
053.jpg,A woman is standing in front of a blue sign. She is wearing a floral shirt. The woman has dark hair and is wearing earrings in her ears. There is a large window behind the woman. 
054.jpg,A woman is standing in front of a blue sign. She is wearing a floral shirt. The woman has dark colored hair. The sign has white writing on it. 
055.jpg,There are four people standing in a yard. There is a white wall behind them. There are trees and bushes on the ground in front of them. 
056.jpg,There are people standing in a doorway of a building. There is a pink sign hanging on the wall next to the door. There are plants in a pot in front of the building.
057.jpg,There are three women standing in a room. There is a red fire extinguisher behind them. The women are wearing face masks on their faces. One of the women is wearing a floral dress. 
058.jpg,There are three people sitting on blue chairs. There is a fence behind the people. There are trees and bushes behind the fence. 
059.jpg,A woman is sitting in front of a fence. She has a white bow in her hair. She is wearing a flowered shirt. There are plants behind the fence. 
060.jpg,A red screen has lines on it. There is white writing on the screen that says KINH TE. There are numbers on the top right corner of the screen. 
061.jpg,A woman in a red dress is standing in front of a large screen. There is a large picture on the wall behind her. There are buildings on the ground behind the woman. 
062.jpg,A woman in a red dress is standing in front of a large screen. There is a picture on the screen behind her. There are buildings on the ground behind the woman. 
063.jpg,This is an image of a farm. The farm has lots of green plants. The plants have yellow and red flowers on them. The flowers are very tall. There is a dirt road in the middle of the field. The road is light brown. There are large green trees in the background. The sky above the field is white.
064.jpg,There are two women standing in a field of green plants. One of the women is wearing a white jacket and a white face mask. The other woman is also wearing a plaid shirt. They are both looking down at the plants. There is a red and white sign in front of them.
065.jpg,There are four people sitting in a field of green plants. They are wearing hats on their heads. There is a man in a blue shirt sitting on a stool in the middle of the plants. 
066.jpg,There are many yellow flowers growing on the plants. The plants have green leaves. There are small white buds on the flowers. 
067.jpg,Five people are working in a field. They are all wearing conical hats. There are several rows of green plants with yellow flowers growing in them. The woman in the front is wearing a striped shirt and has a face mask on. 
068.jpg,A man is standing in front of a microphone. He is wearing a white collared shirt. There is a field behind the man with trees on it. The sky above the man is blue. 
069.jpg,There are rows of trees in a field. There are white poles in the middle of the trees. The trees have small yellow flowers on them. 
070.jpg,There are two women standing in a field of green plants. One of the women is wearing a white jacket and a white face mask. The other woman has a purple and white checkered shirt on. There is writing on the bottom of the image.
071.jpg,There are many yellow flowers growing on the plants. The plants have green leaves. There are small white buds on the flowers. There is a watermark on the top right corner of the image. 
072.jpg,Five people are working in a field. They are all wearing conical hats. There are several rows of green plants with yellow flowers growing in them. The woman in the front is wearing a striped shirt and has a face mask on. 
