frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has red writing on it. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A dark room with a red light shining on it. There is a white chair in front of the table. There are small white dots on the side of the chair. 
004.jpg,There are several cars and motorcycles driving on the street. There is a large truck on the road behind them. There are blue signs hanging from a pole above the street
005.jpg,A large group of people are riding motorcycles on a road. They are all wearing helmets and face masks. There is a large blue bus on the side of the road. There are trees lining the road next to the bus. 
006.jpg,There is a large circular structure in the middle of the water. There are small waves in the water around the circular structure. There is sand in front of the structure. 
007.jpg,There are two men standing on a pier. There is water under the pier. The sky above them is filled with clouds. The men are wearing hats on their heads. 
008.jpg,"The image is a graphic design. The design is composed of three horizontal stripes. The first stripe is red. The second stripe is white. The third stripe is dark red. There is a gray stripe in between the red and white stripes. There are dots on the white background. The image has a watermark in the top right corner that reads ""HTV7 HD 18:30:39""."
009.jpg,"The image is a graphic. It has red and white colors. There are two men in the image. The man on the left is wearing a suit and tie. He has short black hair. He is also wearing glasses. The woman on the right is wearing glasses and has short dark hair. The text on the image reads ""HTV7 HD 18:30:34""."
010.jpg,A man and a woman are sitting behind a white table. The man is wearing a blue shirt and a yellow tie. There is a large screen behind them with a city on it. 
011.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a yellow tie. The woman is dressed in a brown outfit. There is a large screen behind them. There are many buildings on the screen. 
012.jpg,There are several cars and motorcycles driving on the street. There is a blue sign above the street that has a white arrow on it. There are trees next to the sidewalk.
013.jpg,There are several vehicles on the road. There is a large red bus on the street. There are people sitting under a white umbrella on the sidewalk. 
014.jpg,A man in a red shirt is wearing a face mask. He is holding a microphone in his hand. There is a large white bus on the street behind him. There are people riding motorcycles next to the bus. 
015.jpg,There are several cars driving on the street. There are two people riding on motorcycles in front of them. There is a red umbrella on the sidewalk next to them.
016.jpg,There are several motorcycles driving on the street. There is a large white truck next to the motorcycles. There are several signs on the side of the road. 
017.jpg,There are several motorcycles on the street. There is a white truck behind the motorcycles. There are trees next to the truck. 
018.jpg,A man is standing in front of a painting. He is wearing a white collared shirt. The man has short black hair. The painting behind the man is large and colorful. 
019.jpg,There are several people riding motorcycles on the street. There is a red car behind them. There are large trees on the side of the street next to the cars. 
020.jpg,A man is standing in front of a picture. He is wearing a white collared shirt. The man has short black hair. There is a large picture behind the man. 
021.jpg,A large blue sign with white writing on it. There are two white arrows pointing in opposite directions. There is a white cross on the sign.
022.jpg,There are several motorcycles driving on the street. There is a bridge above the street with a railing on it. There are trees and bushes next to the street under the bridge. 
023.jpg,There are several trucks driving on the street. There is a large red trailer truck next to a white truck. There are several other trucks behind the red trailer. 
