frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. The woman is also wearing a pink dress. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and black pants. The woman is also wearing a pink dress. There is a large screen behind them that has a city on it with tall buildings. There are clouds in the sky.
004.jpg,"The image is a graphic. The background is red and white. There are dots on the red background. In the center of the graphic is a large number 6. The number 6 is silver. There is a bright white light in the middle of the gray part. The light is reflecting off of the silver part. At the top right corner of the image there is a watermark that reads ""HTV9 HD 06:30:26""."
005.jpg,A white car is parked in front of a gas station. There are people standing around the car. There is a blue and white sign on the top of the building. 
006.jpg,A man in a uniform is standing in front of a machine. He is wearing a black hat and a white face mask. The machine is white and blue in color. There is a digital screen on the front of the machine. 
007.jpg,There are several people standing in front of a building. There is a tree next to the building. The building has a red and white roof on it. 
008.jpg,There are two men standing in a field. There are large leaves on the trees around them. One of the men is wearing a blue shirt and black pants. There is a large log on the ground in front of them.
009.jpg,Three men are sitting around a table. They are all wearing white gloves on their hands. One of the men is wearing a green shirt and a face mask. There is a black phone on top of the table. 
010.jpg,The image is a cityscape of New York City. There are many skyscrapers and buildings in the city. The sky is cloudy and gray. In the distance there is a body of water.
011.jpg,Two people are standing in front of a building. They are wearing white collared shirts. There is a tree behind them. The sky is white and cloudy. 
012.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. He is holding a book in his hands. The woman is wearing short sleeve pink shirt and brown bottoms. There is a large screen behind them. There are tall buildings on the screen.
013.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. He is holding a brown book in his hands. The woman is also wearing a pink dress. They are standing in front of a large screen. There is a cityscape behind them. 
014.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. He is wearing glasses and has short black hair. The woman is also wearing a pink dress. She has long black hair and is holding a red purse. There is a large screen behind them.
015.jpg,A white car is parked in front of a gas station. There are people standing around the car. There is a blue and white sign on the top of the station. 
016.jpg,A man in a uniform is wearing a face mask. He is standing in front of a machine. There is a blue sign on the wall behind him. 
017.jpg,There are several people sitting at desks. There is a large computer monitor in front of them. There are folders and papers on top of the desk. 
018.jpg,"The image is a screenshot of a monitor screen. The monitor screen has a table with columns and rows of numbers. The first column is yellow and the second row is yellow. Each row has a number in it. At the top of the screen there is a heading that says ""Conditional Format as Cell Formatting"" and below that, there is an option to insert delete format."
019.jpg,There are two people sitting at a desk. There are several computer monitors on the desk in front of them. There is a fan behind the desk. 
020.jpg,There are two people sitting at a desk. There are two computer monitors in front of them. There is a fan behind them on the desk. 
021.jpg,A man in a blue shirt and a blue helmet is handing money to another man. The man in the blue shirt is wearing a face mask. There is a blue sign behind them. 
022.jpg,There are three people standing in front of motorcycles. There is a woman in a white shirt behind them. The man in the front is wearing a blue helmet. 
023.jpg,There are several people standing around motorcycles. There is a white building behind them. There are trees in front of the building. 
024.jpg,There are several people standing around motorcycles. There is a man in a blue jacket and a blue hat. There are trees behind them. 
025.jpg,There is a man wearing a blue hat and a face mask. There is a large white sign in front of the man. There are numbers on the signs. 
026.jpg,This is a scene from a TV show. It appears to be a police station. There is a black and yellow caution tape on the ground. A large screen is on the wall behind the tape. Part of a person's hand can be seen on the screen. The person is wearing a white glove. There are words and numbers on the bottom of the screen that are not in English.
027.jpg,There are several motorcycles parked in a row. There is a man wearing a blue jacket and a blue hat. He is wearing a face mask on his face. 
028.jpg,There are several motorcycles parked in front of a building. There are people standing around the motorcycles. There is a blue and white sign hanging from the building. 
029.jpg,There is a person wearing a blue jacket. They are holding a black machine gun. There is a black bag next to the gun. 
030.jpg,There are several people standing around motorcycles. There is a man in a blue jacket standing next to a motorcycle. There are signs on the wall behind them. 
031.jpg,A man and a woman are standing behind a white table. They are both dressed in business attire. The man is wearing a blue shirt with a pink tie and black pants. The woman is dressed in a pink dress. There is a large screen behind them that shows a city with tall buildings. There are clouds in the sky.
032.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a blue shirt with a pink tie and black pants. The woman is dressed in a pink dress with black hair. The screen behind them has a city scene on it. There is a large white chair in front the man and woman.
033.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a light blue shirt with a pink tie and black pants. The woman is dressed in a light pink top and dark bottoms. The screen behind them has a city scene on it. There is a large red and white logo on the screen.
034.jpg,A man and a woman are standing in front of a backdrop of a city. The man is wearing a blue shirt and a pink tie. The woman is dressed in a pink dress. She is holding a red folder in her hands. There are tall buildings behind them. 
035.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a pink tie. He is holding a red wallet in his hands. The woman is standing next to him wearing a pink dress. There are tall buildings behind them. There is a cloudy sky above them.
036.jpg,There are three people standing in a room. They are all wearing face masks. There is a man in a green shirt holding a brown dog. 
037.jpg,A person is getting a injection from another person. They are wearing white gloves. There is a syringe on the other person's arm. 
038.jpg,There are two dogs standing on the sidewalk. There is a tree trunk in front of the dogs. The dog on the left is a light brown color. There are small pieces of trash on the ground next to the dog.
039.jpg,A brown dog is walking on a sidewalk. There is a large concrete wall behind the dog. The dog has its tail hanging off of it's back. 
040.jpg,A dog is walking down the street. There is a bike parked on the side of the street next to the dog. The bike has a basket on the front of it. 
041.jpg,There is a person wearing a white glove on their hand. They are touching the fur of an animal. There is a white shirt on the person. 
042.jpg,A person is wearing a white glove on their hand. They are touching the fur of an animal. There is a white shirt on the person. 
043.jpg,A picture of a person with a bruise on their stomach. There is a blue chair next to the person. The person is holding a white object in their hand. 
044.jpg,There are two dogs standing on the ground. One of the dogs is black and the other dog is brown. There is grass next to the dogs. 
045.jpg,There are two dogs standing next to each other. One of the dogs is a light brown color and the other dog is a dark brown color. They are standing in front of a concrete wall. There is grass next to the wall. 
046.jpg,A white dog is standing behind a silver chain link fence. The dog has a blue collar around its neck. There are plants behind the fence. 
047.jpg,Two dogs are seen through a chain link fence. The dog on the left is white and the dog in the middle is brown. There are potted plants on the ground behind them.
048.jpg,A cat is standing next to a person's feet. The person is wearing a blue sandal. There are white buckets behind the cat. The cat is brown and white. 
049.jpg,A woman is standing in front of a city skyline. She is wearing a short sleeve pink dress. She has long dark hair and is holding a red phone in her hand. The sky behind her is orange and yellow. There are tall buildings behind her. 
050.jpg,There are several men standing in front of a tree. There is a small building behind them with a red and white roof on it. The men are all wearing white shirts. 
051.jpg,"The image is a news report in Vietnamese. It is dated 06/33/29. There is a white building on the left side of the image. The building appears to be under construction. There are metal sheets on the roof of the building. The sheets are red in color and appear to be slightly rusted on the edges. The image also has a red and white banner at the bottom that reads ""MUA LON VA GIONG LOC BAT THUONG GAY THIET HAI THU THU VA QUANG TRI""."
052.jpg,Four men are standing outside on a cloudy day. One of the men is holding a long brown object in his hand. The other two men are wearing white shirts and black pants. A white picket fence can be seen behind the men. Tall green trees are standing on the other side of the fence. Part of a mountain can be see in the background of the photo.
053.jpg,Four men are standing outside of a building. They are all wearing short sleeve shirts and pants. One of the men is holding a long black cord that is connected to a machine that is sitting on the ground in front of them. A white picket fence is standing behind the men. Part of a white canopy can be seen hanging over the fence. Tall green trees are standing below the canopy.
054.jpg,A large field of green plants. There is a person standing in the middle of the field. There are large leaves on the plants. 
055.jpg,Two men are standing in a banana field. One of the men is wearing a blue polo shirt and black pants. The other man is bending over and looking down at the bananas. There are large green banana leaves surrounding the men. 
056.jpg,There are banana plants growing in a field. The bananas are still attached to the plant. They are green and yellow. There are large leaves on the plants. 
057.jpg,A picture of a plant that is green. There is a white sky behind the plant. There are words written in front of the plant on the bottom of the picture. 
058.jpg,There are large green plants growing in the ground. There are brown leaves on the ground around the plants. There is a red and white logo on the top right of the image.
059.jpg,This is an image of a field. The field has lots of green plants growing in it. The plants have long green leaves. The ground is brown and dirt. There are small brown spots on the ground. There is a watermark in the top right corner of the image. The watermark is in red and white. The time in the image is 06:33:55.
060.jpg,There is a large tent in the background. There is a person standing in front of the tent wearing a white shirt and black pants. There are several other tents surrounding the person. 
061.jpg,"A man is climbing on the roof of a building. He is wearing a short sleeve shirt and blue shorts. He has sandals on his feet. The roof is made up of gray shingles. The sky above the man is light pink. There is a watermark in the top right corner of the image that reads ""HTV9 HD 06:34:00""."
062.jpg,A man is climbing up the roof of a building. He is wearing a short sleeve shirt and blue shorts. He has sandals on his feet. The roof is made of gray shingles. The sky above the man is gray.
063.jpg,The image is a screenshot from a news channel. There is a white building on the left side of the image. The building appears to be under construction. The roof of the building is made of corrugated metal sheets. There are red metal poles in the image that are holding the sheets up. The text on the image is in Vietnamese.
064.jpg,There is a large yellow building next to a tree. There is a white pole in front of the tree. The tree has many branches and leaves on it.
065.jpg,There are several motorcycles parked in front of a building. There are people standing around the motorcycles. There is a person wearing a red helmet on their head. 
066.jpg,A woman is standing outside of a white building. She is wearing a white hat and black pants. There is a large tree in front of the woman. There are several motorcycles parked behind her. 
067.jpg,There are people standing outside of a building. There are trees and bushes in front of the building. One of the people is holding an umbrella. 
068.jpg,A man and a woman are standing in front of a large cityscape. The man is wearing a blue shirt and a pink tie. The woman is also wearing a pink suit. They are both holding red purses in their hands. The sky above them is blue with white clouds. There are tall buildings in the background of the picture.
069.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a pink tie. He is holding a tablet in his hands. There are tall buildings behind them. 
070.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a blue shirt and a pink tie. He is holding a phone in his hands. The woman is wearing an outfit that is pink. She is also holding a red purse. The sky behind them is orange and yellow. There are tall buildings in the background. 
071.jpg,A banner is hanging from the ceiling. The banner is white and has flowers on it. There are metal beams under the banner. There is a white ceiling above the beams.
072.jpg,People are standing in a room. There is a large white sign hanging from the ceiling. There are bottles on shelves behind the people. 
073.jpg,There are several people standing around a table. There is a man in a black shirt standing in front of a white wall. There are pictures on the wall behind the people.
074.jpg,There are white shelves against a wall. There are many bottles on top of the shelves. There is a green and white sign on the wall. 
075.jpg,There are three white shelves against a wall. There are bottles on top of the shelves. There is a green plant in a pot on the shelf. 
076.jpg,Five people are standing around a table. They are all dressed in business attire. There is a man in a suit and tie standing in front of them. There are several white signs on the table. 
077.jpg,There are four cartons of coconut milk on a table. The carton on the left is green and the one on the right is blue. There are small brown bowls on the table in front of the carton. 
078.jpg,Four people are standing in a room talking to each other. They are all dressed in business attire. There is a green shelf behind them with green apples on it. There are pictures on the wall behind them. 
079.jpg,There are three white shelves against a wall. There are bottles on top of the shelves. There is a green plant in a pot on the shelf. 
080.jpg,Five people are standing in front of a display. They are all dressed in business attire. There is a man in a suit and tie standing in the middle of the group. Two women are standing on either side of the man. The display has white walls and green plants on them. There are white containers on top of a table. 
081.jpg,There are several people standing in front of a table. There is a man in a suit and tie standing next to a woman in a black suit. There are signs on the wall behind them.
082.jpg,"There are four cartons of coconut milk on a table. The cartons are green, blue and white in color. There are small brown bowls on the table in front of the cartons. "
083.jpg,A man is wearing a black suit and a red tie. There is a large blue sign behind the man. There are logos on the sign. 
084.jpg,A man is wearing a black suit and a red tie. There is a large blue sign behind the man. There are logos on the sign. 
085.jpg,There are several men standing in front of a store. There are shelves on the wall behind them with various items on them. There is a blue sign above the store. 
086.jpg,Five people are sitting on chairs in front of a white wall. They are all looking at a screen that is hanging on the wall. There is a man in a white shirt and a woman in a black dress sitting next to him. 
087.jpg,Five people are sitting on a stage in front of a white wall. They are all sitting in white chairs. There is a large screen hanging on the wall behind them. The screen has a blue and white presentation on it. 
088.jpg,There are several people standing in front of a counter. There is a green wall behind them with white writing on it. There are lights on the ceiling above them.
089.jpg,There are several people standing in a room. There are white signs hanging from the ceiling. There is a woman wearing a black dress and a white hat.
090.jpg,There is a display of different kinds of green snacks. There are four jars on the top of the display. The jars have red lids on them. There is a white sign in front of the jars. 
