frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and a tie. The woman is also wearing a red shirt. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and a red tie. He is holding a book in his hands. The woman is standing behind the desk wearing a red dress. There is a large screen behind them. There are buildings on the screen. 
004.jpg,"The image is a graphic. It has a white background with red diagonal stripes. In the center of the graphic is a gray object that appears to be a camera. The camera has a red light coming out of it. At the top right corner of the image there is a date and time stamp that reads ""06:30:08""."
005.jpg,This is an image of a field. The field is very muddy. The ground around the field is dry and brown. There is some grass growing in the mud. The grass is very green and dry. The water is very murky. There are small green plants growing by the water. The dirt around the grass is light brown.
006.jpg,A man is wearing a white shirt. There is a large white object in front of the man. The man has short black hair. 
007.jpg,There are several people standing in a hallway. There is a yellow table in front of them with flowers on top of it. There are red decorations hanging from the ceiling. 
008.jpg,A man is holding a video camera up to his face. He is standing next to a building. There is a person laying on the ground in front of him. There are wires above them. 
009.jpg,A man is riding a bike down a narrow street. He is wearing a blue and white shirt and a black helmet. There is a person standing behind him taking a picture of the man on the bike. There are large rocks on the side of the street.
010.jpg,A woman is standing in front of a large number 60. There are many tall buildings behind the woman. The woman has dark hair and is wearing a white shirt. There is a red circle around the woman with the number 60 on it.
011.jpg,A woman is standing in front of a picture of a city. She is wearing a short sleeve purple dress. The woman is holding a red wallet in her hands. There are tall buildings behind the woman. 
012.jpg,This is an aerial view of a city. There is a large body of water in the center of the image. There are several buildings surrounding the water. 
013.jpg,A man is sitting on the grass by the water. He is wearing a white shirt and blue pants. The man is holding a walkie talkie in his hand. The water is calm and still. The grass is tall and green. There is a red and white sign in front of the man.
014.jpg,There is a small hut in the middle of a flooded area. There is tall grass surrounding the hut. There are trees in the distance. 
015.jpg,This is an image of a field. The field is very tall and green. The grass is very long and healthy looking. The blades of the grass are very long. The leaves are a vibrant green color. There is a red bar at the bottom of the image. The bar has white writing on it. The writing is in a foreign language.
016.jpg,A boy is standing in a field of tall green grass. He is wearing a light colored hat and a blue shirt. The boy is bending down and holding a stick in his hand. There is writing on the bottom of the image.
017.jpg,A man is standing in a field. He is wearing a blue shirt and a hat. The man is holding a plant in his hands. There is tall grass in front of the man. 
018.jpg,A person is standing in a field of tall green grass. The person is wearing a blue shirt and black pants. There is a barcode on the bottom left of the image. 
019.jpg,This is a picture of a country road. The road is narrow and has water on either side of it. There are tall grasses and weeds on both sides of the road. There is green grass on the other side of the dirt road. In the distance there are trees. The sky above the road is blue with white clouds.
020.jpg,A picture of a field that is very dirty. There is a lot of grass in the field. There are some rocks on the ground around the grass. 
021.jpg,A man is standing in a field of green grass. He is wearing a white shirt and a brown hat. The man is holding a stick in his hand. There is writing on the top and bottom of the image.
022.jpg,A person is holding a tube in their hand. The tube is white and has a blue cap on it. There is a screen on the front of the tube. 
023.jpg,There are two men standing next to each other. They are both wearing helmets on their heads. One of the men is wearing a white shirt. There are trees behind them. 
024.jpg,There is a large body of water. There are trees on the other side of the water. In the water is a small boat. There is a white building behind the trees. 
025.jpg,There is a large body of water in front of a white building. There are trees on both sides of the water. There is a white sky above the building.
026.jpg,This is an aerial view of a city. There is a large body of water in the center of the image. There are several buildings surrounding the water. The buildings have solar panels on the roof of one of them.
027.jpg,A man is wearing a white shirt and a red tie. He is holding a red book in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
028.jpg,A man is wearing a white shirt and a red tie. He is wearing glasses and has short black hair. There are tall buildings behind the man. 
029.jpg,A man is standing in front of a large white piece of paper. He is wearing a white shirt. The man has short black hair. 
030.jpg,A man is wearing a white shirt. He is using a power drill to cut a large piece of paper. There is a white box behind him. 
031.jpg,A person is holding a black object in their hand. There is a white wall behind them. The person is wearing a brown shirt. 
032.jpg,There is a man sitting on the ground. He is holding a drill in his hands. There is a large piece of white material in front of him. There are small rocks on top of the ground around him.
033.jpg,A man is standing next to a boat. He is wearing a white shirt and black shorts. The boat is silver and black. There is a red cord attached to the boat. 
034.jpg,A person is wearing a white shirt with red and black stripes on it. They are holding a gray object in their hands. There is a white table in front of them. 
035.jpg,A man is painting a large piece of metal. He is wearing a white shirt and has a red collar around his neck. There is a red bucket in front of him. There are tools on top of the metal. 
036.jpg,A person is pouring something into a can. The can is yellow and has writing on it. There is a rope under the hand of the person. 
037.jpg,There is a large white table with a yellow can on it. There is a red bucket on top of the table. There are white splashes on the table in front of the bucket.
038.jpg,On the left side of the image there is a window. The window is partially covered with white paint. On the right side there is an open can of paint. The paint can is yellow and white in color. There is a red tool next to the window.
039.jpg,A man is wearing a white shirt. He is standing in front of a large white table. There is a small yellow container on the table. 
040.jpg,There is a boat in the water. There are trees next to the water on the other side of the boat. There is a small wave in the front of the water with a blue object on it. 
