frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,"A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a blue shirt and tie, while the woman is wearing red. The screen behind them has a city scene on it. There is a red carpet on the floor in between the two people. The floor of the room is gray."
003.jpg,"A man and a woman are standing behind a news desk. They are both dressed in business attire. The man is wearing a blue shirt, black pants and a tie. The woman is dressed in a short sleeve red shirt and black pants. The desk is white and has a red logo on it. There is a large screen behind them that shows a city skyline. The sky is blue with white clouds."
004.jpg,The image is a digital art piece. The background is completely black. On the right side of the image there is a sphere that is red and black. The sphere is made up of small white dots. The dots are arranged in a grid-like pattern. There is a bright light on the top right corner of the sphere.
005.jpg,A group of people are standing outside. They are wearing blue shirts and white gloves. Some of the people are wearing face masks. There is a green fence behind the people. 
006.jpg,There are several people standing in front of a large tree. There is a man in a blue shirt and a woman in a red shirt. They are all wearing white gloves. 
007.jpg,There are several people standing on the sidewalk. There is a motorcycle parked on the street in front of them. There are buildings next to the street. 
008.jpg,People are walking down a street. There are tall buildings on both sides of the street. One of the buildings has a white awning on it. The sky is blue and there are no clouds in the sky. The people walking down the street are wearing face masks.
009.jpg,There are several people standing in a room. They are all wearing blue jackets and have face masks on. There are red chairs in front of them. 
010.jpg,Two men in military uniforms are sitting in front of a microphone. There is a screen behind them with a white sign on it. The man on the right is wearing glasses. 
011.jpg,This is an aerial view of a large body of water. The water is dark blue in color. There are several boats on the water. There is a large rock formation in the water near the shore.
012.jpg,"The image is a graphic. The background is red and white. There are diagonal white and red stripes on the image. There is a gray object in the middle of the image that is blurred. The gray object has a small hole in the center of it. The light is reflecting off of the gray object. The image has a watermark in the top right corner that reads ""HTV9 HD 06:30:06""."
013.jpg,There is a man and a woman standing behind a white table. The man is wearing a blue shirt and tie. The woman is also wearing a red dress. There is a large screen behind them with a city on it. 
014.jpg,There is a man and a woman standing in front of a desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a tie. The woman is also wearing a red dress. There is a large screen behind them. There are buildings on the screen. 
015.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a tie. The woman is also wearing a red dress. There are tall buildings behind them. 
016.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a blue shirt and a tie. He is holding a red folder in his hands. The woman is wearing red dress. She has short black hair. The sky is orange and cloudy. There are tall buildings in the background.
017.jpg,There are several people standing on a sidewalk. There is a fence behind them with plants on the ground in front of them. There are buildings behind the fence. 
018.jpg,There are several people standing on a street. There is a large tree in front of a building. There are two men standing next to the tree holding a white sign.
019.jpg,A woman is standing in front of a white fence. She has her eyes closed and is wearing a black top with pink flowers on it. There is a large green plant in the front of her. 
020.jpg,There are two men standing on a sidewalk. One of the men is wearing a red shirt and black pants. There is a white sign next to the men. There are large piles of grass in front of the building. There's a man sitting in the back of a large machine that is lifting the grass.
021.jpg,There are people standing on a sidewalk. There is a black fence behind them. There are trees and bushes behind the fence. A man in a blue jacket is holding a shovel. 
022.jpg,A man is standing in front of a tree. He is wearing a blue and white checkered shirt. There are other people behind him walking on the street. 
023.jpg,This is an aerial view of a construction site. There is a large pile of dirt and grass next to a large body of water. There are several workers wearing hard hats and safety vests working on the ground. 
024.jpg,A man is standing in front of a bush. He is wearing a blue and white collared shirt. There are trees behind the man. There is a white truck behind the bush. 
025.jpg,There is a woman wearing a blue shirt. She has glasses on and is standing in front of motorcycles. There are trees behind her. 
026.jpg,A man is wearing a blue shirt and black pants. He is standing in a pile of trash. There is a white pipe next to him. 
027.jpg,There are people standing on the side of a hill. There are trees on the hill next to them. There is water on the ground next to the hill. 
028.jpg,There is a woman wearing a blue shirt. She has glasses on and is standing in front of motorcycles. There are trees behind her. 
029.jpg,Two women are bending over in a field. They are wearing white shirts and black pants. One of the women is wearing a green hat on her head. There is a pile of rocks behind them. 
030.jpg,A man in a blue shirt is carrying a large bag. There is a pile of grass in front of the man. There are buildings behind the man with the bag. 
031.jpg,A man is wearing a blue shirt and a tie. He is holding a tablet in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
032.jpg,A man is wearing a blue shirt and a tie. He is holding a red book in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
033.jpg,A man is wearing a blue shirt and a tie. He is wearing glasses and has short black hair. There are tall buildings behind the man. 
034.jpg,A man in a blue shirt and tie is standing in front of a large sign. The sign is white and has writing on it. There are trees behind the man. 
035.jpg,A large crowd of people are gathered outside. There are two red tents set up behind the crowd. There is a large white sign hanging from a pole in front of the people. The sign has red writing on it. 
036.jpg,There are people standing around a table. There is a woman wearing a white hat and a blue jean jacket. There are vegetables on the table in front of her. 
037.jpg,There are people standing around a table. There is a woman wearing a white hat and a blue shirt. She is holding a head of broccoli in her hands. 
038.jpg,There are several people standing around a table. There is a red and white tent behind them. There are people wearing face masks on their faces. One of them is holding a red flag with a yellow star on it.
039.jpg,There are several people standing around a red and white tent. There is a white building behind the people. They are all wearing white hats and face masks. One person is holding a red flag. 
040.jpg,There is a large white sign hanging from a red pole. There are people standing in front of the sign. There is a tree next to the sign with green leaves on it.
041.jpg,There is a large white sign with green writing on it. There are people standing in front of the sign. There is tall green plants next to the signs. 
042.jpg,A man is standing in front of a crowd of people. He is wearing a white shirt. There is a large red and white umbrella behind the man. 
043.jpg,There are several people standing around tables. There are bottles on top of the tables. Some of the people are wearing hats on their heads. 
044.jpg,There are several people standing around a table. There are large white bowls on the table with green food in them. There is a woman in a black and red shirt standing in front of them.
