frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,There is a man and a woman standing behind a white table. The man is wearing a blue shirt and tie. There is a large screen behind them. There are buildings on the screen. 
003.jpg,There is a man and a woman standing behind a news desk. There is a large screen behind them with a city on it. The man is wearing a blue shirt and tie and glasses. The woman is also wearing a white shirt and earphones. The desk is white and has a red and white logo on the front of it.
004.jpg,"The image is a graphic. The background is red and white. The lines on the background are white and red. There are small dots on the red background. In the center of the background is a gray circle. The gray circle has a light inside of it. The light is bright. There is a small text in the top right corner that reads ""HTV9 HD 06:30:10""."
005.jpg,There are several people standing in a hallway. They are all wearing white coats and face masks. There is a man in a green shirt standing next to a woman in a white coat. 
006.jpg,There are people standing in a room. There is a man in a white shirt standing in front of them. There are two women standing next to him. They are holding papers in their hands. 
007.jpg,The image is an advertisement for a company called TIN CHINH. The background of the image is white with red borders. The company's logo is in the top left corner and the company's name is in red. There is also a small logo in the bottom left corner that says 16Giay. The logo is red and white. The text on the image in black is in a foreign language.
008.jpg,Two women are sitting at a desk looking at a computer screen. The woman on the left is wearing a white coat and is pointing at the screen. There is another computer screen in front of her. 
009.jpg,The image is a screenshot of a news report from CBS News New York. The news report is divided into three sections. On the right side of the screen there is a red circle with small white dots on it. The red circle is on the left side. The left side has the CBS News logo and the time as 11:18 PM.
010.jpg,"A logo is displayed on a white background. The logo is red and silver. The word ""giay"" is written in the center of the logo. There are red dots surrounding the logo on either side. There is a small logo in the top right corner of the image."
011.jpg,There is a man and a woman standing behind a white table. The man is wearing a blue shirt and a tie. There is a large screen behind them. There are buildings on the screen. 
012.jpg,There is a man and a woman standing in front of a large screen. The man is wearing a blue shirt and tie and is holding a tablet in his hands. The woman is standing behind him wearing a white blazer and a red skirt. There is a red and white sign on the front of the screen. There are buildings on the screen behind them.
013.jpg,There is a man and a woman standing in front of a desk. The man is wearing a blue shirt and a tie. The woman is also wearing a white blazer. There are tall buildings behind them. 
014.jpg,There are several people standing in a hallway. They are all wearing white coats and face masks. There is a man in a green uniform standing next to them. There are windows on the wall behind them.
015.jpg,There are several people standing in a room. They are all wearing white shirts. There is a woman in a black shirt wearing a blue face mask. 
016.jpg,There are two people standing in front of a door. There is a girl in a red shirt standing next to a boy. The boy is wearing a black and white checkered shirt. He is holding a white piece of paper in his hand. 
017.jpg,There is a white paper hanging on the wall. The paper has black writing on it. There are numbers on the paper. There is a barcode on the bottom left corner of the image.
018.jpg,A person is sitting at a brown table. There are several papers and pens on the table in front of the person. The person is wearing a white shirt and has a watch on their wrist. 
019.jpg,There are people sitting at desks in a room. There are large windows on the wall behind them. There is a man standing in front of a whiteboard on the side of the room.
020.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue collared shirt and a tie. The tie is black with white dots. The woman is also wearing a white blazer and a red skirt. She is holding a red object in her hands. There are tall buildings behind them. The sky above them is orange and yellow.
021.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and tie. He is holding a red object in his hands. The woman is standing next to him wearing a beige blazer. There are tall buildings behind them. There is a cloudy sky above them.
022.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a blue shirt and a tie. The woman is also wearing a white blazer. They are both holding small red objects in their hands. The sky is blue with white clouds. There are tall buildings in the background of the city.
023.jpg,A white building has a large sign on the front of it. The sign has red writing on it. There is a tree in front of the building. 
024.jpg,A picture of a white door with a green wall behind it. There is a white sign on the door with black writing on it. The door has a glass panel on the front of it. 
025.jpg,"The image is a document in Vietnamese. The document is titled ""TP.HCM nam 2024"" and has a red and white logo on the bottom left corner. The text on the document is written in both English and Vietnamese. There is a red logo at the top right corner that says ""HTV9"" and the date ""06:31:44""."
026.jpg,"A page of text written in Vietnamese is displayed on a white background. The text is written in black ink. The first line of text is the number 2. The second line is the word ""tang"" which is the first line. The last line is ""trang"" and it is the second line. There is a small logo in the top right corner that says ""HTV9"" in red letters. Below the logo there is a red box that says'subscribe' in white letters."
027.jpg,"The image is a document in Vietnamese. The document is written in black text on a white background. At the bottom of the image there is a red circle with a play button in it. The play button is on the bottom right corner of the page. There is a logo in the top right corner that says ""HTV9"" in red letters."
028.jpg,There is a white building behind a tree. There is a blue sign in front of the building. There are wires above the sign. 
029.jpg,There is a blue sign in front of a building. There are trees surrounding the sign. There is a yellow and white umbrella next to the building. 
030.jpg,The image is of a building. The building is green and white. There is a sign on the front of the building that is white and red. The letters on the sign are red. There are four pillars in the building.
031.jpg,The building is green and white in color. There is a red and white sign on the front of the building. The sign says that it is an emergency 24/24. There are people standing in front of it. 
032.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a blue shirt and a tie. The woman is also wearing a white blouse. They are both holding red purses in their hands. The sky behind them is orange and yellow. There are tall buildings in the background of the city.
033.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a tie. He is holding a tablet in his hands. The woman is holding an ipad in her hands. There are tall buildings behind them. There is a cloudy sky above them.
034.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a blue shirt and a tie. He is holding a red object in his hands. The woman is wearing earphones on her ears. She is also wearing a white blouse and a red skirt. The cityscape behind them includes tall buildings and skyscrapers. The sky above them is orange and yellow.
035.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a tie. He is holding a red object in his hands. The woman is wearing earphones and a white blazer. There are tall buildings behind them. There is a yellow sky above them.
036.jpg,This is an aerial view of a city. The city appears to be densely populated. There are a lot of buildings in the city. Some of the buildings are made of metal. The roof tops are gray. The sky above the city is cloudy. The clouds are white. There is a red logo in the top right corner of the image.
037.jpg,This is an aerial view of a city. The city appears to be densely populated. There are a lot of buildings in the city. Some of the buildings have windows on them. There is a large hill in the background. The sky above the city is filled with white clouds.
038.jpg,A field of yellow flowers is seen on a TV screen. The flowers are in full bloom and are a bright yellow color. There is a fence behind the field of flowers.
039.jpg,This is an image of a greenhouse. The greenhouse is made up of metal rods. The metal rods are red in color. The roof of the greenhouse is white. There are green plants growing in the greenhouse. There is a white sign in the middle of the plants. The sign has black text on it. The plants have green leaves.
040.jpg,There are two plants on a white table. The plants have green leaves. There are two black pots on the table. There is a red strawberry on one of the pots. 
041.jpg,The image is of a green house. The roof of the green house is made up of metal poles and wire. The poles are red in color. There are green plants growing in the greenhouse. The sky is blue with white clouds. There is a white wall on the left side of the image.
042.jpg,This is an aerial view of a city. The city appears to be an industrial area. The roof tops are white and slanted. There are trees surrounding the roof tops. There is a road running through the center of the city.
043.jpg,There are several large white buildings in a field. There are trees and hills behind the buildings. There is clouds in the sky above them.
044.jpg,This is an image of a farm land. The land is very steep and has a lot of trees on it. There is a small white building in the middle of the trees. The sky above the land is light blue. There are words and numbers on the top and bottom of the image.
045.jpg,There is a large white tent on top of red metal scaffolding. The sky above the tent is blue. There are trees on the other side of the tent. 
046.jpg,The image is a photo of a greenhouse. The roof of the greenhouse is made of glass and metal. The light bulb is hanging from one of the metal poles.
047.jpg,A person is kneeling down in a field of green plants. They are wearing a large white hat on their head. There is a large metal structure behind them. 
048.jpg,A person wearing a black jacket and a white hat is kneeling down in a field. There are tall green plants in front of the person. 
049.jpg,This is an image of a farm. The farm has lots of green plants growing in it. There are wooden poles sticking out of the ground in the middle of the field. There is dirt on the ground next to the plants. 
050.jpg,A man is wearing a white collared shirt. He has short black hair. There is a white wall behind the man with green writing on it. There are logos on the wall next to the man.
051.jpg,There is a man wearing a white collared shirt. He has short black hair. There is a white wall behind him with green writing on it. There are logos on the wall behind the man. 
052.jpg,This is an image of a farm land. The land is very steep and has a lot of trees on it. The sky above the land is light blue. There is a small white building in the middle of the land.
053.jpg,A man is wearing a white collared shirt. He has short black hair and is wearing glasses. There are trees behind the man. There is a red banner in front of the man with writing on it.
054.jpg,The sky is blue and clear. There is a structure to the right of the camera. The structure is made of glass. The glass is transparent. There are red metal rods on the structure. At the bottom of the image there is text. The text is in Vietnamese.
055.jpg,"The image is a picture of a building under construction. The building is made up of metal. There are steps going up the side of the building. The sky above the building is cloudy. There is a watermark in the top right corner of the image that says ""HTV9 HD 06:33:38"". There are words in the bottom left and right corners that say ""Them Vietnam Bank giam lai suat tien giuk""."
056.jpg,A picture of a building under construction. There are stairs leading up to the top of the building. The sky above the building is cloudy and gray. There is writing on the bottom of the picture. 
057.jpg,There are two people working in a field. They are wearing a pink shirt and black pants. There are many plants in front of them. There is a white roof above them. 
058.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a tie. The woman is also wearing a white blazer. There are tall buildings behind them. 
059.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a tie. The woman is also wearing a white blazer. There are tall buildings behind them. There is a cloudy sky above them.
060.jpg,A man and a woman are standing in front of a white table. They are both holding books in their hands. The man is wearing a blue shirt and a tie. There are tall buildings behind them. 
061.jpg,There are many trees in a forest. There are many leaves on the trees. The sky above the trees is blue. There is writing on the bottom of the picture. 
062.jpg,Four men are standing in a wooded area. They are wearing green shirts and black pants. Two of the men are bending down while holding something in their hands. One of the other men is wearing a hat on his head. There are trees and leaves on the ground around them.
063.jpg,A picture of a white drone on the ground. There are many dead leaves around the drone. There is a red and white sign in front of the camera. 
064.jpg,A picture of a white drone is on the ground. There are many brown leaves around the drone. There is a red and white sign in front of the camera. 
065.jpg,There are two men standing next to each other. They are wearing green uniforms. There are trees behind them. The man on the right is wearing a black hat. 
066.jpg,A small black object is flying in the air. There are trees surrounding the object. There is a red and white logo on the top right of the image.
067.jpg,A drone is flying in the sky. The sky is blue and clear. There are trees on either side of the drone. The trees have green leaves on them. There is a red and white sign at the bottom of the screen. 
068.jpg,A man in a yellow shirt is looking up at a helicopter. There are trees in front of the man. The sky is blue and there is a small white helicopter flying in the air.
069.jpg,There are trees in front of a blue sky. The trees have green leaves on them. There is a watermark in the top right corner of the image.
070.jpg,A small black helicopter is flying in the sky. There are trees in front of the helicopter. The sky is blue and clear. There is a watermark in the top right corner of the image.
071.jpg,A man in a green uniform is standing in front of trees. There is a white fence behind him. The man has black hair and is looking off to the side. 
072.jpg,There are four men standing in front of a row of trees. They are all wearing green uniforms and hats. There is a black car parked in the trees. 
073.jpg,A bird is flying in the sky. The sky is light blue. There are trees on the left side of the image. The trees have green leafs on them. The bird is small and black. There is a watermark in the top right corner of the photo. The watermark is red and white. The photo was taken in Vietnam.
074.jpg,A bird is flying in the sky. There is a large tree in front of the camera. The sky is blue and clear. The bird is small and black.
075.jpg,A man in a green uniform is wearing a white face mask. He is also wearing a green hat. There are trees behind the man. 
076.jpg,There are trees with green leaves on them. There is a blue sky in front of the trees. There are watermarks on the bottom of the image.
077.jpg,A picture of a drone flying in the sky. The sky is light blue. The picture of the drone is black. There is a red logo on the top right of the picture. There are words below the picture that are in Vietnamese.
078.jpg,There is a colorful circle on a white board. There are words written on the top and bottom of the circle. There is a white arrow pointing to the right. 
079.jpg,There are two men sitting at a table. They are wearing green uniforms. There are wooden chairs around the table. There is a white wall behind them. 
080.jpg,There are people walking on a dirt path in the woods. There are trees surrounding the path. There is a red and yellow sign hanging from a tree. 
081.jpg,Two men are walking through a wooded area. Both of the men are wearing green shirts and hats on their heads. The ground is covered in brown leaves and rocks. There are many trees surrounding the men. One of the trees has green leaves on it. There is a sign hanging on a pole in the middle of the forest.
082.jpg,A person is wearing a uniform. They are holding a small black object in their hands. There is a green tag on the uniform. 
083.jpg,The image is a news program. There is a man and a woman on the left side of the screen. The man is wearing a blue shirt and tie. He is also wearing glasses. The woman is wearing glasses and a white blouse. She has short brown hair. The background on the screen is a cityscape with tall buildings. The logo for the news program is red and white.
084.jpg,A television set is being shown. There are two people standing in front of a large screen. There is a man in a blue shirt and a woman in a white shirt. They are both standing behind a white table. 
085.jpg,There is a woman standing in front of a screen. She is wearing a white shirt and a red skirt. There is a man in a red shirt standing behind a counter. There are people standing behind the counter. 
086.jpg,There is a woman wearing a white shirt and a red skirt. She is holding a tablet in her hands. There are people standing behind a silver fence. They are wearing face masks on their faces. 
087.jpg,A crowd of people are standing outside of a building. There is a large white sign hanging from the side of the building. Tall green trees can be seen behind the people. 
088.jpg,There are several people walking on a street. There is a large green gate behind them. Some of the people are wearing face masks. There are motorcycles parked in front of the gate.
089.jpg,A woman is standing in front of a group of people. She is wearing a pink jacket. There are trees behind her. There is a building behind the trees. 
090.jpg,There are two people standing in a field. There are large trees in front of them. There is grass on the ground around them. 
091.jpg,A black and white animal is laying on the ground. There are leaves all around the animal. There is writing on the top and bottom of the image.
092.jpg,A woman in a pink hoodie is standing on the street. There are people walking behind her on the sidewalk. There is a man in a gray shirt standing in front of a green building. 
093.jpg,There are several people standing in front of a green gate. There is a man in a black jacket and glasses standing next to a boy wearing a white shirt and a black hat. 
094.jpg,There are several people standing under a large canopy. There are large trees surrounding the canopy. The sky above the canopy is white. There is a white sign hanging from the canopy above the people. 
095.jpg,There are two black swans swimming in the water. There are large green leaves floating around the swans. The water is calm and there are small ripples in it.
096.jpg,There are several people standing on a stone wall. There are trees behind the people. There is a man in a white shirt wearing a white hat. 
097.jpg,A woman with long black hair is wearing glasses. There are trees behind the woman. There is a street in front of the trees with people walking on it. 
098.jpg,There is a body of water surrounded by trees. There is a small waterfall in the middle of the water. There are leaves floating on the water in front of the waterfall. 
099.jpg,A white bird is standing on a branch. There are green leaves around the bird. There is a tree trunk on the left side of the image. 
100.jpg,There are two large birds standing next to a large white rock. There are trees behind the birds. There is writing on the bottom of the screen. 
101.jpg,A group of people are standing outside of a building. They are all wearing face masks on their faces. There is a woman in a pink jacket and blue pants standing in front of them. A little girl in a red dress is standing next to the woman. There are large windows on the side of the building.
102.jpg,There are several people standing on the sidewalk. There is a white building next to them with large windows on the side of it. There are trees next to the building. 
103.jpg,A tiger is walking across a snow covered ground. The tiger has black and orange stripes. There are logs on the ground behind the tiger. 
104.jpg,A tiger is walking on the ground. The tiger has black and brown stripes. There is a person standing in front of the tiger. 
105.jpg,There are two brown birds standing on the ground. There are green leaves around them. There is a rock wall in front of them. 
106.jpg,There is a bird sitting on the ground. There are leaves all around the bird. The bird has a red head and a blue body. 
107.jpg,The image is completely black. On the right side of the image there is a red and black background. The red part of the background has small white dots on it. The dots are arranged in a dotted pattern. The time is 06:36:06.
108.jpg,The image is a graphic. The background is white with red diagonal stripes. The stripes are made up of small dots. In the center of the picture there is a large silver symbol. The symbol has a red circle in the middle. There is also a small red circle on the left side of the symbol. At the top right corner of the image there is the logo for HTV.
109.jpg,Two men are sitting at a brown table. The man on the left is wearing a green shirt and a face mask. He is holding a pen and writing on a piece of paper that is on the table in front of him. The other man is sitting next to him with a jacket on. There are several books and a computer monitor on top of the table.
110.jpg,There are two men sitting at a table. The man on the right is wearing a green shirt and a white face mask. He is holding a blue pen and writing on a piece of paper. There is a brown desk in front of them. 
111.jpg,Three mugshots of a man are shown. The first mugshot on the left is wearing a blue t-shirt. The second mugshot in the middle has a white shirt on. The third mugshot is on the right. The man has a black shirt on and no facial hair.
112.jpg,There is a table with many items on it. There is a pink basket on the table. There are two white outlets on the wall. 
