frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
003.jpg,There is a man and a woman standing in front of a news desk. There is a large screen behind them with a city on it. The man is wearing a suit and tie and is holding a red book in his hand. The woman is standing next to him wearing a pink shirt and has long black hair. The desk is white and has a red logo on top of it.
004.jpg,A bright red circle is lit up. There are small white dots all over the red circle. There is a black stripe going across the center of the circle. 
005.jpg,There are several people working in a factory. They are wearing yellow shirts and have face masks on. There are white tables in front of them with bags on top of them. 
006.jpg,A woman is wearing a blue shirt and a blue hat. She is working in a factory. There are trays of eggs in front of her. 
007.jpg,An aerial view of a road is shown. The road is divided into two sections. There are several lanes of traffic on the road. There is a large body of water on the right side of the image. The sky above the road is filled with clouds.
008.jpg,A red truck is driving down the street. There are lights on the top of the truck. There is a building next to the street with a motorcycle in front of it. 
009.jpg,The image is a graphic design. The background is red and white. The design is made up of dots. The dots are small and are arranged in a pattern. There is a big red number 6 in the middle of the design. There are two smaller red numbers on either side of the large number 6. The number 6 is outlined in silver.
010.jpg,There is a man and a woman standing in front of a desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
011.jpg,A man and a woman are standing in front of a white table. The man is wearing a gray shirt and a striped tie. The woman has long black hair and a pink shirt. There are tall buildings behind them. 
012.jpg,A man and a woman are standing in front of a news desk. The man is wearing a gray shirt and a striped tie. The woman is wearing pink and has long black hair. There are tall buildings behind them. 
013.jpg,There are people working in a factory. They are wearing yellow shirts and face masks. There are white tables in front of them with bags on top of them. 
014.jpg,A person is holding a machine in their hand. The machine is silver and black in color. The person is wearing a blue shirt. There is a red and white sign in front of the machine.
015.jpg,There are several people wearing yellow shirts and face masks. There are sewing machines in front of them. They are all wearing the same yellow shirt. There is a large plastic bag on top of the table. 
016.jpg,There are several women sitting at a table working on sewing machines. They are wearing yellow shirts and have face masks on their faces. There is a red basket on the table in front of them. 
017.jpg,A person is sewing on a sewing machine. They are wearing a white long sleeve shirt. The machine is silver and white. There is a barcode on the bottom left corner of the screen. 
018.jpg,Three women are working in a factory. They are all wearing face masks. One woman is wearing a striped shirt. The other two women are wearing aprons. There is a large table in front of the women. There are many black and yellow items on the table. 
019.jpg,A person is wearing a white shirt with pink flowers on it. They are holding a black object in their hands. There is a white object in front of the person. 
020.jpg,A man is sitting in a chair. He is wearing a blue and white collared shirt. He has short black hair and glasses on. There is a red wall behind the man. 
