frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and an orange tie. The woman is wearing glasses and a beige blazer. There is a large screen behind them. There are many tall buildings on the screen.
004.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and an orange tie. The woman is wearing glasses and a beige blazer. There is a large screen behind them. There are many tall buildings on the screen.
005.jpg,A group of workers are in a large room. They are wearing red jackets and white hats. There are stacks of boxes on pallets on the right side of the room. On the left side there is a table with green apples on top of it. There is a man sitting on a stool in front of the boxes. 
006.jpg,A picture of workers in a factory. They are all wearing white protective clothing and masks. They have white caps on their heads. There are machines in front of them. 
007.jpg,There are people standing in a hallway. They are all wearing white shirts and black pants. They have face masks on their faces. There is a man in a white shirt standing in front of them. 
008.jpg,There are students sitting at desks in a classroom. They are wearing white shirts and black pants. They have face masks on their faces. There is a chalkboard on the wall behind them. 
009.jpg,There are several people standing on a beach. There are palm trees next to the beach with motorcycles parked in front of them. There is water behind the trees. 
010.jpg,There are several people standing in a crowd. There is a man in a blue jacket wearing a red face mask. There are cars behind them. 
011.jpg,There are many colorful lanterns hanging from the ceiling. There are small lights under the lanterns. There is a building next to the lights. 
012.jpg,There are people walking on a sidewalk. There is a large red sign in front of them. There are small white dots on the sign. 
013.jpg,A woman is standing in front of a city skyline. She is wearing a beige dress and glasses. The woman has dark hair and is holding a book in her hands. There is a large white flower on the dress. The sky behind the woman is orange and yellow. There are several tall buildings in the background.
014.jpg,A woman is standing in front of a city skyline. She is wearing a beige dress and glasses. She has short dark hair and is holding a tablet in her hands. The sky behind her is orange and yellow. There are tall buildings all around the woman.
015.jpg,A group of workers in red shirts and white hats are standing in a large room. There are stacks of boxes on pallets on the right side of the room. On the left side there is a long table with green fruits on top of it. There is a yellow door in the back ground. The floor in the room is white.
016.jpg,A group of workers are in a large room. They are wearing red shirts and white hats. There are stacks of boxes on blue crates. There is a large table with green fruit on top of it. 
017.jpg,Two men wearing red shirts and red hats are sitting in front of a stack of boxes. The boxes are white with red writing on them. They are wearing white gloves and face masks. 
018.jpg,There are four people standing in a room. They are wearing red shirts and blue hats. There is a table in front of them with white bags on top of it. There are boxes on the floor behind them. 
019.jpg,A person wearing white gloves is holding a box. The box is green and white. There is a picture of green fruit on the box. 
020.jpg,A man is sitting in front of a white shelf. He is wearing a striped shirt and glasses. There is a large plant with white flowers on it behind him. There are jars on the shelf behind the man. 
021.jpg,A man is sitting in front of a white shelf. He is wearing a striped shirt and glasses. There is a large plant with white flowers on it behind the man. 
022.jpg,A man is wearing a striped shirt. He is wearing glasses. There is a white shelf behind the man. There are white flowers on the shelf. 
023.jpg,There is a bunch of coconuts on the ground. They are light brown in color and have long green leaves coming off of them. There is a red and white logo on the top left corner of the image.
024.jpg,Three men are walking in a warehouse. The warehouse has blue and red shelves. There are stacks of white boxes and yellow boxes on the shelves. The floor of the warehouse is green.
025.jpg,There are two people wearing a black and yellow jacket. They are wearing face masks. There are yellow boxes on the ground in front of them. 
026.jpg,Two women are wearing blue and yellow jackets. They are wearing face masks on their faces. There are yellow boxes behind them. 
027.jpg,There are packages of food inside of a plastic container. The containers are red and white. There is a yellow stripe on the side of the container. 
028.jpg,There are boxes on a table. The boxes are yellow and white. There are red packets on top of the boxes. There is writing on the bottom of the box. 
029.jpg,There are boxes of food on a table. There is a person standing next to the table. They are wearing a black jacket. There are yellow boxes on the ground next to them. 
030.jpg,There are two people wearing a black and yellow jacket. They are wearing face masks on their faces. There are yellow boxes on the ground in front of them. 
031.jpg,There are several people wearing white scrubs and white hats. They are wearing face masks on their faces. There is a machine in front of them. 
032.jpg,Three people are wearing protective clothing and masks. They are wearing red aprons and gloves. There is a white table in front of them. 
033.jpg,"A hand is hovering over a box of durian fruit. The box is green with a picture of the fruit on the front. The word durian is written on the box in white letters. There is a watermark in the top right corner of the image that says ""HTV9 HD""."
034.jpg,A person is wearing a white shirt and white gloves. They are holding a green box. There is a picture on the front of the box. 
035.jpg,A group of people are standing in a room. They are wearing white aprons and white masks. There is a large silver table in front of them. There are large windows on the wall behind them. 
036.jpg,There is a large black object in front of a glass window. There are green bags on top of the object. There is a person wearing a blue shirt and white gloves. 
037.jpg,A man is wearing a blue shirt and a pink tie. He is holding a red phone in his hands. There are tall buildings behind the man. There is clouds in the sky above the buildings.
038.jpg,A man is standing in front of a picture of a city. He is wearing a blue shirt and a pink tie. The man is holding a red object in his hands. There are tall buildings behind the man. 
039.jpg,A man is standing in front of a city skyline. He is wearing a blue shirt and a pink tie. The man is holding a red phone in his hands. The sky behind the man is orange and yellow. There are tall buildings all around the man.
040.jpg,There are two men standing in a field. There are tall weeds and grass around them. There is a small blue building in the distance behind them.
041.jpg,There are two men standing next to each other. There are tall weeds behind them. The man on the left is wearing a blue shirt. 
042.jpg,A man is kneeling down in front of a large field. He is wearing a short sleeve shirt and black pants. The field has tall green plants growing in the water. There are trees in the distance behind the field. 
043.jpg,A man is kneeling down in front of a field. He is wearing a short sleeve shirt with an orange collar. The field has tall green plants growing in it. There is water in the field next to the man. 
044.jpg,This is an image of a field. The field is very green. The grass is very short. The blades of grass are very long. There are some brown spots in the grass. The brown spots are dirt. There is a red play button in the bottom right corner of the image. The play button is a play button.
045.jpg,There is a lot of green grass on the ground. The grass is very long and has some brown spots on it. There is a red circle on the bottom right corner of the screen.
046.jpg,An Asian man is smiling at the camera. He is wearing a white and orange shirt. Behind him is a field of green grass.
047.jpg,A man is wearing a white and orange shirt. There is a large field of green grass behind the man. The man has his eyes closed. 
048.jpg,This is an image of a field. The field is very green. The grass is very long and thick. The blades of grass are very long. There are a lot of leaves on the grass. The leaves are a bright green color. There is some writing on the bottom of the image. The writing is in a foreign language.
049.jpg,This is an image of a field. The field is very green. The grass is very long and healthy looking. The blades of the grass are very long. There is a watermark in the top right corner of the image. The watermark is in red and white. There are words in the bottom left and right corners of the photo. The words are in Vietnamese.
050.jpg,A man is smiling and looking at the camera. He has black hair and is wearing a blue and orange shirt. There is a microphone in front of him. Behind him is a field of green grass.
051.jpg,This is an image of a field. The field is very muddy. There are small green plants growing in the mud. The grass is very long and thin. The leaves on the plants are a light green color. The mud is a light gray color. There is a watermark in the top right corner of the image. The watermark is in red color.
052.jpg,This is an image of a field. The field is very dry. The grass is very green and brown. There are small rocks in the grass. The rocks are gray and black. There is a red and white logo in the top right corner of the image. The logo has the letters HTV on it. The photo was taken in Vietnam.
