frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of big letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a tie. The woman is also wearing a red shirt. There is a large screen behind them. There are buildings on the screen.
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue suit and tie and is holding a red book in his hands. The woman is standing behind him wearing a brown dress. There is a large screen behind them. There are tall buildings and clouds in the sky.
004.jpg,On the left side of the image there is a solid black background. On the right side the image is red and black. The red part has small white dots on it. The dots are arranged in a grid pattern. The white dots are evenly spaced. There is a red line going across the black background to the left of the red part.
005.jpg,"The image is a graphic design. The background is red and white. The design is made up of small dots. There is a large number 6 in the middle. The number 6 is outlined in red. The word ""glay"" is written in a smaller font below the number 6. The numbers are outlined in silver. The overall design is modern and eye-catching."
006.jpg,A large white airplane is hanging from the ceiling of a building. The building has metal beams and windows on the walls. There is a yellow crane under the plane. 
007.jpg,A man is standing in front of a machine. He is wearing a black shirt. The machine is silver and has black handles on it. There is a green wall behind the man. 
008.jpg,There is a black walkway next to a sidewalk. There are rocks on the walkway. There is dead grass next to the sidewalk. 
009.jpg,A man in a blue suit is holding a microphone. He is sitting in a white chair. There is a large screen behind him. 
010.jpg,A person is holding a phone in their hand. The phone is black and has a white screen on it. There is a text message on the screen. The person is wearing a black and blue sweater. 
011.jpg,A man is wearing a blue shirt and a striped tie. He is holding a red object in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
012.jpg,A man is standing in front of a city skyline. He is wearing a blue shirt and a striped tie. He has glasses on and is holding a red object in his hands. The sky behind him is cloudy and orange.
013.jpg,A man is standing in front of a city skyline. He is wearing a blue shirt and a striped tie. He has glasses on and a watch on his wrist. The sky behind him is orange and yellow.
014.jpg,"The image is of the tail of an airplane in a hangar. The image was taken on 06:31:27 in HD. There is a watermark in the top right corner that says ""HTV9 HD"" in red letters. The date and time of the image is also in red. There are lights on the ceiling of the hangar and there are windows on the wall to the right of the airplane."
015.jpg,The image is of the tail of a plane. The plane is blue and white. The tail has blue swirls on it. The tip of the plane is black. There is a red banner at the bottom of the image with white texts.
016.jpg,There is a silver machine with a white piece of metal on it. There is a blue ball next to the machine. 
017.jpg,A man is working on a piece of metal. He is wearing a short sleeve shirt and blue pants. There is a ladder next to the man. 
018.jpg,This is an image of a factory. The factory is very large. There is a plane being assembled. The plane is blue and yellow. There are red scaffolding around the plane. The walls of the factory are white. The ceiling is black. The lights are on. The picture was taken in the day time. The time is 06:31:47.
019.jpg,A man in a black shirt is standing inside of a building. There is a large machine in front of him. There are lights hanging from the ceiling above him. 
020.jpg,A man is wearing a black shirt and gray gloves. He is holding a white object in his hands. There is a large building under the man. 
021.jpg,A man is wearing a black shirt and black gloves. He is holding his hands up above his head. There is a white building behind the man. 
022.jpg,"The image is a screenshot from a video. It appears to be a scene from a car. There is a bright light on the left side of the image. On the right side, there is a red object that looks like a part of a motorcycle. The text on the image reads ""Truong dai hoc Sur pham ky thuat TP.HCM""."
023.jpg,A picture of an airplane engine in a hangar. The engine is white and black. There is a ladder next to the engine. 
024.jpg,A man is wearing a black shirt and black gloves. He is holding a yellow machine. There is a large window behind the man. 
025.jpg,The sky is cloudy and blue. The clouds are white and fluffy. There is a thin white pole in front of the camera. There are words written on the bottom of the screen.
026.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The woman is wearing a short sleeve shirt and black pants. The man is wearing glasses and a blue shirt and tie. There are large buildings on the screen behind them. 
027.jpg,A man and a woman are standing in front of a TV screen. They are both holding red objects in their hands. The man is wearing a blue shirt and a striped tie. The woman has long black hair and a brown dress. There is a large cityscape behind them. The sky is blue with white clouds.
028.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a striped tie. He is holding a red object in his hands. The woman is wearing an outfit that is red and has long black hair. There are tall buildings behind them. There is a cloudy sky above them.
029.jpg,There are two crates on the ground. There are rocks on top of the crates. There is a motorcycle parked in front of a white building. 
030.jpg,There are many small white fish on a net. The net is red in color. There is a red and white sign in front of the net. 
031.jpg,There is a large pile of meat on the ground. The meat is white in color. There is a green bag next to the meat. 
032.jpg,"There are several pieces of fish on a grill. They are all laying on top of the grill. The grill is black and metal. There is a watermark in the top right corner of the image that says ""HTV9 HD 06:32:45""."
033.jpg,A woman is standing in front of a white wall. She is wearing a black and white shirt. There is a window behind the woman. The woman has short black hair. 
034.jpg,There is a table with a net on top of it. There is a green fence around the table. There are plants next to the table on the ground. 
035.jpg,There are a lot of dead fish laying on the ground. They are all white in color. There is a red spot in the middle of them. There are watermarks on the top and bottom of the image.
036.jpg,There is a black wire basket on the ground. There are pieces of meat on top of the basket. There is a blue blanket on the basket under the meat.
037.jpg,A woman is standing in front of a white wall. She is wearing a black and white shirt. There is a window behind the woman. 
038.jpg,A woman is sitting in front of a table. She is wearing white gloves on her hands. There is a blue bowl on top of the table. There are shelves behind the woman with jars on them. 
039.jpg,A man is sitting on the ground. He is wearing a blue shirt and black shorts. There is a red bucket in front of him. There are stacked baskets next to him. 
040.jpg,A person's hands are holding a large knife. They are cutting a small fish. There is a red container behind the person. 
041.jpg,A woman is sitting at a table. She is wearing white gloves on her hands. There is a blue bowl on the table in front of her. There are shelves behind her with jars on them. 
042.jpg,There is a blue basket on the ground. There are small fish in the basket. There is a red bowl next to the blue basket. 
043.jpg,There are several small fish on a table. They are laying on top of a net. There is a pink flower in front of them. 
044.jpg,A person is wearing a black shirt with green leaves on it. They are wearing a white glove on their hand. There are plates of food on the table in front of the person.
045.jpg,A woman is wearing a floral shirt and white gloves. She is standing in front of a silver tray that has food on it. There is a red building behind the woman. 
046.jpg,A man in a blue shirt and black shorts is squatting down on the ground. There is a plastic bag in front of him. There are red bowls around him. 
047.jpg,There is a small glass jar with a silver lid. There are small red and gold confetti on the jar. There is writing on the bottom of the image.
048.jpg,There is a black area on the ground. There are small rocks on the sides of the area. There is dirt and grass next to the black area.
049.jpg,A woman is wearing a white hat. She is bending over a table. There is a large bush with red and yellow flowers in front of the woman. 
050.jpg,A person is standing in front of a table that has fish on it. They are wearing a short sleeve shirt. Their hands are reaching towards the fish. 
051.jpg,There are two tables on the ground. There is a basket on top of one of the tables. There are flowers next to the table. 
052.jpg,There are red pieces of meat on the ground. There are white pieces of food on top of the meat. There is a black surface under the red pieces. 
053.jpg,A woman is standing in front of a city skyline. She is wearing a short red dress with a large white flower on the neck. The woman has long black hair and is smiling. The sky behind the woman is orange and yellow. There are tall buildings in the background of the photo.
054.jpg,A woman is standing in front of a city skyline. She is wearing a short red dress with a white flower on the neck. The woman has long black hair and is looking down at a red object in her hands. The sky is orange and cloudy. There are tall buildings all around the woman.
055.jpg,A woman is standing in front of a city skyline. She is wearing a short red dress with a large white flower on the neck. The woman has long black hair and is holding a tablet in her hands. The sky behind the woman is orange and yellow. There are tall buildings in the background of the photo.
056.jpg,There is a man in a gray shirt standing in front of a pile of green leaves. There is a woman in a white hat standing next to the pile of leaves. 
057.jpg,A man is standing in front of a large pile of green leaves. He is wearing a blue jacket. There is a blue chair behind the man. 
058.jpg,There are three people standing on a street. There are motorcycles parked on the side of the street behind them. There is a man in a green shirt standing next to a woman. The woman is wearing a white hat and a black and white dress.
059.jpg,A person is bending over a large green plant. There is a yellow box on the ground in front of the plant. The person is wearing gray pants. 
060.jpg,There are people standing under a yellow and black umbrella. There are piles of green items on the ground in front of them. There is a man in a white jacket wearing a face mask. 
061.jpg,A person is wearing a white and blue helmet. They are wearing a plaid shirt. There are large green leaves in front of them. 
062.jpg,There is a man bending over a pile of leaves. There is a yellow sign behind him that says GIAO HANG. There are people standing around the pile of leafs. 
063.jpg,There are several large green leaves on a table. There is a pink stool next to the leaves. There are white sticks on top of the table. 
064.jpg,There are people standing around a pile of leaves. There is a man in a gray shirt and a blue hat standing in front of them. There are two women sitting behind them. 
065.jpg,A person wearing a green hard hat and a blue shirt is wearing a face mask. There is a yellow and white umbrella behind the person. 
066.jpg,There is a large pile of vegetables on the ground. There is a yellow and blue umbrella behind the vegetables. There are people standing in front of the umbrella. 
