frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and an orange tie. The woman is wearing glasses and a yellow blazer. There is a large screen behind them. There are buildings on the screen.
003.jpg,The image is completely black. On the right side of the image there is a red and white dotted line. At the top right corner there is the logo for HTV9 HD. The time is 06:29:31.
004.jpg,"The image is of the entrance of a care unit. The doors are open and there are two green benches in front of the doors. There are two potted plants on either side of the benches. The floor is white and the walls are white. At the top of the image there is a sign that says ""Khoa Hoi Suc Tich Cuc Intensive Care Unit""."
005.jpg,"The image is a screenshot from a news channel. It shows the entrance to a health care unit. There is a sign above the entrance that says ""Khoa Hoi Suc Tich Cuc Intensive Care Unit"". There are two green benches on either side of the entrance. A woman wearing a red jacket and black pants is walking towards the entrance with a smile on her face."
006.jpg,A woman in a red jacket is cleaning the floor. There is a red couch in front of the woman. There are trees on the wall behind the couch. 
007.jpg,"The image is a screenshot of a news channel. The channel name is ""TIN CHINH"" and the time is 06:29:42. There is a tree on the right side of the screen. The weather is very cloudy and foggy."
008.jpg,An aerial view of a highway is shown. The highway is divided into two lanes. Both lanes have a divider between them. The divider is surrounded by green fields and trees. The sky above is blue with white clouds.
009.jpg,A soccer game is being played in a stadium. There are many people in the stands watching the game. The field is green with white lines on it.
010.jpg,A soccer game is being played on a TV screen. There are several players on the field. They are wearing white and red uniforms. There is a white goal in front of them. 
011.jpg,A man is standing in front of a cityscape. He is wearing a blue shirt and a light colored tie. The man is holding a red object in his hands. There are tall buildings and skyscrapers in the background. The sky above the man is cloudy. There is a small logo in the top right of the image.
012.jpg,A man is standing in front of a cityscape. He is wearing a blue striped shirt and a bright orange tie. The man is holding a red object in his hands. The sky behind the man is orange and yellow. There are tall buildings in the background of the city.
013.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and a bright orange tie. The man is holding a red tablet in his hands. The sky behind the man is orange and yellow. There are tall buildings in the skyline.
014.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and a bright orange tie. The man is holding a red phone in his hands. The sky behind the man is orange and yellow. There are tall buildings in the skyline. 
015.jpg,"The image is a news report in Vietnamese. At the bottom of the image there is a red banner with white text. The text is written in both English and Vietnamese. There is also a small logo in the top right corner that says ""HTV HD"" in red letters. The image appears to have been taken at 06:30:16."
016.jpg,"This is a news report in Vietnamese. The headline reads ""Phoi Hop Kiem Soat O NHIEM Kenh Rach"". There is a small waterfall in the middle of the picture. The water appears to be muddy. There are rocks on the side of the water. The rocks appear to be old and worn. There is some grass growing in the water as well."
017.jpg,There is a large body of water. There are large waves in the water. The water is gray and white. There is a yellow flower in front of the water and tall grass. 
018.jpg,A picture of a yellow flower in front of a body of water. There are large waves in the water behind the flower. There is green grass in the front of the picture. 
019.jpg,There is a large hole in the ground. There is dirt and grass around the hole. There are small waves in the water. 
020.jpg,This is a picture of a river. The water is flowing over the rocks. There is a small waterfall in the middle of the river. There are small ripples in the water. The ripples are reflecting the sky. The river is surrounded by tall green grass. The grass is very wet. There's a QR code on the bottom left of the image.
021.jpg,"The image is a cloudy sky. The clouds are white and gray. There is a bar code on the bottom left corner of the image. The bar code is in black and white. There are small black dots on the clouds. The image has a watermark in the top right corner that reads ""HTV HD 06:30:38""."
022.jpg,This is an image of a rural area. There is a small stream running through the grass. The grass is very green. There are a lot of bushes and trees in the area. The sky is very cloudy and gray. The houses in the background are white and blue.
023.jpg,There are people walking down a street. There is a silver fence next to the street. Next to the fence is trees and grass. There are buildings in the distance. 
024.jpg,There are people standing outside of a white building. There is a motorcycle parked in front of the building. A man in an orange shirt is sitting on top of the motorcycle. There are trees next to the people. 
025.jpg,There is a large body of water in front of a building. There are trees on the other side of the building. The sky above the building is white. 
026.jpg,There is a large body of water. There are small waves in the water. The water is gray and brown in color. There is grass next to the water on the ground. 
027.jpg,This is a picture of a waterfall. The water is very dirty. There are rocks in the water. The rocks are brown and gray. There is some green grass growing out of the rocks. 
028.jpg,There is a small stream running through the grass. There are trees on the other side of the stream. There is a white building behind the trees. 
029.jpg,A woman is standing in front of a city skyline. She is wearing a yellow blazer and a black shirt. She has short black hair and glasses on. The sky behind her is orange and yellow. 
030.jpg,A woman is standing in front of a city skyline. She is wearing a yellow blazer and a black shirt. She has short black hair and glasses on. The sky behind her is orange and yellow. There are tall buildings behind her. 
031.jpg,There is a stage in front of a crowd of people. There is a large screen on the wall behind the stage. There are green curtains hanging from the curtain on the stage behind the podium. 
032.jpg,A woman is standing behind a podium with a microphone in front of her. She is wearing a light blue blazer and a yellow scarf around her neck. There is a large green curtain behind her. 
033.jpg,There are several people sitting in chairs. There are pink chairs behind them. There is a man in a suit sitting in front of a table with water bottles on it. 
034.jpg,"The image is of the entrance of a care unit. The doors are open and there are two potted plants on either side of the doors. There is a banner above the doors that says ""Khoa Hoi Suc Tich Cuc Intensive Care Unit"". There are two people standing in the doorway of the building."
035.jpg,A woman in a green scrubs is standing over a white hospital bed. She is wearing a black watch on her wrist and a brown bracelet on her arm. The woman is holding blue scissors in her hands. There is a white blanket on the bed in front of her. 
036.jpg,A woman in a green shirt is standing over a white bed. She is wearing a black bracelet and a black watch on her wrist. There is an ID card hanging from a blue lanyard around her neck. The woman is holding a syringe in her hand. There are wires coming out of the bed. 
037.jpg,There is a blurry image of a person laying down. The person is wearing a white shirt. There is a red and white logo on the top right of the image.
038.jpg,A man is wearing a black shirt and glasses. There is a large tree behind the man. The man has short black hair. 
039.jpg,A man is wearing a black jacket and glasses. There is a large tree behind the man. The man has short black hair. 
040.jpg,A woman is sitting in front of a black shelf. She is wearing a purple jacket and black glasses. There are pictures on the shelf behind her. 
041.jpg,A woman is sitting in front of a black shelf. She is wearing a purple jacket and black glasses. There are pictures on the shelf behind her. 
042.jpg,There are tall buildings in the distance. There are trees in front of the buildings. There is a black street light in the middle of the trees. The sky above the buildings is gray.
043.jpg,There are tall buildings in the distance. There are trees in front of the buildings. There is a tall light pole in the foreground. The sky above the buildings is gray.
044.jpg,There are several cars and motorcycles on the street. There is a pink building next to the street with large trees in front of it. There are several people riding on the motorcycles. 
045.jpg,There are several cars and motorcycles on the street. There is a large pink building behind them. There are trees in front of the building. 
046.jpg,The image is a street. The ground is wet. There is a white line in the middle of the street. There are leaves on the ground. The leaves are yellow in color.
047.jpg,A man and a woman are standing behind a white table. They are both dressed in business attire. The man is wearing a blue shirt and an orange tie. He is holding a tablet in his hands. There is a large cityscape behind them. 
048.jpg,A man and a woman are standing in front of a white table. They are both dressed in business attire. The man is wearing a blue shirt and an orange tie. The woman is wearing an orange blazer and a black top. There are tall buildings behind them. The sky above them is blue with white clouds.
049.jpg,A man and a woman are standing in front of a white table. They are both holding red objects in their hands. The man is wearing a blue shirt and an orange tie. The woman is also wearing a yellow blazer and a black top. There are tall buildings behind them. The sky is blue with white clouds in it.
050.jpg,A woman in a red jacket is sweeping the floor. There is a red couch in front of the woman. There are trees on the wall behind the couch. 
051.jpg,The image is a news report in Vietnamese. It is dated 06:32:42 and has a red and white logo on the bottom left corner. There is a white circle on the floor. The floor appears to be wet and there are small specks of water on it.
052.jpg,There are several motorcycles driving on the street. There is a large bridge over the street in front of the motorcycles. There are cars parked on the side of the street next to the bridge. 
053.jpg,A bridge is seen in a foggy day in Indonesia. There is a tree on the right side of the bridge. There are street lights on the bridge as well. The sky is gray and cloudy.
054.jpg,A man is sitting in front of a television. He is wearing a red jacket and has a microphone in his hand. The television is turned on and there is a picture of a man on the screen. 
055.jpg,A woman is standing in front of a television. She is wearing a red jacket and has short black hair. The television is on and is turned on. There is a painting on the wall behind the television. 
056.jpg,A picture of a foggy street with cars driving on it. There is a stop sign on the corner of the street. There are street lights on the side of the road. 
057.jpg,A man is standing in front of trees. He is wearing a black suit and a white collared shirt. There is a red car behind him. There are red flags on poles behind him on the street. 
058.jpg,There are several tall buildings in the distance. There is a street in front of the buildings with people riding motorcycles on it. There are trees lining the sidewalk next to the street. 
059.jpg,This is an image of a street. The street is very foggy. The sky is white. There are large trees on both sides of the street. There is a white car in the middle of the road. The trees are very tall. The car has a white license plate on the back. The tail lights are red. The letters on the license plate are white.
060.jpg,There are several cars and motorcycles on the street. There is a blue bus in front of the cars. There are trees on the side of the street next to a white building. 
061.jpg,There is a large cloud of smoke in the sky. There are trees in front of the smoke. There is a red and white logo on the top right of the image.
062.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and an orange tie. The man is holding a tablet in his hands. The sky behind the man is orange and yellow. There are tall buildings all around the man.
063.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and an orange tie. The man is holding a red object in his hands. The sky behind the man is orange and yellow. There are tall buildings in the skyline. 
064.jpg,An aerial view of a highway is shown. The highway is divided into two lanes. There are many trees and fields surrounding the highway. The sky above the highway is blue with white clouds.
065.jpg,This is an aerial view of a town. The town is surrounded by green trees. There is a long road running through the town. There are several buildings on the side of the road. The sky above the town is blue with white clouds.
066.jpg,This is an aerial view of a town. The town has lots of houses and lots of trees. There is a road running through the town. There are several cars driving on the road. The sky above the town is blue with white clouds.
067.jpg,A long road with many cars on it. There are trees on both sides of the road. There is a yellow truck on the road in front of the other cars.
068.jpg,A long road is in the middle of a field. There are trees on both sides of the road. There is a hill behind the road with trees on it. 
069.jpg,There is a large green sign on the side of the road. There is a white fence on the sides of the street. There are trucks on the street under the sign. 
070.jpg,This is an aerial view of a city. There is a long bridge crossing over a large body of water. There are lots of buildings and trees surrounding the bridge. The sky above the bridge is white.
071.jpg,There is a long road in the middle of a field. There are cars driving on the road. There is water on the side of the road next to the field. 
072.jpg,There is a long road with white lines on it. There are tall light poles on the sides of the road. There is a white van driving down the street.
073.jpg,Two white cars are driving on a highway. There is a silver fence on the side of the road. There are trees and grass on the ground next to the street.
074.jpg,A man and a woman are standing in front of a white table. They are both holding small red objects in their hands. The man is wearing a blue shirt and an orange tie. The woman has a yellow blazer and a black shirt on. There are tall buildings behind them. The sky is blue with white clouds in it.
075.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and an orange tie. He is holding a red wallet in his hands. The woman is wearing glasses and a yellow blazer. There are tall buildings behind them. The sky is blue with white clouds in it.
076.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and an orange tie. He is holding a red phone in his hands. The woman is wearing glasses and a yellow blazer. There are tall buildings behind them. The sky is blue with white clouds in it.
077.jpg,A man is standing on the edge of a large body of water. He is wearing a green shirt and white shorts. The man is holding a long black fishing pole in his hand. There are potted plants on the side of the man. A tall tower can be seen in the distance behind the water. Tall green trees are standing in front of the tower.
078.jpg,A man is standing on a boat in the water. He is wearing shorts and sandals on his feet. There is a long pole in front of the man. The water is dark and choppy. 
079.jpg,A person is standing in the water. They are wearing shorts and sandals. There is a long silver pole in front of them. There are small waves in water around them. 
080.jpg,A woman is bending over holding a bucket. She is wearing a pink shirt and black pants. There is water in front of her with leaves floating on top of it. A person is standing in the water next to her. 
081.jpg,A woman is bending down and holding a purple and white bucket. She is wearing a pink shirt and black pants. There is water on the ground in front of her. There are leaves floating on the water. 
