frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has red writing on it. There is a large screen behind them. There are buildings on the screen. 
004.jpg,The image is completely black. On the right side of the image there is a red and black background. The red part of the background has small white dots on it. The white dots are arranged in a dotted pattern. There are small yellow and pink flowers on the top right corner. The date and time is 06:30:17.
005.jpg,A red circle with dots on it. The dots are small and white. The background is black. There is a shadow on the red circle. There are yellow flowers on the top right corner of the image. The numbers on the image are 06:30:17.
006.jpg,A woman in a long pink dress is taking a picture of another woman wearing a yellow dress. They are standing in front of a large number that is red. There are many flowers on the ground around them. 
007.jpg,This is an aerial view of a beach. The water is very blue and calm. The sand is light brown. There are a few people walking along the beach. There is a large white building to the left of the beach with a blue pool in front of it.
008.jpg,A crowd of people are gathered outside in front of an archway. The archway is very ornate and has many flags hanging from it. There is a person taking a picture of the crowd with their cell phone.
009.jpg,There is a large float in a parade. There are people standing in front of the float. There is a gold dragon on top of a large red and gold carriage. 
010.jpg,A man is standing on the edge of a lake. He is wearing a white shirt and black pants. There is a red tray on the ground in front of him with flowers and other items on it. There are trees in the distance behind him. 
011.jpg,A man is walking through a forest. He is wearing a white shirt and a black hat. There are trees surrounding the man. There is a red sign in front of the man with white writing on it.
012.jpg,There are cars driving on the street. There are tall trees on the side of the street next to the cars. There is a tall light pole on the sidewalk in front of the trees. 
013.jpg,There are several cars and motorcycles on the street. There are trees next to the street on the grass. There is a red sign on the side of the road. 
014.jpg,A red circle with small white dots on it. There is a black stripe in front of the red circle. There are people behind the circle. 
015.jpg,The image is a graphic design. The background is red and white. There are dots on the red background. The design is made up of blocks. The blocks are red and silver. The numbers on the blocks are also red. There is a white stripe on the design.
016.jpg,A woman is standing in front of a city skyline. She is wearing a red dress with white polka dots on it. The woman has long black hair and is holding a tablet in her hands. The sky behind the woman is orange and yellow. There are tall buildings all around the woman.
017.jpg,A woman is standing in front of a city skyline. She is wearing a red dress with white polka dots on it. The woman has long black hair and is holding a tablet in her hands. The sky behind the woman is orange and yellow. There are tall buildings all around the woman.
018.jpg,A woman is standing in front of a city skyline. She is wearing a red dress with white polka dots on it. The woman has long black hair and is holding a tablet in her hands. The sky behind her is orange and yellow. There are tall buildings all around the woman.
