frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and a black tie. The woman is also wearing a pink shirt. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing in front of a desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
004.jpg,The image is a graphic. The background is red and white. The design is made up of diagonal stripes. The stripes are white and red. There are small dots on the red background. The gray part is in the center of the design. The grey part has a small hole in the middle of it. There is a white part behind the gray part. The white part is behind the red part.
005.jpg,A statue of a man is in the middle of a plaza. There are people standing around the statue. There is a large white building behind the statue with a red flag on top of it. 
006.jpg,There are several blue bikes parked on the street. There is a large white building in front of the bikes. There are street lights next to the bikes on the sidewalk. 
007.jpg,People are walking around in a mall. There is a man standing in front of a counter that has bottles on it. There are stairs to the left of the people. 
008.jpg,This is an advertisement for a clothing store. The store is called TIN CHINH. There are people shopping inside of the store. There is a large screen on the wall. The screen has a picture of a woman on it. The woman is wearing a black jacket. The man next to her has a green shirt on. The floor in the store is white.
009.jpg,A man in a yellow vest and a yellow hard hat is standing on the sidewalk. There are cars on the street in front of the man. There is a white car on the other side of the street. 
010.jpg,A man is wearing a yellow vest and a yellow helmet. He is holding a black object in his hand. There is a white wall behind him. 
011.jpg,A man is standing in front of a cityscape. He is wearing a white shirt and a black tie. He has glasses on and is holding a red object in his hands. 
012.jpg,A man is standing in front of a cityscape. He is wearing a white shirt and a black tie. He has glasses on and is holding a red object in his hands. The sky behind the man is orange and yellow. There are tall buildings and skyscrapers in the city.
013.jpg,A man is standing in front of a cityscape. He is wearing a blue shirt and a black tie. He has glasses on and is holding a tablet in his hands. 
014.jpg,There are people standing in front of a white building. There is a red sign on the top of the building. The building has many windows on the front of it. 
015.jpg,A group of men in blue shirts are working on a car engine. There is a man in a white shirt standing in front of them. There are other people behind them standing in a room. 
016.jpg,A person is working on an engine of a vehicle. They are wearing black gloves and are holding red wires. There is a blue chair next to the engine. 
017.jpg,There is a man wearing a blue shirt. There is a window behind the man. The man has black hair and is looking down. 
018.jpg,A group of men are working on a machine in a factory. They are all wearing blue shirts. One man is wearing a white shirt. There is a large blue machine in front of them. 
019.jpg,A man is wearing a blue collared shirt. He has short black hair. There is a white and blue wall behind the man. There are wires hanging on the wall. 
020.jpg,There are three people standing in a room. They are wearing blue shirts. There is a blue table in front of them. There are wires coming out of the table. 
021.jpg,Three men are standing in a room. They are wearing blue collared shirts. One of the men is wearing a white collared shirt. There is a large blue object in front of them. 
022.jpg,A man is wearing a blue shirt. He is standing in front of a large metal cabinet. There are wires hanging from the cabinet. The man is holding a red cord in his hand. 
023.jpg,A man is wearing a blue shirt. He is standing in front of an electrical panel. There are wires hanging from the panel. 
024.jpg,There is a woman in a blue dress walking down the stairs. There is a man in a white shirt and black pants behind her. There are people standing in front of them. 
025.jpg,There are several people standing in front of a large white sign. There is a man in a white shirt holding up two certificates. There are trees behind them. 
026.jpg,There are five people standing together. There are trees behind them. There is a woman in a blue shirt holding a picture frame. The woman is wearing glasses. 
027.jpg,There are several people standing in front of a building. They are all wearing white shirts and black pants. There are trees behind them with green leaves on them. There is a red sign hanging from the building.
028.jpg,A woman is wearing a white shirt and glasses. She is holding a microphone in front of her. There are people standing behind her in a line. There is a statue behind them. 
029.jpg,There are several people wearing graduation caps and gowns. They are also wearing leis around their necks. There is a building behind them. 
030.jpg,There are several people standing in front of a large white sign. They are wearing graduation caps and gowns. There are flowers on the ground around them. There is a woman in a white suit holding a framed picture.
031.jpg,A certificate is framed in a golden frame. The frame is white with a red border. There is a red seal at the top of the frame. There are words written in a foreign language on the certificate.
032.jpg,A certificate is framed in a gold frame. The frame is white with a red border. There is a red seal on the top of the frame. There are words written on the certificate.
033.jpg,There are several people standing in front of a building. They are all holding white boards in their hands. There are trees behind them. There is a statue of a man on a pedestal in the background. 
034.jpg,A woman is standing in front of a cityscape. She is wearing a short sleeve shirt and has long dark hair. The woman is holding a tablet in her hands. There are tall buildings and skyscrapers in the background. There is a red sky behind the woman.
035.jpg,A woman is standing in front of a cityscape. She is wearing a short sleeve shirt and has long dark hair. The woman is holding a tablet in her hands. There is a large skyscraper in the background. The sky is red and orange. 
036.jpg,The ceiling of a building is white. There is a blue sign hanging from the ceiling. There are large windows on the side of the building. 
037.jpg,There are several people standing in front of a gate. There is a woman in a blue shirt and black pants holding a microphone. There are several other people standing behind the gate. 
038.jpg,A man in a white shirt and black pants is walking down a flight of stairs. The stairs have silver railings on the sides. The walls of the hall are white. There are lights on the ceiling.
039.jpg,"A woman is standing in a hallway of a building. She is wearing a white helmet, a white shirt and black pants. The walls of the building are white and there are several doors on the wall. The floor of the room is white with a yellow line painted on it."
040.jpg,"The ceiling of a building is white and black. There are lights on the ceiling that are turned on. There is a watermark on the top right corner of the image that says ""HTV7 HD 18:32:28""."
041.jpg,A man is wearing a white collared shirt. He has short black hair and is wearing glasses. There are yellow bins on the floor behind him. 
042.jpg,"The image is a 3D rendering of a building. The building appears to be an airport. The floor is white and there are a few people walking on the left side of the image. The walls are black and there is a railing on the right side. The ceiling is also white and has lights on it. There is a watermark in the top right corner that reads ""HTV7 HD 18:32:37""."
043.jpg,A man in a blue shirt and black pants is walking down a long hallway. There are large gray pillars on either side of the man. The floor of the hallway has yellow lines painted on it. 
044.jpg,The ceiling of a building is black and white. There are lights on the ceiling that are turned on. There is a watermark on the top right corner of the image that says it is 18:32:47.
045.jpg,A man in a blue shirt and black pants is walking down a long hallway. There are large gray pillars on either side of the man. There is a yellow sign hanging from the ceiling. 
046.jpg,A train is parked inside of a station. There are people walking on the platform next to the train. There is a red chair on the ground in front of the platform. 
047.jpg,There are two sets of train tracks in the middle of a platform. There are tall metal poles on either side of the tracks. There is a large metal structure above the tracks with wires hanging from it. 
048.jpg,There are two men standing in front of a desk. They are wearing orange vests and blue shirts. There is a window behind them. 
049.jpg,People are sitting on a train. They are all wearing face masks. There is a man standing in front of them taking a picture. There are blue seats on the train. 
050.jpg,There are people sitting on a bus. They are all wearing face masks. There is a woman standing in front of them. 
051.jpg,A man is standing in front of a city skyline. He is wearing a white shirt and a black tie. He has glasses on and is looking at the camera. The sky is orange and there are tall buildings in the background.
052.jpg,A man is standing in front of a city skyline. He is wearing a white shirt with small black dots on it and a black tie. He has glasses on and is holding a tablet in his hands. The sky is orange and there are tall buildings in the background.
053.jpg,A man is wearing a white shirt and a black tie. He is holding a tablet in his hands. There are tall buildings behind the man. There is a red sky above the buildings.
054.jpg,There are several blue bikes parked on the street. There is a large white building behind them. There are street lights in front of the bikes. 
055.jpg,There are several bikes lined up in a row. There are tall buildings behind the bikes. There is a red and white sign in front of the bikes on the ground. 
056.jpg,There are several motorcycles and bikes lined up on the street. There is a white building next to the street with many windows on it. There are cars parked in front of the motorcycles. 
057.jpg,There are several motorcycles and bikes lined up on the street. There are several people on the motorcycles. They are all wearing helmets. There is a white van behind them. 
058.jpg,A bunch of people are riding motorcycles down the street. There is a large white building next to the street with lots of trees in front of it. There are cars on the street next to them. 
059.jpg,A man is standing in front of a bunch of bikes. He is wearing a white collared shirt. There is a white car behind him. There are trees behind the cars. 
060.jpg,A man is standing in front of a bunch of parked bikes. He is wearing a white collared shirt. There are several cars and motorcycles on the street behind him. There is a large tree on the sidewalk next to the street. 
061.jpg,A man in a white shirt is wearing glasses. There is a woman behind him wearing a white face mask. There are microphones in front of the man. 
062.jpg,A man is standing in front of a microphone. He is wearing a white collared shirt and glasses. There is a woman behind him wearing a face mask. The wall behind them is brown. 
063.jpg,There are several bikes parked in a row. There is a tall building behind them with scaffolding on it. There are trees in front of the building. 
064.jpg,There are several bikes parked in a row. They are all blue and white in color. There is a large building behind the bikes. There are trees in front of the building. 
065.jpg,There are several bikes parked on the side of the street. There is a person riding a bike in front of them. There are cars driving on the street next to the bikes. 
066.jpg,A man in a green shirt and blue shorts is riding a blue bike. There is a man on a scooter behind him. There are cars parked on the street behind them. 
067.jpg,A man and a woman are standing in front of a TV screen. The man is wearing a blue collared shirt and a tie. The woman has long black hair and a pink shirt. They are both holding red boxes in their hands. There is a large cityscape behind them. The sky above them is orange and pink.
068.jpg,A man and a woman are standing in front of a news desk. The man is wearing a blue collared shirt with a blue tie and black pants. He is wearing glasses on his face. The woman has long black hair and a pink shirt on. She is holding a red object in her hands. Behind them is a large cityscape with tall buildings. The sky is orange and pink.
069.jpg,"A man and a woman are standing in front of a TV screen. They are both holding red boxes in their hands. The man is wearing a blue shirt and tie, and glasses. The woman has long black hair and a pink shirt. There is a large cityscape behind them. The sky above them is orange and pink."
070.jpg,"A man and a woman are standing in front of a white table. They are both holding red devices in their hands. The man is wearing a blue shirt and tie, and glasses. The woman has long black hair and a pink shirt. There is a large screen behind them that shows a city with tall buildings. The sky above them is orange and pink."
071.jpg,There are three women standing in front of a table. There are bottles on top of the table. One of the women is wearing a black dress and glasses. There is an escalator behind them. 
072.jpg,People are standing in a store. There is a man in a black shirt standing in front of a counter. There are bottles on top of the counter. 
073.jpg,There are several people standing in a mall. There is a man in a black shirt standing in front of a counter. There are bottles on top of the counter. 
074.jpg,There are several people standing in front of a red table. There are bottles on top of the table. 
075.jpg,People are standing in a store. There are counters in front of them with items on top of them. There is a red sign hanging from the ceiling. 
076.jpg,This is an image of a clothing store. The store has a lot of clothes on display. There are dresses on mannequins. The dresses are white with pink floral patterns. There is a red dress on a mannequin. The dress is red. The clothes are hanging on hangers. The hangers are white. The floor of the store is light brown.
077.jpg,Two women are walking through a clothing store. There are mannequins with dresses on display in front of them. The store has white ceilings and lights hanging from the ceiling. 
078.jpg,There are several people standing in a room. There are clothes hanging on racks in front of them. There is a woman wearing a black dress and a pink hat.
079.jpg,There are people shopping in a store. There are mannequins in front of them wearing clothes. There is a woman wearing a black dress and a pink hat. 
080.jpg,A screen shot of a website. The website is called Sieu Sale Black Friday. There is a banner at the top of the screen. Below the banner there is a list of items that can be purchased on the website. 
081.jpg,A woman is wearing a yellow shirt and glasses. She has short black hair. There is a white and orange wall behind the woman. A green plant is sitting in front of the wall. 
082.jpg,This is an image of a factory. The factory is filled with machines. The machines are gray in color. There is a conveyor belt in the middle of the factory. There are workers on the left side of the image. The workers are wearing orange uniforms. The men have short black hair. The man has a white beard. The machine on the right side has a pink cloth on it.
083.jpg,A woman is standing in front of a white and orange wall. She is wearing a yellow shirt and glasses. There is a green plant next to her. 
084.jpg,People are standing in front of a counter. There are black and white balloons on the wall behind them. There is a man in a white shirt standing next to the counter. 
085.jpg,There are several people standing in front of a counter. There are black and white balloons behind them. There is a man in a white shirt and glasses standing next to them. 
086.jpg,A woman is standing in front of a city skyline. She is wearing a white collared shirt and has long black hair. The woman is holding a small red object in her hands. There is a red sky behind the woman. 
087.jpg,A woman is standing in front of a city skyline. She is wearing a short sleeve shirt and holding a red phone in her hands. The woman has long black hair and is wearing earrings. There is a red sky behind the woman. 
088.jpg,A woman is standing in front of a city skyline. She is wearing a short sleeve shirt and holding a red tablet in her hands. The woman has long dark hair and is looking off to the side. The sky behind her is orange and red. There are tall skyscrapers and buildings all around her.
