frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a blue tie. The woman is also wearing a black dress. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
004.jpg,Two people are standing in front of a table. There is a red and white sign on the table. The man is wearing a white shirt and a tie. 
005.jpg,There is a person riding a motorcycle on the street. There is a red car behind the motorcycle. There are orange cones on the side of the street next to the car.
006.jpg,"This is an aerial view of a country road. The road is curvy and surrounded by trees. The trees are green and full of leaves. There is a red border around the image. The words ""Lam Dong: Thong Xe Deo Prenn Truoc Tet Duong Lich"" are written below the road."
007.jpg,Two women are standing inside of a clothing store. One of the women is wearing a striped shirt and glasses. There are clothes hanging on a rack in front of them. There is a desk with a computer on it in between the women. 
008.jpg,A white cell phone is being held by a person's hand. The phone is turned on and the screen is dark. The person is wearing a ring on their finger. There is a white paper behind the person holding the phone. 
009.jpg,"The image is of the entrance of a building. There is a blue sign on the gate that says ""Phong San Soc Dac Biet Phong"" in white letters. The gate is made of metal bars. The doors are made of glass. The letters on the top of the gate are red and white."
010.jpg,"The image is a screen of a monitor. The screen has a graph on it. The graph is black and white. The text on the screen is in red and blue. There are buttons on the left side of the screen. The buttons are white and black. There is a logo in the bottom left corner that says ""TIN CHINH""."
011.jpg,A red and white graphic is shown. There is a large red stripe on the right side of the image. There are small dots on the bottom left of the red stripe. The dots are small and white.
012.jpg,Two people are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a blue shirt and a tie. 
013.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a tie. The woman is also wearing a black dress. There is a large screen behind them. There are many buildings and skyscrapers on the screen.
014.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a tie. The woman is also wearing a black dress. There is a large screen behind them. There are many buildings on the screen.
015.jpg,There is a large orange truck on the street. There are orange cones on the ground next to the truck. There is a person riding a motorcycle on the road. 
