frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a red object in his hand. The woman is also wearing a short sleeve shirt and a microphone around her neck. There is a large screen behind them that shows a city skyline.
003.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The woman is wearing a light blue blouse and black bottoms. The man is dressed in a dark blue suit with a white and black striped tie. He is wearing glasses. The screen behind them has a city scene on it. There is a large red and white sign in the front of the screen.
004.jpg,"The image is a graphic. The background is red and white. There are dots on the red background. The lines are white. The gray part is in the middle. The light is on the right side of the gray part. There is a small text in the top right corner that reads ""HTV9 HD 06:30:23""."
005.jpg,People are standing in a flooded street. There are buildings on either side of the street. They are wearing blue suits and helmets. There is a motorcycle parked on the side of a building. 
006.jpg,There are people standing in front of a large white sign. The sign has red writing on it. There are red and blue flags on a pole next to the sign. 
007.jpg,There are several men standing in a circle. There is a man in a green shirt holding a white paper. There are two men wearing white helmets on their heads. 
008.jpg,There is a black wall with a picture hanging on it. There is a green sign hanging on the wall next to the picture. The man in the picture is wearing a white robe and a white hat. 
009.jpg,A person is standing in front of a window. There is a green sign on the wall behind the person. The person is wearing a red shirt and has dark hair. 
010.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a red folder in his hands. The woman is standing behind the desk wearing a light blue shirt. There is a large screen behind them. There are tall buildings on the screen.
011.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a phone in his hand. The woman is also wearing a short sleeve shirt and a pair of pants. They are standing in front of a large screen that has a city scene on it with tall buildings. The sky is blue with white clouds.
012.jpg,A man and a woman are standing behind a desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
