frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a purple shirt and a red tie. The woman is also wearing a pink shirt. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a purple shirt and a red tie. He is wearing black pants and glasses. The woman is also wearing a pink shirt and black pants. There is a large screen behind them that shows a city with tall buildings. There are clouds in the sky.
004.jpg,The image is completely black. On the right side of the image there is a red and black background. There are small white dots all over the image. At the top right corner there is the logo for HTV9 HD. The time is 06:30:30.
005.jpg,A person is putting money into a machine. The machine is white and has a digital display on the front of it. There are several stacks of money in front of the machine. 
006.jpg,A person is putting money into a machine. The machine is white and has a digital display on the front. There are several stacks of money in front of the machine. 
007.jpg,A woman in a blue scrubs is standing next to a hospital bed. There is a person laying on top of the bed in the room. There are several monitors on the wall behind the woman. 
008.jpg,A white sign with red writing on it. There is a red stripe on the bottom of the sign. The sign is on a white wall. 
009.jpg,A red and white graphic is shown. There is a large red stripe on the right side of the image. There are small dots on the bottom left of the red stripe. The dots are small and white.
010.jpg,Two people are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a purple shirt and a red tie. 
011.jpg,Two people are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a purple shirt and a red tie. 
012.jpg,Two people are standing in front of a large screen. They are both dressed in business attire. The man is wearing a purple shirt and a red tie. The woman is dressed in a pink shirt and black pants. The screen behind them has a city scene on it. There are clouds in the sky. 
013.jpg,A man is standing in front of a cash register. There are several stacks of money in the register. The man is wearing a white shirt and black pants. There is a blue shelf behind the register on the wall. 
014.jpg,There are two women sitting at a desk. They are wearing a green shirt and a green tie. There is a computer monitor in front of them. 
015.jpg,Two hands are pressing buttons on a machine. The machine is white and has a digital display on the front of it. There are several bills in the machine. 
016.jpg,There are several people sitting at a desk. There is a man in a white shirt sitting in front of a computer. There are flowers in a red basket on the desk. 
017.jpg,There is a man in a white shirt and tie standing in front of a desk. There is a computer monitor on the desk. Behind the man is a woman in a red shirt. There are flowers on the counter. 
018.jpg,A white machine is sitting on top of a table. There are stacks of papers in front of the machine. There is a white paper under the machine on the table. 
019.jpg,There are several people sitting at a desk. They are all wearing face masks. There are several computer monitors in front of them. There is a woman in a red jacket taking a picture of the people at the desk.
020.jpg,There are several stacks of paper money in a white cart. There is a white box next to the cart with the money in it. 
021.jpg,There are two people standing in front of a white table. There are tall buildings behind them. There is a man in a purple shirt and a woman in a pink shirt. 
022.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a purple shirt and an orange tie. He is holding a small wallet in his hands. The woman is also wearing a pink shirt and black pants. She is also holding a red wallet in her hands. There is a large building in the background. The sky is blue with white clouds.
023.jpg,A man and a woman are standing in front of a white table. The man is wearing a purple shirt and a red tie. The woman is wearing an orange blouse and black pants. There are tall buildings behind them. 
024.jpg,A woman in a blue scrubs and a blue hat is standing next to a white hospital bed. There is a person laying on the bed wearing a white mask. There are several monitors on the wall behind the woman. 
025.jpg,There is a medical equipment in a room. There is a white hose coming out of a clear glass container. There are wires coming from the top of the container. 
026.jpg,There is a person laying in a hospital bed. There are medical equipment attached to the person's arm and leg. There is a blue blanket on the bed. 
027.jpg,There are several people laying in a room. There is a window on the wall behind them. There are green chairs in front of them. 
028.jpg,A woman is holding a baby in her arms. The baby is wearing a white and pink shirt. There is a green wall behind them. 
029.jpg,A person is laying on a bed. They are wearing a yellow shirt. There are purple spots on the arm and foot. There is a white blanket under the person.
030.jpg,There are three people in a hospital room. There are three beds in the room. A woman is sitting on one of the beds. There is a girl in a yellow shirt sitting next to a boy on the other bed. 
031.jpg,A baby is laying on a bed. The baby is wearing a pink shirt and yellow shorts. There is a white pillow behind the baby. 
032.jpg,Two women are in a hospital room. One of the women is sitting on a hospital bed while the other is standing next to the bed. The walls of the room are painted green. There is a sign on the wall that says PHONG 14.
033.jpg,There are three beds in a room with green walls. There are three people sitting on top of the beds. There is a window on the wall behind the bed. 
034.jpg,A woman is sitting on a bed. She is wearing an orange shirt and a white face mask. There is a child laying on the bed next to her. There are stuffed animals on top of the bed. 
035.jpg,A woman in a blue scrubs and a green hat is standing in a hospital room. She is wearing a white face mask and white gloves. There is a person laying on a hospital bed in front of her. There are several monitors and medical equipment in the room. 
036.jpg,A person is wearing a white glove on their hand. They are sitting on a white bed. There is another person wearing a blue shirt standing next to the bed. 
037.jpg,A man and a woman are standing behind a white table. They are both dressed in business attire. The man is wearing a purple shirt and a red tie. The woman is also wearing a pink shirt. There is a large screen behind them. There are many tall buildings on the screen. 
038.jpg,A man and a woman are standing in front of a backdrop of a city. The man is wearing a purple shirt and a red tie. The woman is also wearing a pink shirt and black pants. They are both holding red folders in their hands. There are tall buildings in the background of the photo.
039.jpg,A man and a woman are standing in front of a cityscape. The man is wearing a purple shirt and an orange tie. The woman is also wearing a pink shirt and black pants. They are both holding red objects in their hands. The sky is blue with white clouds. There are tall buildings in the background of the photo.
040.jpg,A man and a woman are standing in front of a large cityscape. The man is wearing a purple shirt and a red tie. The woman is also wearing a pink shirt and black pants. They are both holding red purses in their hands. The sky above them is blue with white clouds. There are tall buildings in the background of the picture.
041.jpg,A picture of a destroyed house. There are palm trees in front of the house. The sky above the house is blue. There is a pile of rubble in the picture. 
042.jpg,A man in a purple shirt is standing in front of a white building. There is a large green tarp on the building. 
043.jpg,A man is standing in front of a green tarp. He is wearing a purple collared shirt. The man has short black hair. 
044.jpg,A man is standing in front of a green tarp. He is wearing a purple collared shirt. There is writing on the bottom of the image. 
045.jpg,A large slab of cement is laying on the ground. There is a brick wall next to the slab. There are piles of trash on top of the cement. 
046.jpg,A man is wearing a purple shirt. There is a large green tarp behind the man. The man has his eyes closed and is making a face. 
047.jpg,There is a pile of trash in front of a building. There are palm trees behind the trash. There is a white boat on the ground. 
048.jpg,There is a small building on the beach. There is a green tarp on the ground in front of the building. There are palm trees in the distance. 
049.jpg,There is a small hut on the beach. There is a palm tree in front of the hut. There are rocks on the ground around the palm tree. 
050.jpg,A man is standing in front of a building. He is wearing a blue collared shirt. There is a palm tree next to the man. 
051.jpg,There is a small boat on the beach. There is a white fence on the side of the sand. There are palm trees next to the fence. 
052.jpg,A man is standing in front of a building. He is wearing a blue and white striped shirt. The building behind him is made of concrete. There is dirt on the ground around the building. 
053.jpg,A picture of a building that is being demolished. There is a palm tree in front of the building. The sky above the building is blue. 
054.jpg,There is a small building on the beach. There is a blue boat on the sand in front of the building. There are clouds in the sky.
055.jpg,There is a beach with lots of sand on it. There are small waves in the water. There is a wooden structure in front of the beach. 
056.jpg,There are several boats on the beach. There is a pile of wood next to the boats. There are palm trees in front of the building. 
057.jpg,There are two boats on the beach. The boats are light blue in color. There is a pile of trash next to the boats. There are palm trees behind the trash. 
058.jpg,There is trash on the beach. There is a building next to the trash. There are palm trees in front of the building. 
059.jpg,There are palm trees in front of a building. There is dirt on the ground around the palm trees. There are clothes hanging outside of the building. 
060.jpg,"A red screen has lines on it. There is white writing on the screen that says ""KINH TE"". There is a small logo on the top right corner of the screen. "
061.jpg,A woman is standing on a news set. She is wearing a red shirt and a black skirt. There is a large screen behind her. There are people standing in front of a pile of fruit. 
