frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,Two people are standing behind a white table. They are both wearing white shirts and black pants. There is a large screen behind them with a city on it. 
003.jpg,Two people are standing behind a news desk. There is a large screen behind them with a city on it. The man is wearing a blue shirt and tie. 
004.jpg,The image is very blurry. The background is red and white. There is a big red X in the middle of the picture. The X is silver in color. There are small dots on the white background.
005.jpg,There are two people sitting on the ground. There is a black truck next to them. There are trees behind them. 
006.jpg,A body of water is next to a building. There are trees next to the building. The water has small waves in it. There is a person standing in front of the building wearing a black shirt. 
007.jpg,There is a tall building with many windows on it. There is a large crane in front of the building. There are clouds in the sky. 
008.jpg,A logo is displayed on a white background. The logo is red and silver. There are red dots on the sides of the logo. 
009.jpg,Two people are standing behind a white table. There is a large screen behind them with a city on it. The people are wearing white shirts and ties. 
010.jpg,There are two people standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie standing behind the table. 
011.jpg,Two people are standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and a black tie. 
012.jpg,There are two men standing in front of a window. They are wearing white shirts and ties. There are buildings behind them on the ground. There is a person sitting on a bench behind them. 
013.jpg,There are people standing in the sand. There is a large black sign in front of them. There are trees behind the sign. 
014.jpg,There is a green light shining down on a group of people. The people are standing in front of a building. There is a red and white sign above the people. 
015.jpg,The image is a still from a video. The background is completely black. There is a bright green light in the middle of the image. There are a few people standing in front of the light. The text on the image is in Vietnamese.
016.jpg,There are several large trucks parked in a lot. There are trees behind the trucks. There is dirt on the ground in front of them. 
017.jpg,There is a white truck in the middle of a flooded area. There is a person standing in front of the truck wearing a hat. There are trees behind the truck. 
018.jpg,There are two trucks driving on a road. There is dirt on the ground around the trucks. There are trees in front of the trucks on the road. 
019.jpg,There is water on the ground. There are rocks next to the water. There is a person standing in front of them. 
020.jpg,There is a body of water with brown sand on it. There are trees in the water next to the sand. There is debris on the sand in front of the water. 
021.jpg,There is water on the ground. There is a bush in the water. There are trees next to the bush. 
022.jpg,There is a large body of water in front of a hill. There are trees on the hill next to the water. There is a bridge on the bridge. 
023.jpg,Two men are wearing orange vests and hard hats. They are standing next to a pile of rocks. There is a white sign in front of them. 
024.jpg,A picture of a flooded area. There is a small wave coming up from the water. There are trees in the distance behind the area. 
025.jpg,Two people are standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie holding a tablet. 
026.jpg,Two people are standing in front of a white table. There are tall buildings behind them. The man is wearing a blue shirt and tie and is holding a tablet in his hand. 
027.jpg,Two people are standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie holding a tablet. 
028.jpg,There are two people standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie standing next to a woman in a white shirt.
029.jpg,There are two men standing in front of a white table. They are both wearing white shirts and black pants. There are tall buildings behind them. There is a blue tie on one of the men. 
030.jpg,There are two people standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie holding a tablet. 
031.jpg,A large section of dirt is on the side of a road. There are trees surrounding the dirt. There is a large pile of rocks next to the road. 
032.jpg,There are several people standing outside of a building. There is a man in a gray shirt standing in front of a fence. There are suitcases on the ground next to the people.
033.jpg,A picture of a bridge that has been partially collapsed. There is dirt on the side of the bridge. There are trees surrounding the bridge with green leaves on them. 
034.jpg,There are people standing in front of a green bus. There are suitcases on the ground next to them. There is a man in a blue suit standing behind a podium with flowers on it. 
035.jpg,There is a news report on a tv screen. There is a picture of a man in a suit and tie standing behind a podium with flowers on it. There are people walking in front of him. 
036.jpg,There is a blue screen with a picture of a man in a suit and tie on it. There is a pile of rocks next to the man in the suit. There are flowers next to him.
037.jpg,There are two people standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie holding a tablet. 
038.jpg,A man and a woman are standing in front of a white table. They are both wearing white collared shirts and black pants. The man is wearing a blue tie and holding a tablet in his hands. There are tall buildings behind them. 
039.jpg,Two people are standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and tie holding a tablet. 
040.jpg,A man in a white shirt and tie is standing in front of a table. There is a large body of water behind the man. There are trees and buildings around the water. 
041.jpg,There is a small village on the water. There is a wooden fence in front of the village. There are huts on the other side of the fence. 
042.jpg,There is a lot of trash on the ground. There is a large white piece of wood in front of the trash. There are trees behind the pile of trash.
043.jpg,There is debris on the ground. There is a person wearing a red jacket and a white hat. There are sticks and branches on top of the debris. 
044.jpg,A picture of a house that has been destroyed. There is a lot of rubble in front of the house. There are wooden sticks behind the house in the distance. 
045.jpg,"A red and black background with white lines on it. There is a large white letter ""O"" on the left side of the image. There are words written in white below the lines. "
046.jpg,Two people are standing behind a white table. They are both wearing white shirts and ties. There is a large screen behind them with a city on it. 
047.jpg,A woman in a blue skirt and white shirt is standing in front of a large screen. There is a man in a white shirt and tie standing behind her. There are buildings on the screen behind them. 
048.jpg,A woman is standing on a news set. She is wearing a white collared shirt and a blue skirt. There is a large screen on the wall behind her. 
049.jpg,A woman is standing on a news set. She is wearing a white shirt and a blue skirt. She has a red book in her hands. There is a large screen behind her. 
050.jpg,There are two people sitting on a boat. The boat is in the water. There are trees behind the people. The sky above the people is blue. The people are wearing hats on their heads. 
051.jpg,There is a large body of water with trees on the other side of it. There is a person in a green shirt standing on top of a blue boat. There are balloons hanging from a string above the boat. 
052.jpg,A man is wearing a red hat and a green shirt. He is pointing his finger at the camera. There is water behind him with trees on the other side of the water. 
053.jpg,There is a person wearing a green shirt and a red hat. They are sitting in a small boat that is floating on the water. There are trees behind the person. 
054.jpg,There is a large body of water. There are trees on the other side of the water. The sky above the water is blue. There is a line of pink string across the water in front of the trees.
055.jpg,There is water in front of a group of people. There are trees behind the water. There is a white canopy above the people. 
056.jpg,Two people are sitting on a boat. They are wearing green jackets and red hats. The boat is white and blue. There are trees behind the boat. 
057.jpg,There are two people in the water. They are wearing green shirts and red hats. There are trees behind them. There is a yellow umbrella in front of them. 
058.jpg,A man is standing in front of a white sign. He is wearing a white collared shirt and has a microphone clipped to his shirt. There is a large picture on the sign behind the man. 
059.jpg,There are several people standing in front of a large white sign. There are trees behind the sign. The people are all wearing red hats. 
060.jpg,A woman is standing in front of a lake. She is wearing a long sleeve pink shirt and a black scarf. The woman is holding a white paper in her hands. There are boats in the water behind the woman. There is trees on the other side of the lake. 
061.jpg,There are several people sitting on red chairs. There are trees behind them. There is a woman in a yellow jacket and a black hat. 
062.jpg,There is a man wearing a white collared shirt. He has short black hair. There is a large picture behind the man. There are people standing in front of the picture. 
063.jpg,A man is standing in front of a field. He is wearing a blue and white striped shirt. There are trees in the field behind the man. 
064.jpg,A man is wearing a blue and white striped shirt. He is standing in front of a field with trees on it. The sky is white. 
065.jpg,There is a large banner hanging over a body of water. There are small yellow flags hanging from a pole in front of the banner. There is a person in a small boat on the water.
066.jpg,There are people standing under a white canopy. There are palm trees behind the canopy. The people are standing in front of a pool of water. 
067.jpg,There are two people standing on a small boat. The boat is blue and white. There are trees in the distance behind the boat. 
068.jpg,There are two people on a boat. The boat is blue and white. There is a man in a green shirt and a red hat on the boat. He is holding a long black stick. 
069.jpg,There is a woman with long black hair. She is wearing a white shirt. There is a tree behind the woman. The woman is smiling and has her eyes closed. 
070.jpg,There are two people on a screen. There is a tree behind them. The man is wearing a white shirt. The woman is wearing black hair. 
071.jpg,There is a man and a woman standing in front of a window. They are both looking at the camera. There are large green leaves in the window. There is a tree behind them. 
072.jpg,There is a man wearing a white shirt. He has short black hair. There is a window behind him. In front of him is a pink structure. 
073.jpg,There is a man laying on the ground. There are two people standing next to him. They are wearing blue shirts. There is a red chair next to the man. 
074.jpg,A man is wearing a green hat and a green shirt. He is standing in front of a door. There is another man in a blue shirt behind him. 
075.jpg,A man is wearing a white shirt and a black hat. He has a mustache on his face. There is a brown door behind the man. 
076.jpg,A man is leaning against a wall. He is wearing a black shirt and blue jeans. There are white pillars in front of the man. There is a door on the building behind him. 
