n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.2,25.0,80
3,7.2,25.0,180
4,12.96,25.0,324
5,16.08,25.0,401
6,18.44,25.0,461
7,21.6,25.0,540
8,23.52,25.0,588
9,28.48,25.0,712
10,33.48,25.0,836
11,37.6,25.0,940
12,41.64,25.0,1041
13,42.0,25.0,1050
14,48.8,25.0,1220
15,55.2,25.0,1380
16,59.2,25.0,1480
17,64.8,25.0,1620
18,69.6,25.0,1739
19,74.2,25.0,1855
20,75.6,25.0,1889
21,79.2,25.0,1980
22,85.96,25.0,2149
23,92.12,25.0,2303
24,93.76,25.0,2344
25,96.4,25.0,2410
26,97.2,25.0,2430
27,100.8,25.0,2520
28,107.8,25.0,2695
29,114.0,25.0,2850
30,119.24,25.0,2981
31,122.0,25.0,3050
32,126.0,25.0,3150
33,129.4,25.0,3235
34,130.8,25.0,3270
35,134.72,25.0,3368
36,136.8,25.0,3420
37,142.12,25.0,3553
38,142.8,25.0,3570
39,145.44,25.0,3636
40,146.4,25.0,3660
41,148.2,25.0,3704
42,150.0,25.0,3750
43,154.8,25.0,3870
44,160.92,25.0,4022
45,163.84,25.0,4096
46,164.4,25.0,4110
47,168.0,25.0,4200
48,169.92,25.0,4248
49,171.6,25.0,4290
50,173.48,25.0,4337
51,175.2,25.0,4380
52,177.32,25.0,4433
53,178.48,25.0,4462
54,185.48,25.0,4637
55,190.8,25.0,4770
56,194.88,25.0,4872
57,201.04,25.0,5026
58,207.0,25.0,5175
59,209.8,25.0,5245
60,210.0,25.0,5250
61,213.88,25.0,5347
62,216.0,25.0,5400
63,221.04,25.0,5526
64,222.56,25.0,5564
65,226.8,25.0,5670
66,229.92,25.0,5748
67,232.8,25.0,5820
68,236.92,25.0,5923
69,237.6,25.0,5940
70,240.92,25.0,6023
71,242.4,25.0,6060
72,246.04,25.0,6151
73,253.04,25.0,6326
74,258.84,25.0,6470
75,261.68,25.0,6542
76,262.8,25.0,6570
77,267.64,25.0,6691
78,268.4,25.0,6709
79,269.92,25.0,6748
80,273.16,25.0,6829
81,275.4,25.0,6884
82,279.32,25.0,6983
83,279.6,25.0,6990
84,284.4,25.0,7109
85,285.96,25.0,7148
86,289.0,25.0,7225
87,290.4,25.0,7259
88,294.04,25.0,7351
89,295.2,25.0,7380
90,297.76,25.0,7444
91,300.56,25.0,7514
92,301.2,25.0,7530
93,302.52,25.0,7563
94,303.6,25.0,7590
95,305.88,25.0,7647
96,308.44,25.0,7711
97,309.6,25.0,7740
98,313.2,25.0,7830
99,316.48,25.0,7912
100,319.2,25.0,7980
101,326.2,25.0,8155
102,331.68,25.0,8292
103,334.92,25.0,8373
104,338.4,25.0,8460
105,343.84,25.0,8596
106,345.68,25.0,8642
107,347.92,25.0,8698
108,349.96,25.0,8749
109,356.96,25.0,8924
110,360.0,25.0,9000
111,365.4,25.0,9135
112,366.88,25.0,9172
113,369.76,25.0,9244
114,373.2,25.0,9330
115,374.4,25.0,9360
116,378.56,25.0,9464
117,379.2,25.0,9480
118,384.36,25.0,9609
119,391.2,25.0,9780
120,394.8,25.0,9870
121,400.04,25.0,10001
122,402.2,25.0,10055
123,404.4,25.0,10110
124,410.4,25.0,10260
125,415.48,25.0,10387
126,417.16,25.0,10429
127,421.96,25.0,10549
128,424.16,25.0,10604
129,429.6,25.0,10740
130,434.4,25.0,10860
131,437.84,25.0,10946
132,440.4,25.0,11010
133,444.0,25.0,11100
134,449.8,25.0,11245
135,454.48,25.0,11362
136,456.0,25.0,11400
137,459.6,25.0,11490
138,466.6,25.0,11665
139,471.6,25.0,11790
140,477.6,25.0,11940
141,484.2,25.0,12105
142,490.8,25.0,12270
143,496.6,25.0,12415
144,501.84,25.0,12546
145,506.8,25.0,12670
146,507.6,25.0,12690
147,512.4,25.0,12810
148,518.6,25.0,12965
149,524.52,25.0,13113
150,526.0,25.0,13150
151,530.4,25.0,13260
152,534.0,25.0,13350
153,537.8,25.0,13444
154,540.0,25.0,13500
155,544.8,25.0,13619
156,548.4,25.0,13710
157,555.4,25.0,13885
158,561.6,25.0,14040
159,567.48,25.0,14187
160,573.6,25.0,14340
161,578.4,25.0,14460
162,582.32,25.0,14558
163,584.52,25.0,14613
164,589.64,25.0,14741
165,596.12,25.0,14903
166,602.4,25.0,15060
167,607.92,25.0,15197
168,614.32,25.0,15358
169,619.2,25.0,15480
170,626.2,25.0,15655
171,629.84,25.0,15746
172,634.8,25.0,15869
173,639.6,25.0,15990
174,644.4,25.0,16110
175,650.4,25.0,16260
176,654.84,25.0,16371
177,657.04,25.0,16426
178,663.6,25.0,16590
179,667.2,25.0,16680
180,673.96,25.0,16849
181,678.0,25.0,16950
182,684.48,25.0,17112
183,691.4,25.0,17285
184,698.4,25.0,17460
185,703.2,25.0,17580
186,706.48,25.0,17662
187,712.8,25.0,17820
188,716.4,25.0,17910
189,723.08,25.0,18077
190,727.2,25.0,18180
191,732.0,25.0,18300
192,736.8,25.0,18420
193,741.6,25.0,18540
194,748.48,25.0,18712
195,753.6,25.0,18840
196,759.6,25.0,18990
197,765.6,25.0,19140
198,771.6,25.0,19290
199,778.48,25.0,19462
200,783.6,25.0,19590
201,787.2,25.0,19680
202,789.48,25.0,19737
203,793.2,25.0,19830
204,797.16,25.0,19929
205,803.28,25.0,20082
206,804.0,25.0,20100
207,808.8,25.0,20220
208,815.04,25.0,20376
209,822.0,25.0,20550
210,825.0,25.0,20625
211,829.24,25.0,20731
212,832.2,25.0,20805
213,834.0,25.0,20850
214,834.56,25.0,20864
215,840.96,25.0,21024
216,846.0,25.0,21150
217,849.8,25.0,21245
218,856.68,25.0,21417
219,859.24,25.0,21481
220,860.4,25.0,21510
221,866.88,25.0,21672
222,871.6,25.0,21790
223,876.88,25.0,21922
224,878.4,25.0,21960
225,884.4,25.0,22110
226,891.0,25.0,22275
227,894.0,25.0,22350
228,898.8,25.0,22470
229,903.28,25.0,22582
230,904.8,25.0,22620
231,909.6,25.0,22740
232,915.6,25.0,22890
233,920.4,25.0,23010
234,924.76,25.0,23119
235,926.4,25.0,23160
236,931.44,25.0,23286
237,932.4,25.0,23310
238,936.08,25.0,23402
239,938.4,25.0,23460
240,943.24,25.0,23581
241,944.36,25.0,23609
242,950.96,25.0,23774
243,953.96,25.0,23849
244,958.8,25.0,23970
245,964.36,25.0,24109
246,968.6,25.0,24215
247,970.8,25.0,24270
248,972.92,25.0,24323
249,975.6,25.0,24390
250,980.84,25.0,24521
251,981.6,25.0,24540
252,987.6,25.0,24690
253,993.6,25.0,24840
254,998.0,25.0,24950
255,999.6,25.0,24990
256,1004.04,25.0,25101
257,1005.6,25.0,25140
258,1008.36,25.0,25209
259,1009.2,25.0,25230
260,1012.64,25.0,25316
261,1019.64,25.0,25491
262,1023.6,25.0,25590
263,1027.72,25.0,25693
264,1033.56,25.0,25839
265,1036.4,25.0,25910
266,1039.2,25.0,25980
267,1042.04,25.0,26051
268,1044.84,25.0,26120
269,1050.16,25.0,26254
270,1051.2,25.0,26280
271,1058.2,25.0,26455
272,1064.04,25.0,26601
273,1068.0,25.0,26700
274,1072.8,25.0,26820
275,1076.44,25.0,26911
276,1079.16,25.0,26979
277,1081.8,25.0,27045
278,1084.32,25.0,27108
279,1087.0,25.0,27175
280,1089.48,25.0,27237
281,1092.88,25.0,27322
282,1094.8,25.0,27370
283,1099.64,25.0,27491
284,1101.6,25.0,27539
285,1103.68,25.0,27592
286,1105.56,25.0,27639
287,1106.4,25.0,27660
288,1107.52,25.0,27688
289,1112.4,25.0,27810
290,1118.68,25.0,27967
291,1122.28,25.0,28057
292,1126.8,25.0,28170
293,1130.84,25.0,28270
294,1136.4,25.0,28410
295,1138.44,25.0,28461
296,1141.2,25.0,28530
297,1147.32,25.0,28683
298,1150.8,25.0,28770
299,1155.64,25.0,28891
300,1162.6,25.0,29064
301,1166.4,25.0,29160
302,1172.4,25.0,29310
303,1176.0,25.0,29400
304,1182.0,25.0,29550
305,1188.0,25.0,29700
306,1191.92,25.0,29798
