n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.68,25.0,92
3,9.0,25.0,225
4,15.8,25.0,395
5,21.0,25.0,525
6,28.0,25.0,700
7,32.08,25.0,802
8,33.04,25.0,826
9,38.12,25.0,952
10,41.12,25.0,1028
11,48.12,25.0,1203
12,51.88,25.0,1297
13,58.88,25.0,1472
14,63.68,25.0,1592
15,69.36,25.0,1734
16,73.0,25.0,1825
17,79.0,25.0,1975
18,86.0,25.0,2150
19,90.0,25.0,2250
20,97.0,25.0,2425
21,102.92,25.0,2573
22,106.92,25.0,2673
23,112.52,25.0,2813
24,119.52,25.0,2988
25,123.08,25.0,3077
26,127.68,25.0,3192
27,133.08,25.0,3327
28,137.12,25.0,3428
29,144.08,25.0,3602
30,150.92,25.0,3772
31,157.92,25.0,3947
32,163.08,25.0,4077
33,169.08,25.0,4227
34,175.08,25.0,4377
35,181.08,25.0,4527
36,187.08,25.0,4677
37,191.68,25.0,4792
38,195.0,25.0,4875
39,202.0,25.0,5050
40,205.2,25.0,5130
41,212.2,25.0,5305
42,219.0,25.0,5475
43,225.0,25.0,5625
44,231.0,25.0,5775
45,236.0,25.0,5900
46,241.08,25.0,6027
47,246.44,25.0,6161
48,250.32,25.0,6258
49,254.88,25.0,6372
50,258.64,25.0,6466
51,261.28,25.0,6531
52,261.56,25.0,6539
53,264.68,25.0,6617
54,267.16,25.0,6679
55,267.8,25.0,6695
56,274.8,25.0,6870
57,280.52,25.0,7013
58,287.52,25.0,7188
59,292.0,25.0,7300
60,295.6,25.0,7390
61,296.64,25.0,7416
62,302.6,25.0,7565
63,307.0,25.0,7675
64,311.0,25.0,7775
65,317.0,25.0,7925
66,324.0,25.0,8100
67,327.0,25.0,8175
68,330.44,25.0,8261
69,331.64,25.0,8291
70,338.64,25.0,8466
71,345.0,25.0,8625
72,349.4,25.0,8735
73,356.4,25.0,8910
74,363.0,25.0,9075
75,366.36,25.0,9159
