n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,9.68,25.0,242
4,10.0,25.0,250
5,15.0,25.0,375
6,17.2,25.0,430
7,20.0,25.0,500
8,25.0,25.0,625
9,30.0,25.0,750
10,35.0,25.0,875
11,40.0,25.0,1000
12,45.0,25.0,1125
13,50.0,25.0,1250
14,53.08,25.0,1327
15,55.0,25.0,1375
16,60.0,25.0,1500
17,63.04,25.0,1576
18,65.0,25.0,1625
19,68.04,25.0,1701
20,70.0,25.0,1750
21,75.0,25.0,1875
22,80.0,25.0,2000
23,85.0,25.0,2125
24,90.0,25.0,2250
25,95.0,25.0,2375
26,100.0,25.0,2500
27,105.0,25.0,2625
28,108.88,25.0,2722
29,110.0,25.0,2750
30,115.0,25.0,2875
31,116.2,25.0,2905
32,120.0,25.0,3000
33,125.0,25.0,3125
34,130.0,25.0,3250
35,135.0,25.0,3375
36,140.0,25.0,3500
37,145.0,25.0,3625
38,150.0,25.0,3750
39,155.0,25.0,3875
40,160.0,25.0,4000
41,165.0,25.0,4125
42,170.0,25.0,4250
43,173.16,25.0,4329
44,175.0,25.0,4375
45,180.0,25.0,4500
46,182.24,25.0,4556
47,185.0,25.0,4625
48,189.28,25.0,4732
49,190.0,25.0,4750
50,195.0,25.0,4875
51,195.92,25.0,4898
52,200.0,25.0,5000
53,205.0,25.0,5125
54,210.0,25.0,5250
55,212.68,25.0,5317
56,215.0,25.0,5375
57,220.0,25.0,5500
58,221.8,25.0,5545
59,225.0,25.0,5625
60,228.2,25.0,5705
61,230.0,25.0,5750
62,235.0,25.0,5875
63,240.0,25.0,6000
64,240.12,25.0,6003
65,245.0,25.0,6125
66,250.0,25.0,6250
67,255.0,25.0,6375
68,256.12,25.0,6403
69,256.24,25.0,6406
70,260.0,25.0,6500
71,265.0,25.0,6625
72,270.0,25.0,6750
73,274.6,25.0,6865
74,275.0,25.0,6875
75,278.92,25.0,6973
76,279.32,25.0,6983
77,280.0,25.0,7000
78,285.0,25.0,7125
79,290.0,25.0,7250
80,291.16,25.0,7279
81,295.0,25.0,7375
82,300.0,25.0,7500
83,305.0,25.0,7625
84,307.2,25.0,7680
85,310.0,25.0,7750
86,315.0,25.0,7875
87,315.16,25.0,7879
88,320.0,25.0,8000
89,325.0,25.0,8125
90,330.0,25.0,8250
91,330.8,25.0,8270
92,335.0,25.0,8375
93,340.0,25.0,8500
94,345.0,25.0,8625
95,350.0,25.0,8750
96,355.0,25.0,8875
97,360.0,25.0,9000
98,365.0,25.0,9125
99,370.0,25.0,9250
100,372.52,25.0,9313
101,375.0,25.0,9375
102,380.0,25.0,9500
103,385.0,25.0,9625
104,390.0,25.0,9750
105,395.0,25.0,9875
