n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,14.7,30.0,441
5,16.8667,30.0,506
6,18.4,30.0,552
7,24.8667,30.0,746
8,31.8667,30.0,956
9,37.4,30.0,1122
10,38.6,30.0,1158
11,40.1,30.0,1203
12,45.1,30.0,1353
13,52.1,30.0,1563
14,56.1,30.0,1683
15,59.9333,30.0,1797
16,65.1667,30.0,1955
17,68.2667,30.0,2048
18,70.4667,30.0,2114
19,73.3333,30.0,2199
20,75.9333,30.0,2277
21,81.0,30.0,2430
22,87.7,30.0,2631
23,90.2667,30.0,2708
24,94.0,30.0,2820
25,101.0,30.0,3030
26,105.0,30.0,3150
27,108.333,30.0,3249
28,114.333,30.0,3429
29,119.4,30.0,3582
30,123.933,30.0,3717
31,126.2,30.0,3786
32,128.267,30.0,3848
33,130.333,30.0,3909
34,132.467,30.0,3974
35,134.333,30.0,4029
36,136.567,30.0,4097
37,139.067,30.0,4172
38,140.067,30.0,4202
39,142.367,30.0,4271
40,144.367,30.0,4331
41,148.933,30.0,4467
42,151.333,30.0,4539
43,155.9,30.0,4677
44,162.9,30.0,4887
45,168.1,30.0,5043
46,175.1,30.0,5253
47,181.4,30.0,5442
48,187.4,30.0,5622
49,188.4,30.0,5652
50,195.4,30.0,5862
51,198.8,30.0,5964
52,204.5,30.0,6135
53,207.5,30.0,6225
54,214.2,30.0,6426
55,218.367,30.0,6551
56,220.933,30.0,6627
57,223.1,30.0,6693
58,224.767,30.0,6743
59,228.933,30.0,6867
60,231.667,30.0,6950
61,238.2,30.0,7146
62,240.867,30.0,7226
63,243.533,30.0,7305
64,247.667,30.0,7430
65,254.667,30.0,7640
66,261.167,30.0,7835
67,266.533,30.0,7995
68,270.367,30.0,8111
69,274.2,30.0,8226
70,281.067,30.0,8432
71,281.2,30.0,8436
72,283.2,30.0,8496
73,284.6,30.0,8538
74,287.2,30.0,8616
75,288.667,30.0,8660
76,290.733,30.0,8721
77,291.567,30.0,8747
78,293.7,30.0,8811
79,297.6,30.0,8928
80,300.0,30.0,9000
81,302.8,30.0,9084
82,305.4,30.0,9162
83,306.3,30.0,9189
