n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,4.0,30.0,120
3,9.0,30.0,270
4,12.3667,30.0,371
5,13.4,30.0,402
6,14.7333,30.0,441
7,18.9667,30.0,569
8,19.8,30.0,594
9,24.7667,30.0,743
10,28.7667,30.0,863
11,30.4667,30.0,914
12,32.3,30.0,968
13,38.8667,30.0,1166
14,41.8667,30.0,1256
15,47.4,30.0,1422
16,52.1,30.0,1563
17,56.4,30.0,1692
18,62.9,30.0,1887
19,68.5667,30.0,2057
20,73.1,30.0,2193
21,78.6,30.0,2358
22,79.9,30.0,2397
23,85.9,30.0,2577
24,91.4667,30.0,2744
25,96.2,30.0,2886
26,97.2,30.0,2916
27,102.867,30.0,3086
28,104.067,30.0,3122
29,111.067,30.0,3332
30,116.4,30.0,3492
31,120.3,30.0,3609
32,124.733,30.0,3741
33,129.767,30.0,3893
34,131.7,30.0,3950
35,134.567,30.0,4037
36,135.567,30.0,4067
37,140.567,30.0,4217
38,142.0,30.0,4260
39,145.767,30.0,4373
40,148.0,30.0,4440
41,152.267,30.0,4568
42,154.267,30.0,4628
43,161.267,30.0,4838
44,166.267,30.0,4988
45,170.267,30.0,5108
46,176.967,30.0,5309
47,181.2,30.0,5436
48,184.3,30.0,5529
49,186.0,30.0,5580
50,191.3,30.0,5739
51,192.3,30.0,5769
52,196.2,30.0,5886
53,198.667,30.0,5960
54,204.367,30.0,6131
55,205.367,30.0,6161
56,210.3,30.0,6309
57,212.333,30.0,6369
58,218.467,30.0,6554
59,223.767,30.0,6713
60,226.3,30.0,6789
61,229.067,30.0,6872
62,232.067,30.0,6962
63,238.467,30.0,7154
64,245.467,30.0,7364
65,248.567,30.0,7457
66,252.533,30.0,7575
67,254.733,30.0,7641
68,260.267,30.0,7808
69,261.533,30.0,7845
70,266.8,30.0,8004
71,269.333,30.0,8079
72,272.933,30.0,8187
73,275.967,30.0,8279
74,278.8,30.0,8364
75,280.867,30.0,8426
76,287.867,30.0,8636
77,290.933,30.0,8727
78,293.6,30.0,8808
79,296.5,30.0,8895
80,301.867,30.0,9056
81,303.167,30.0,9095
82,310.167,30.0,9305
83,315.167,30.0,9455
84,319.167,30.0,9575
85,324.133,30.0,9723
86,330.4,30.0,9912
87,335.967,30.0,10079
88,340.2,30.0,10206
89,341.9,30.0,10257
90,347.367,30.0,10421
91,348.467,30.0,10454
92,351.6,30.0,10548
93,357.9,30.0,10737
94,362.367,30.0,10871
95,365.867,30.0,10976
96,367.667,30.0,11030
97,373.2,30.0,11196
98,378.533,30.0,11355
99,378.867,30.0,11366
100,383.167,30.0,11495
101,386.067,30.0,11582
102,388.067,30.0,11642
103,391.6,30.0,11748
104,394.533,30.0,11835
105,395.967,30.0,11879
106,396.533,30.0,11895
107,401.533,30.0,12045
108,408.533,30.0,12255
109,411.533,30.0,12345
110,415.333,30.0,12459
111,418.0,30.0,12540
112,424.267,30.0,12728
113,427.4,30.0,12822
114,430.7,30.0,12921
115,434.067,30.0,13022
116,437.933,30.0,13137
117,440.1,30.0,13203
118,444.9,30.0,13347
119,449.867,30.0,13496
120,454.5,30.0,13635
121,460.767,30.0,13823
122,465.967,30.0,13979
123,471.3,30.0,14139
124,474.333,30.0,14229
125,481.333,30.0,14439
126,487.7,30.0,14631
127,494.7,30.0,14841
128,501.7,30.0,15051
129,507.7,30.0,15231
130,514.1,30.0,15423
131,518.167,30.0,15545
132,522.0,30.0,15660
133,527.267,30.0,15818
134,534.267,30.0,16028
135,538.5,30.0,16155
136,542.667,30.0,16280
137,547.1,30.0,16413
138,554.1,30.0,16623
139,559.8,30.0,16794
140,566.1,30.0,16983
141,571.333,30.0,17139
142,572.333,30.0,17169
143,576.867,30.0,17306
144,578.867,30.0,17366
145,585.4,30.0,17562
146,592.1,30.0,17763
147,595.367,30.0,17861
148,599.333,30.0,17979
149,605.4,30.0,18162
150,610.6,30.0,18318
151,617.567,30.0,18527
152,621.0,30.0,18630
153,625.967,30.0,18779
154,630.733,30.0,18921
155,631.733,30.0,18951
156,637.667,30.0,19130
157,641.7,30.0,19251
158,644.133,30.0,19323
159,647.133,30.0,19413
160,652.133,30.0,19563
161,654.133,30.0,19623
162,657.367,30.0,19721
163,658.367,30.0,19751
164,661.2,30.0,19836
165,665.0,30.0,19950
166,669.3,30.0,20079
167,671.133,30.0,20133
168,673.133,30.0,20193
169,680.133,30.0,20403
170,685.5,30.0,20565
171,691.867,30.0,20756
172,698.067,30.0,20942
173,703.2,30.0,21096
174,706.3,30.0,21189
175,712.1,30.0,21363
176,717.9,30.0,21537
177,718.9,30.0,21567
178,724.3,30.0,21729
179,728.3,30.0,21849
180,733.333,30.0,21999
181,735.067,30.0,22052
182,740.167,30.0,22205
183,741.8,30.0,22254
184,743.967,30.0,22319
185,746.867,30.0,22406
186,751.167,30.0,22535
187,753.167,30.0,22595
188,758.167,30.0,22745
189,760.0,30.0,22800
190,761.5,30.0,22845
191,768.5,30.0,23055
192,775.267,30.0,23258
193,778.267,30.0,23348
194,785.267,30.0,23558
195,791.267,30.0,23738
196,797.267,30.0,23918
197,803.267,30.0,24098
198,807.1,30.0,24213
199,814.1,30.0,24423
200,817.767,30.0,24533
201,823.9,30.0,24717
202,826.733,30.0,24801
203,829.0,30.0,24870
204,834.067,30.0,25022
205,839.767,30.0,25193
206,842.8,30.0,25284
207,844.933,30.0,25347
208,847.5,30.0,25425
209,849.567,30.0,25487
210,854.167,30.0,25625
211,857.167,30.0,25715
212,863.6,30.0,25908
213,866.6,30.0,25998
214,870.6,30.0,26118
215,876.933,30.0,26307
216,882.167,30.0,26465
217,887.467,30.0,26624
218,888.7,30.0,26661
219,891.7,30.0,26751
220,898.7,30.0,26961
221,904.067,30.0,27122
222,910.067,30.0,27302
223,915.467,30.0,27464
224,917.467,30.0,27524
225,918.467,30.0,27554
226,925.467,30.0,27764
227,931.9,30.0,27957
228,935.367,30.0,28061
229,935.967,30.0,28079
230,940.767,30.0,28223
231,946.567,30.0,28397
232,953.567,30.0,28607
233,957.9,30.0,28737
234,963.9,30.0,28917
235,969.1,30.0,29073
236,976.1,30.0,29283
237,979.6,30.0,29388
238,986.6,30.0,29598
239,990.367,30.0,29711
240,994.6,30.0,29838
241,1001.47,30.0,30044
242,1008.47,30.0,30254
243,1011.97,30.0,30359
244,1018.97,30.0,30569
245,1022.2,30.0,30666
