n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,17.4,25.0,434
5,18.68,25.0,467
6,22.88,25.0,572
7,23.76,25.0,594
8,24.0,25.0,600
9,28.72,25.0,718
10,30.0,25.0,750
11,33.64,25.0,841
12,34.8,25.0,869
13,35.84,25.0,896
14,41.8,25.0,1045
15,45.6,25.0,1140
16,52.36,25.0,1309
17,54.88,25.0,1372
18,55.96,25.0,1399
19,60.68,25.0,1517
20,62.4,25.0,1560
21,64.12,25.0,1603
22,66.84,25.0,1671
23,68.96,25.0,1723
24,71.44,25.0,1786
25,73.2,25.0,1830
26,76.08,25.0,1902
27,78.52,25.0,1963
28,84.44,25.0,2111
29,88.96,25.0,2224
30,90.52,25.0,2263
31,94.8,25.0,2370
32,96.88,25.0,2422
33,99.92,25.0,2498
34,100.8,25.0,2520
35,104.56,25.0,2614
36,107.0,25.0,2675
37,111.28,25.0,2782
38,112.8,25.0,2820
39,119.8,25.0,2995
40,123.12,25.0,3078
41,129.32,25.0,3233
42,134.96,25.0,3374
43,138.32,25.0,3458
44,141.28,25.0,3532
45,146.28,25.0,3657
46,149.08,25.0,3727
47,151.48,25.0,3786
48,153.88,25.0,3847
49,157.2,25.0,3929
50,159.0,25.0,3975
51,161.68,25.0,4042
52,164.4,25.0,4110
53,167.32,25.0,4183
54,170.4,25.0,4260
55,176.4,25.0,4410
56,179.4,25.0,4485
57,186.0,25.0,4650
58,189.96,25.0,4749
59,193.48,25.0,4837
60,196.32,25.0,4908
61,199.24,25.0,4981
62,201.44,25.0,5036
63,208.44,25.0,5211
64,214.8,25.0,5370
65,221.24,25.0,5531
66,226.8,25.0,5670
67,231.6,25.0,5790
68,236.16,25.0,5904
69,237.6,25.0,5940
70,244.2,25.0,6105
71,250.8,25.0,6270
72,254.4,25.0,6360
73,259.0,25.0,6475
74,260.4,25.0,6509
75,262.76,25.0,6569
76,264.0,25.0,6600
77,271.0,25.0,6775
78,274.04,25.0,6851
79,279.6,25.0,6990
80,283.92,25.0,7098
81,284.4,25.0,7109
82,288.56,25.0,7214
83,289.2,25.0,7230
84,294.0,25.0,7350
85,300.0,25.0,7500
86,306.0,25.0,7650
87,312.0,25.0,7800
88,315.6,25.0,7890
89,322.2,25.0,8055
90,325.2,25.0,8130
91,331.2,25.0,8280
