n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.68,25.0,117
3,8.68,25.0,217
4,15.68,25.0,392
5,18.92,25.0,473
6,22.92,25.0,573
7,28.0,25.0,700
8,32.92,25.0,823
9,33.92,25.0,848
10,38.44,25.0,961
11,42.6,25.0,1065
12,49.44,25.0,1236
13,56.08,25.0,1402
14,59.08,25.0,1477
15,66.08,25.0,1652
16,72.68,25.0,1817
17,79.0,25.0,1975
18,82.8,25.0,2070
19,89.72,25.0,2243
20,92.72,25.0,2318
21,99.72,25.0,2493
22,106.64,25.0,2666
23,108.28,25.0,2707
24,113.64,25.0,2841
25,119.52,25.0,2988
26,125.28,25.0,3132
27,128.28,25.0,3207
28,131.68,25.0,3292
29,136.52,25.0,3413
30,137.6,25.0,3440
31,140.04,25.0,3501
32,140.6,25.0,3515
33,143.24,25.0,3581
34,146.08,25.0,3652
35,146.32,25.0,3658
36,148.64,25.0,3715
37,150.32,25.0,3758
38,150.64,25.0,3765
39,154.08,25.0,3852
40,155.6,25.0,3890
41,158.0,25.0,3950
42,158.64,25.0,3965
43,159.92,25.0,3997
44,161.96,25.0,4049
45,162.64,25.0,4065
46,167.4,25.0,4185
47,168.08,25.0,4202
48,171.8,25.0,4295
49,174.24,25.0,4356
50,180.16,25.0,4504
51,181.24,25.0,4531
52,187.32,25.0,4683
53,192.44,25.0,4811
54,199.44,25.0,4986
55,202.4,25.0,5060
56,206.44,25.0,5161
57,213.44,25.0,5336
58,215.68,25.0,5392
59,218.0,25.0,5450
60,222.44,25.0,5561
61,229.44,25.0,5736
62,235.92,25.0,5898
63,241.0,25.0,6025
64,247.0,25.0,6175
65,253.96,25.0,6349
66,257.88,25.0,6447
67,259.16,25.0,6479
68,265.4,25.0,6634
69,271.08,25.0,6777
70,275.0,25.0,6875
71,279.16,25.0,6979
72,279.96,25.0,6998
73,286.16,25.0,7154
74,293.0,25.0,7325
75,300.0,25.0,7500
76,306.32,25.0,7658
77,313.32,25.0,7833
78,318.0,25.0,7950
79,321.24,25.0,8031
80,328.04,25.0,8201
81,332.08,25.0,8302
82,339.08,25.0,8477
83,343.0,25.0,8575
84,350.0,25.0,8750
85,356.8,25.0,8920
86,363.8,25.0,9095
87,367.64,25.0,9191
