n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,14.96,25.0,374
5,17.36,25.0,434
6,18.0,25.0,450
7,21.6,25.0,540
8,22.44,25.0,561
9,26.16,25.0,654
10,27.4,25.0,685
11,34.0,25.0,850
12,37.2,25.0,930
13,44.2,25.0,1105
14,50.72,25.0,1268
15,55.2,25.0,1380
16,58.8,25.0,1470
17,62.12,25.0,1553
18,63.92,25.0,1598
19,65.68,25.0,1642
20,68.76,25.0,1719
21,72.0,25.0,1800
22,75.68,25.0,1892
23,78.0,25.0,1950
24,81.6,25.0,2039
25,87.6,25.0,2190
26,91.2,25.0,2280
27,96.44,25.0,2411
28,97.2,25.0,2430
29,100.28,25.0,2507
30,103.2,25.0,2580
31,106.8,25.0,2670
32,109.84,25.0,2746
33,110.92,25.0,2773
34,117.6,25.0,2940
35,123.44,25.0,3086
36,128.4,25.0,3210
37,133.04,25.0,3326
38,136.84,25.0,3421
39,142.24,25.0,3556
40,143.6,25.0,3590
41,148.08,25.0,3702
42,150.36,25.0,3759
43,152.72,25.0,3818
44,155.48,25.0,3886
45,161.4,25.0,4035
46,162.0,25.0,4050
47,165.68,25.0,4142
48,168.28,25.0,4207
49,170.32,25.0,4258
50,172.32,25.0,4308
51,175.2,25.0,4380
52,177.0,25.0,4425
53,178.44,25.0,4461
54,181.92,25.0,4548
55,188.92,25.0,4723
56,194.4,25.0,4860
57,197.8,25.0,4945
58,202.8,25.0,5070
59,208.6,25.0,5215
60,213.76,25.0,5344
61,215.08,25.0,5377
62,221.08,25.0,5527
63,224.16,25.0,5604
64,227.12,25.0,5678
65,230.52,25.0,5763
66,234.0,25.0,5850
67,238.8,25.0,5970
68,243.68,25.0,6092
69,250.2,25.0,6255
70,253.2,25.0,6330
71,256.8,25.0,6420
72,258.84,25.0,6470
73,262.76,25.0,6569
74,269.4,25.0,6734
75,272.4,25.0,6809
76,278.68,25.0,6967
77,285.6,25.0,7140
78,289.0,25.0,7225
79,292.64,25.0,7316
80,299.0,25.0,7475
81,301.92,25.0,7548
82,303.16,25.0,7579
83,306.16,25.0,7654
84,311.32,25.0,7783
85,314.4,25.0,7859
86,318.36,25.0,7959
87,321.24,25.0,8031
88,323.64,25.0,8091
89,325.24,25.0,8131
90,328.68,25.0,8217
91,331.12,25.0,8278
