n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,10.0,25.0,250
4,15.68,25.0,392
5,16.96,25.0,424
6,22.08,25.0,552
7,24.6,25.0,615
8,25.88,25.0,647
9,27.0,25.0,675
10,30.96,25.0,774
11,32.0,25.0,800
12,33.96,25.0,849
13,38.36,25.0,959
14,40.44,25.0,1011
15,41.44,25.0,1036
16,48.44,25.0,1211
17,55.4,25.0,1385
18,56.96,25.0,1424
19,58.48,25.0,1462
20,64.12,25.0,1603
21,68.12,25.0,1703
22,74.96,25.0,1873
23,80.96,25.0,2023
24,85.2,25.0,2130
25,88.84,25.0,2221
26,91.2,25.0,2280
27,96.88,25.0,2422
28,103.88,25.0,2597
29,108.4,25.0,2710
30,113.88,25.0,2847
31,119.52,25.0,2988
32,123.2,25.0,3080
33,126.52,25.0,3163
34,130.52,25.0,3263
35,136.8,25.0,3420
36,138.72,25.0,3468
37,140.56,25.0,3514
38,143.04,25.0,3576
39,145.32,25.0,3633
40,147.6,25.0,3690
41,151.04,25.0,3776
42,154.48,25.0,3861
43,156.36,25.0,3909
44,160.2,25.0,4004
45,163.84,25.0,4096
46,166.36,25.0,4159
47,169.28,25.0,4232
48,171.0,25.0,4275
49,172.32,25.0,4308
50,173.84,25.0,4346
51,177.48,25.0,4437
52,184.48,25.0,4612
53,188.84,25.0,4721
54,194.72,25.0,4868
55,198.24,25.0,4956
56,201.68,25.0,5042
57,205.16,25.0,5129
58,208.12,25.0,5203
59,211.76,25.0,5294
60,218.76,25.0,5469
61,222.76,25.0,5569
62,229.4,25.0,5735
63,234.48,25.0,5862
64,237.12,25.0,5928
65,238.92,25.0,5973
66,241.08,25.0,6027
67,245.64,25.0,6141
68,251.08,25.0,6277
69,255.56,25.0,6389
70,259.6,25.0,6490
71,262.16,25.0,6554
72,266.28,25.0,6656
73,268.88,25.0,6722
74,275.68,25.0,6892
75,279.32,25.0,6983
76,284.12,25.0,7103
77,289.64,25.0,7241
78,290.64,25.0,7266
79,294.64,25.0,7366
80,300.96,25.0,7523
81,303.96,25.0,7598
82,307.64,25.0,7691
83,311.96,25.0,7798
84,313.96,25.0,7848
85,317.72,25.0,7943
86,322.6,25.0,8065
87,323.6,25.0,8090
88,325.76,25.0,8144
89,329.08,25.0,8227
90,334.12,25.0,8353
91,335.88,25.0,8397
92,337.88,25.0,8447
93,344.88,25.0,8622
94,346.24,25.0,8656
95,350.4,25.0,8760
96,355.16,25.0,8879
97,360.72,25.0,9018
98,365.92,25.0,9148
99,367.72,25.0,9193
100,372.12,25.0,9303
101,373.48,25.0,9337
102,379.72,25.0,9493
103,386.72,25.0,9668
104,391.36,25.0,9784
105,395.72,25.0,9893
106,399.36,25.0,9984
107,401.88,25.0,10047
108,405.28,25.0,10132
109,407.56,25.0,10189
110,410.88,25.0,10272
111,413.84,25.0,10346
112,417.56,25.0,10439
113,420.8,25.0,10520
114,424.16,25.0,10604
115,427.84,25.0,10696
116,434.84,25.0,10871
117,441.84,25.0,11046
118,445.84,25.0,11146
119,450.2,25.0,11255
120,452.2,25.0,11305
121,455.92,25.0,11398
122,459.0,25.0,11475
123,464.44,25.0,11611
124,467.44,25.0,11686
125,474.36,25.0,11859
126,479.28,25.0,11982
127,482.32,25.0,12058
128,486.24,25.0,12156
129,493.24,25.0,12331
130,497.2,25.0,12430
131,503.24,25.0,12581
132,506.68,25.0,12667
133,509.0,25.0,12725
134,514.32,25.0,12858
135,519.32,25.0,12983
136,525.56,25.0,13138
137,532.56,25.0,13313
138,535.96,25.0,13399
139,541.96,25.0,13549
140,545.04,25.0,13626
141,552.04,25.0,13801
142,556.84,25.0,13921
143,563.0,25.0,14075
144,567.4,25.0,14185
145,569.76,25.0,14244
146,572.04,25.0,14301
147,574.36,25.0,14359
148,576.32,25.0,14408
149,578.12,25.0,14453
150,580.04,25.0,14501
151,581.8,25.0,14544
152,584.04,25.0,14601
153,586.72,25.0,14668
154,588.88,25.0,14722
155,590.4,25.0,14760
156,592.12,25.0,14803
157,593.6,25.0,14840
158,596.44,25.0,14911
159,597.8,25.0,14944
160,602.8,25.0,15069
161,605.0,25.0,15125
162,607.76,25.0,15194
163,609.0,25.0,15225
164,614.92,25.0,15372
165,619.36,25.0,15484
166,624.72,25.0,15618
167,627.72,25.0,15693
168,632.92,25.0,15822
169,636.72,25.0,15918
170,641.12,25.0,16028
171,642.8,25.0,16069
172,648.2,25.0,16205
173,653.08,25.0,16327
174,654.4,25.0,16360
175,659.84,25.0,16496
176,661.16,25.0,16529
177,667.48,25.0,16687
178,674.36,25.0,16859
179,679.0,25.0,16975
180,683.24,25.0,17081
181,689.04,25.0,17226
182,696.04,25.0,17401
183,702.36,25.0,17559
184,709.36,25.0,17734
185,714.36,25.0,17859
186,718.84,25.0,17971
187,721.84,25.0,18046
188,727.16,25.0,18179
189,733.16,25.0,18329
190,740.16,25.0,18504
191,744.56,25.0,18614
192,747.56,25.0,18689
193,751.56,25.0,18789
194,755.0,25.0,18875
195,757.28,25.0,18932
196,760.44,25.0,19011
197,766.2,25.0,19155
198,771.2,25.0,19280
199,774.2,25.0,19355
200,779.2,25.0,19480
201,782.24,25.0,19556
202,788.36,25.0,19709
203,792.12,25.0,19803
204,797.12,25.0,19928
205,802.32,25.0,20058
206,804.08,25.0,20102
