n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,9.28,25.0,231
4,16.28,25.0,407
5,20.76,25.0,519
6,21.32,25.0,533
7,26.2,25.0,655
8,31.2,25.0,780
9,37.32,25.0,933
10,42.6,25.0,1065
11,44.32,25.0,1108
12,51.32,25.0,1283
13,57.56,25.0,1439
14,62.96,25.0,1574
15,65.16,25.0,1629
16,67.12,25.0,1678
17,74.12,25.0,1853
18,78.44,25.0,1961
19,82.92,25.0,2073
20,89.92,25.0,2248
21,96.08,25.0,2402
22,101.88,25.0,2547
23,103.16,25.0,2579
24,108.88,25.0,2722
25,112.48,25.0,2812
26,119.48,25.0,2987
27,123.0,25.0,3075
28,126.8,25.0,3170
29,133.08,25.0,3327
30,136.2,25.0,3404
31,143.2,25.0,3579
32,148.6,25.0,3715
33,154.52,25.0,3863
34,156.48,25.0,3911
35,160.16,25.0,4004
36,167.0,25.0,4175
37,170.0,25.0,4250
38,177.0,25.0,4425
39,181.56,25.0,4539
40,188.56,25.0,4714
41,192.84,25.0,4821
42,199.84,25.0,4996
43,203.0,25.0,5075
44,207.44,25.0,5186
45,208.2,25.0,5205
46,214.32,25.0,5358
47,215.0,25.0,5375
48,222.0,25.0,5550
49,226.0,25.0,5650
50,233.0,25.0,5825
51,239.28,25.0,5982
52,246.28,25.0,6157
53,250.0,25.0,6250
54,257.0,25.0,6425
55,264.0,25.0,6600
56,270.76,25.0,6769
57,277.76,25.0,6944
58,281.4,25.0,7034
59,288.32,25.0,7208
60,294.0,25.0,7350
61,299.0,25.0,7475
62,306.0,25.0,7650
63,311.0,25.0,7775
64,314.08,25.0,7852
