n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,8.7,30.0,261
4,11.7333,30.0,351
5,13.9667,30.0,419
6,15.5,30.0,465
7,20.6333,30.0,618
8,21.9667,30.0,659
9,25.6333,30.0,768
10,27.9667,30.0,839
11,29.0333,30.0,870
12,31.0333,30.0,930
13,35.5,30.0,1065
14,37.3667,30.0,1121
15,44.3667,30.0,1331
16,51.3667,30.0,1541
17,58.3667,30.0,1751
18,61.3667,30.0,1841
19,68.3667,30.0,2051
20,75.0333,30.0,2250
21,80.0333,30.0,2400
22,87.0333,30.0,2610
23,90.4333,30.0,2712
24,93.4,30.0,2802
25,96.3667,30.0,2891
26,99.9667,30.0,2999
27,105.7,30.0,3171
28,108.167,30.0,3245
29,111.367,30.0,3341
30,114.167,30.0,3425
31,117.0,30.0,3510
32,124.0,30.0,3720
33,127.7,30.0,3831
34,130.367,30.0,3911
35,132.633,30.0,3978
36,139.633,30.0,4188
37,144.633,30.0,4338
38,149.1,30.0,4473
39,153.767,30.0,4613
40,156.1,30.0,4683
41,159.667,30.0,4790
42,162.4,30.0,4872
43,166.0,30.0,4980
44,169.167,30.0,5075
45,171.1,30.0,5133
46,172.767,30.0,5183
47,177.567,30.0,5327
48,178.567,30.0,5357
49,181.633,30.0,5448
50,183.833,30.0,5514
51,187.867,30.0,5636
52,190.3,30.0,5709
53,192.967,30.0,5789
54,193.867,30.0,5816
55,196.033,30.0,5880
56,196.633,30.0,5898
57,199.633,30.0,5988
58,205.8,30.0,6174
59,208.8,30.0,6264
60,213.633,30.0,6408
61,216.633,30.0,6498
62,222.1,30.0,6663
63,227.667,30.0,6830
64,232.7,30.0,6981
65,239.7,30.0,7191
66,243.7,30.0,7311
67,250.7,30.0,7521
68,254.9,30.0,7647
69,261.6,30.0,7848
70,264.1,30.0,7923
71,265.9,30.0,7976
72,269.567,30.0,8087
73,272.567,30.0,8177
74,278.3,30.0,8349
75,283.067,30.0,8492
76,286.767,30.0,8603
77,289.7,30.0,8691
78,292.233,30.0,8766
79,295.2,30.0,8856
80,298.233,30.0,8946
81,304.867,30.0,9146
82,306.4,30.0,9192
83,307.867,30.0,9236
