n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,15.7333,30.0,471
5,17.0333,30.0,510
6,22.1333,30.0,663
7,27.1,30.0,813
8,29.1333,30.0,873
9,32.0,30.0,960
10,34.0,30.0,1020
11,41.0,30.0,1230
12,45.0,30.0,1350
13,52.0,30.0,1560
14,57.0,30.0,1710
15,60.9,30.0,1827
16,62.9,30.0,1887
17,66.5667,30.0,1997
18,70.7,30.0,2121
19,72.9667,30.0,2189
20,77.1333,30.0,2313
21,81.9333,30.0,2457
22,85.1667,30.0,2555
23,88.5,30.0,2655
24,93.7,30.0,2811
25,99.1333,30.0,2973
26,103.333,30.0,3099
27,106.533,30.0,3195
28,108.567,30.0,3257
29,111.6,30.0,3348
30,118.6,30.0,3558
31,123.6,30.0,3708
32,129.167,30.0,3875
33,131.967,30.0,3959
34,133.6,30.0,4008
35,139.533,30.0,4185
36,144.5,30.0,4335
37,149.0,30.0,4470
38,151.367,30.0,4541
39,157.2,30.0,4716
40,158.133,30.0,4743
41,160.8,30.0,4824
42,164.1,30.0,4923
43,168.7,30.0,5061
44,170.367,30.0,5111
45,174.933,30.0,5247
46,176.2,30.0,5286
47,179.367,30.0,5381
48,186.367,30.0,5591
49,189.933,30.0,5697
50,196.933,30.0,5907
51,199.933,30.0,5997
52,204.767,30.0,6143
53,210.4,30.0,6312
54,216.5,30.0,6495
55,219.9,30.0,6597
56,222.4,30.0,6672
57,226.567,30.0,6797
58,228.767,30.0,6863
59,233.2,30.0,6996
60,238.033,30.0,7140
61,242.9,30.0,7287
62,245.9,30.0,7377
63,250.367,30.0,7511
64,253.433,30.0,7602
65,258.0,30.0,7740
66,265.0,30.0,7950
67,271.433,30.0,8142
68,274.433,30.0,8232
69,280.4,30.0,8412
70,283.833,30.0,8514
71,285.567,30.0,8567
72,287.633,30.0,8628
73,289.9,30.0,8697
74,291.967,30.0,8759
75,295.633,30.0,8868
76,297.567,30.0,8927
77,299.7,30.0,8991
78,303.9,30.0,9117
79,307.333,30.0,9219
80,309.0,30.0,9270
81,311.233,30.0,9336
82,312.933,30.0,9387
83,319.933,30.0,9597
