n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,8.04,25.0,200
4,12.0,25.0,300
5,14.28,25.0,357
6,19.0,25.0,475
7,25.32,25.0,633
8,30.48,25.0,762
9,36.0,25.0,900
10,42.68,25.0,1067
11,49.68,25.0,1242
12,56.68,25.0,1417
13,63.48,25.0,1587
14,67.0,25.0,1675
15,74.0,25.0,1850
16,79.0,25.0,1975
17,86.0,25.0,2150
18,92.0,25.0,2300
19,97.52,25.0,2438
20,104.04,25.0,2601
21,111.0,25.0,2775
22,117.32,25.0,2933
23,124.32,25.0,3108
24,126.72,25.0,3168
25,128.8,25.0,3220
26,132.92,25.0,3322
27,138.0,25.0,3450
28,141.44,25.0,3536
29,142.44,25.0,3561
30,146.08,25.0,3652
31,153.0,25.0,3825
32,159.0,25.0,3975
33,165.0,25.0,4125
34,171.2,25.0,4280
35,178.2,25.0,4455
36,183.0,25.0,4575
37,186.24,25.0,4656
38,190.0,25.0,4750
39,196.0,25.0,4900
40,201.92,25.0,5048
41,206.32,25.0,5158
42,213.32,25.0,5333
43,218.0,25.0,5450
44,221.4,25.0,5535
45,223.08,25.0,5577
46,223.32,25.0,5583
47,227.4,25.0,5685
48,233.28,25.0,5832
49,240.28,25.0,6007
50,246.0,25.0,6150
51,249.0,25.0,6225
52,255.68,25.0,6392
53,260.92,25.0,6523
54,264.04,25.0,6601
55,267.92,25.0,6698
56,271.68,25.0,6792
57,271.92,25.0,6798
58,275.0,25.0,6875
59,282.0,25.0,7050
60,289.0,25.0,7225
61,294.48,25.0,7362
62,296.0,25.0,7400
63,301.0,25.0,7525
64,305.12,25.0,7628
65,312.0,25.0,7800
66,318.2,25.0,7955
67,322.84,25.0,8070
68,325.0,25.0,8125
69,329.0,25.0,8225
70,334.6,25.0,8365
71,340.68,25.0,8517
72,347.56,25.0,8689
73,354.48,25.0,8862
74,358.84,25.0,8971
75,365.84,25.0,9146
76,370.44,25.0,9261
77,375.0,25.0,9375
78,380.0,25.0,9500
79,387.0,25.0,9675
80,388.28,25.0,9707
81,390.0,25.0,9750
82,391.56,25.0,9789
