n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,10.0,25.0,250
4,10.48,25.0,262
5,15.0,25.0,375
6,20.0,25.0,500
7,25.0,25.0,625
8,30.0,25.0,750
9,35.0,25.0,875
10,40.0,25.0,1000
11,45.0,25.0,1125
12,50.0,25.0,1250
13,55.0,25.0,1375
14,60.0,25.0,1500
15,65.0,25.0,1625
16,70.0,25.0,1750
17,75.0,25.0,1875
18,80.0,25.0,2000
19,85.0,25.0,2125
20,90.0,25.0,2250
21,94.32,25.0,2358
22,95.0,25.0,2375
23,100.0,25.0,2500
24,103.0,25.0,2575
25,105.0,25.0,2625
26,107.0,25.0,2675
27,110.0,25.0,2750
28,115.0,25.0,2875
29,120.0,25.0,3000
30,125.0,25.0,3125
31,130.0,25.0,3250
32,135.0,25.0,3375
33,140.0,25.0,3500
34,145.0,25.0,3625
35,150.0,25.0,3750
36,155.0,25.0,3875
37,160.0,25.0,4000
38,165.0,25.0,4125
39,170.0,25.0,4250
40,174.48,25.0,4362
41,175.0,25.0,4375
42,180.0,25.0,4500
43,185.0,25.0,4625
44,185.64,25.0,4641
45,190.0,25.0,4750
46,195.0,25.0,4875
47,200.0,25.0,5000
48,205.0,25.0,5125
49,210.0,25.0,5250
50,215.0,25.0,5375
51,215.76,25.0,5394
52,218.92,25.0,5473
53,220.0,25.0,5500
54,225.0,25.0,5625
55,230.0,25.0,5750
56,230.36,25.0,5759
57,234.56,25.0,5864
58,235.0,25.0,5875
59,240.0,25.0,6000
60,242.52,25.0,6063
61,245.0,25.0,6125
62,248.88,25.0,6222
63,250.0,25.0,6250
64,255.0,25.0,6375
65,255.8,25.0,6395
66,260.0,25.0,6500
67,265.0,25.0,6625
68,270.0,25.0,6750
69,275.0,25.0,6875
70,278.8,25.0,6970
71,280.0,25.0,7000
72,282.6,25.0,7065
73,285.0,25.0,7125
74,288.52,25.0,7213
75,290.0,25.0,7250
76,293.8,25.0,7345
77,295.0,25.0,7375
78,300.0,25.0,7500
79,305.0,25.0,7625
80,310.0,25.0,7750
81,315.0,25.0,7875
82,320.0,25.0,8000
83,322.84,25.0,8070
84,325.0,25.0,8125
85,330.0,25.0,8250
86,335.0,25.0,8375
87,340.0,25.0,8500
88,344.6,25.0,8615
89,345.0,25.0,8625
90,350.0,25.0,8750
91,355.0,25.0,8875
92,358.84,25.0,8971
93,360.0,25.0,9000
94,363.56,25.0,9089
95,365.0,25.0,9125
96,370.0,25.0,9250
97,370.32,25.0,9258
98,375.0,25.0,9375
99,380.0,25.0,9500
100,385.0,25.0,9625
101,387.08,25.0,9677
102,390.0,25.0,9750
103,395.0,25.0,9875
104,396.44,25.0,9911
105,399.52,25.0,9988
106,400.0,25.0,10000
107,405.0,25.0,10125
108,406.44,25.0,10161
109,410.0,25.0,10250
110,415.0,25.0,10375
111,418.68,25.0,10467
112,420.0,25.0,10500
113,425.0,25.0,10625
114,430.0,25.0,10750
115,430.96,25.0,10774
116,435.0,25.0,10875
117,439.64,25.0,10991
118,440.0,25.0,11000
119,445.0,25.0,11125
120,450.0,25.0,11250
121,455.0,25.0,11375
122,456.16,25.0,11404
123,460.0,25.0,11500
124,461.96,25.0,11549
125,462.0,25.0,11550
126,465.0,25.0,11625
127,466.76,25.0,11669
128,466.84,25.0,11671
129,467.44,25.0,11686
130,470.0,25.0,11750
131,472.48,25.0,11812
132,475.0,25.0,11875
133,480.0,25.0,12000
134,482.96,25.0,12074
135,485.0,25.0,12125
136,489.76,25.0,12244
137,490.0,25.0,12250
138,495.0,25.0,12375
139,500.0,25.0,12500
140,500.2,25.0,12505
141,505.0,25.0,12625
142,510.0,25.0,12750
143,514.24,25.0,12856
144,515.0,25.0,12875
145,520.0,25.0,13000
146,525.0,25.0,13125
147,527.76,25.0,13194
148,530.0,25.0,13250
149,535.0,25.0,13375
150,540.0,25.0,13500
151,544.04,25.0,13601
152,545.0,25.0,13625
153,550.0,25.0,13750
154,555.0,25.0,13875
155,558.04,25.0,13951
156,560.0,25.0,14000
157,565.0,25.0,14125
158,570.0,25.0,14250
159,575.0,25.0,14375
160,576.48,25.0,14412
161,580.0,25.0,14500
162,585.0,25.0,14625
163,590.0,25.0,14750
164,595.0,25.0,14875
165,600.0,25.0,15000
166,605.0,25.0,15125
167,610.0,25.0,15250
168,615.0,25.0,15375
169,620.0,25.0,15500
170,625.0,25.0,15625
171,630.0,25.0,15750
172,635.0,25.0,15875
173,640.0,25.0,16000
174,645.0,25.0,16125
175,648.16,25.0,16204
176,650.0,25.0,16250
177,655.0,25.0,16375
178,660.0,25.0,16500
179,665.0,25.0,16625
180,670.0,25.0,16750
181,675.0,25.0,16875
182,676.16,25.0,16904
183,678.16,25.0,16954
184,680.0,25.0,17000
185,685.0,25.0,17125
186,685.6,25.0,17140
187,687.4,25.0,17185
188,690.0,25.0,17250
189,690.24,25.0,17256
190,695.0,25.0,17375
191,696.4,25.0,17410
192,697.64,25.0,17441
193,700.0,25.0,17500
194,703.52,25.0,17588
195,705.0,25.0,17625
196,708.08,25.0,17702
197,710.0,25.0,17750
198,713.96,25.0,17849
199,715.0,25.0,17875
200,720.0,25.0,18000
201,720.76,25.0,18019
202,725.0,25.0,18125
203,726.32,25.0,18158
204,730.0,25.0,18250
205,735.0,25.0,18375
206,735.72,25.0,18393
207,740.0,25.0,18500
208,745.0,25.0,18625
209,745.32,25.0,18633
210,749.44,25.0,18736
211,750.0,25.0,18750
212,755.0,25.0,18875
213,759.04,25.0,18976
214,760.0,25.0,19000
215,765.0,25.0,19125
216,765.88,25.0,19147
217,768.16,25.0,19204
218,770.0,25.0,19250
219,775.0,25.0,19375
220,780.0,25.0,19500
221,785.0,25.0,19625
222,790.0,25.0,19750
223,795.0,25.0,19875
224,795.12,25.0,19878
225,800.0,25.0,20000
226,804.84,25.0,20121
227,805.0,25.0,20125
228,809.2,25.0,20230
229,810.0,25.0,20250
230,815.0,25.0,20375
231,820.0,25.0,20500
232,820.84,25.0,20521
233,825.0,25.0,20625
234,830.0,25.0,20750
235,833.24,25.0,20831
236,835.0,25.0,20875
237,840.0,25.0,21000
238,843.08,25.0,21077
239,845.0,25.0,21125
240,850.0,25.0,21250
241,855.0,25.0,21375
