n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,9.8,25.0,245
4,12.8,25.0,320
5,15.28,25.0,382
6,16.28,25.0,407
7,20.36,25.0,509
8,21.88,25.0,547
9,25.32,25.0,633
10,30.32,25.0,758
11,31.32,25.0,783
12,36.32,25.0,908
13,38.32,25.0,958
14,45.32,25.0,1133
15,50.44,25.0,1261
16,55.04,25.0,1376
17,57.04,25.0,1426
18,61.72,25.0,1543
19,63.72,25.0,1593
20,67.92,25.0,1698
21,69.92,25.0,1748
22,73.4,25.0,1835
23,76.88,25.0,1922
24,81.2,25.0,2030
25,83.72,25.0,2093
26,86.52,25.0,2163
27,93.08,25.0,2327
28,98.96,25.0,2474
29,105.96,25.0,2649
30,108.4,25.0,2710
31,109.96,25.0,2749
32,112.96,25.0,2824
33,116.0,25.0,2900
34,118.48,25.0,2962
35,120.16,25.0,3004
36,122.04,25.0,3051
37,124.52,25.0,3113
38,131.52,25.0,3288
39,135.52,25.0,3388
40,139.92,25.0,3497
41,146.48,25.0,3661
42,151.72,25.0,3793
43,155.6,25.0,3890
44,157.28,25.0,3932
45,160.36,25.0,4009
46,167.12,25.0,4178
47,173.8,25.0,4345
48,177.2,25.0,4430
49,181.64,25.0,4541
50,184.16,25.0,4604
51,189.88,25.0,4747
52,194.0,25.0,4850
53,197.4,25.0,4935
54,204.4,25.0,5110
55,207.4,25.0,5185
56,211.96,25.0,5299
57,218.4,25.0,5460
58,223.4,25.0,5585
59,229.28,25.0,5732
60,233.12,25.0,5828
61,234.12,25.0,5853
62,238.8,25.0,5970
63,239.8,25.0,5995
64,242.48,25.0,6062
65,246.0,25.0,6150
66,250.92,25.0,6273
67,253.24,25.0,6331
68,256.52,25.0,6413
69,257.52,25.0,6438
70,262.16,25.0,6554
71,265.16,25.0,6629
72,272.16,25.0,6804
73,277.16,25.0,6929
74,281.0,25.0,7025
75,287.16,25.0,7179
76,293.36,25.0,7334
77,298.72,25.0,7468
78,299.72,25.0,7493
79,303.4,25.0,7584
80,309.6,25.0,7740
81,310.04,25.0,7751
82,313.08,25.0,7827
83,315.08,25.0,7877
84,320.08,25.0,8002
85,325.32,25.0,8133
86,329.0,25.0,8225
87,330.0,25.0,8250
88,332.12,25.0,8303
89,336.8,25.0,8420
90,341.36,25.0,8534
91,348.36,25.0,8709
92,355.36,25.0,8884
93,357.76,25.0,8944
94,360.68,25.0,9017
95,364.32,25.0,9108
96,367.44,25.0,9186
97,370.56,25.0,9264
98,373.68,25.0,9342
99,376.88,25.0,9422
100,380.04,25.0,9501
101,383.28,25.0,9582
102,386.44,25.0,9661
103,389.52,25.0,9738
104,392.68,25.0,9817
105,396.0,25.0,9900
106,399.12,25.0,9978
107,402.08,25.0,10052
108,407.48,25.0,10187
109,408.48,25.0,10212
110,414.68,25.0,10367
111,420.68,25.0,10517
112,425.24,25.0,10631
113,432.24,25.0,10806
114,435.24,25.0,10881
115,440.04,25.0,11001
116,445.16,25.0,11129
117,450.0,25.0,11250
118,453.68,25.0,11342
119,456.28,25.0,11407
120,461.2,25.0,11530
121,462.88,25.0,11572
122,467.8,25.0,11695
123,474.8,25.0,11870
124,481.2,25.0,12030
125,484.2,25.0,12105
126,490.2,25.0,12255
127,496.4,25.0,12410
128,501.4,25.0,12535
129,508.08,25.0,12702
130,515.08,25.0,12877
131,520.12,25.0,13003
132,523.24,25.0,13081
133,530.24,25.0,13256
134,533.24,25.0,13331
135,538.52,25.0,13463
136,542.24,25.0,13556
137,548.0,25.0,13700
138,555.0,25.0,13875
139,559.28,25.0,13982
140,566.28,25.0,14157
141,569.28,25.0,14232
142,573.28,25.0,14332
143,576.08,25.0,14402
144,579.52,25.0,14488
145,583.2,25.0,14580
146,585.44,25.0,14636
147,587.72,25.0,14693
148,590.8,25.0,14769
149,595.88,25.0,14897
150,596.88,25.0,14922
151,599.48,25.0,14987
152,601.84,25.0,15046
153,608.84,25.0,15221
154,612.28,25.0,15307
155,619.28,25.0,15482
156,623.2,25.0,15580
157,630.2,25.0,15755
158,634.6,25.0,15865
159,636.04,25.0,15901
160,639.0,25.0,15975
161,641.8,25.0,16044
162,644.56,25.0,16113
163,648.64,25.0,16216
164,655.64,25.0,16391
165,658.64,25.0,16466
166,663.12,25.0,16578
167,668.64,25.0,16716
168,673.68,25.0,16842
169,676.76,25.0,16919
170,679.36,25.0,16984
171,682.76,25.0,17069
172,685.56,25.0,17139
173,687.56,25.0,17189
174,694.32,25.0,17358
175,698.28,25.0,17457
176,702.0,25.0,17550
177,707.16,25.0,17679
178,712.8,25.0,17820
179,718.44,25.0,17961
180,723.48,25.0,18087
181,730.48,25.0,18262
182,734.68,25.0,18367
183,738.68,25.0,18467
184,744.8,25.0,18620
185,747.88,25.0,18697
186,750.88,25.0,18772
187,755.6,25.0,18890
188,756.6,25.0,18915
189,760.48,25.0,19012
190,763.48,25.0,19087
191,768.04,25.0,19201
192,770.36,25.0,19259
193,774.36,25.0,19359
194,778.48,25.0,19462
195,781.04,25.0,19526
196,788.04,25.0,19701
197,793.04,25.0,19826
198,799.56,25.0,19989
199,804.56,25.0,20114
200,809.04,25.0,20226
201,814.04,25.0,20351
202,818.24,25.0,20456
203,822.24,25.0,20556
204,829.24,25.0,20731
205,833.08,25.0,20827
206,840.08,25.0,21002
