n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,7.56667,30.0,227
4,10.5667,30.0,317
5,13.1667,30.0,395
6,16.2667,30.0,488
7,18.3,30.0,549
8,21.9,30.0,657
9,23.2,30.0,696
10,28.2,30.0,846
11,29.3667,30.0,881
12,32.6667,30.0,980
13,35.6,30.0,1068
14,42.5333,30.0,1275
15,49.5333,30.0,1485
16,55.8667,30.0,1676
17,57.6,30.0,1728
18,58.5,30.0,1755
19,61.6,30.0,1848
20,65.5,30.0,1965
21,67.6667,30.0,2030
22,71.3667,30.0,2141
23,74.0,30.0,2220
24,79.3667,30.0,2381
25,83.9333,30.0,2517
26,85.8,30.0,2574
27,91.5,30.0,2745
28,96.1333,30.0,2883
29,98.3,30.0,2949
30,102.0,30.0,3060
31,105.267,30.0,3158
32,106.767,30.0,3203
33,113.767,30.0,3413
34,116.767,30.0,3503
35,121.2,30.0,3636
36,124.767,30.0,3743
37,130.767,30.0,3923
38,134.167,30.0,4025
39,140.0,30.0,4200
40,145.6,30.0,4368
41,146.6,30.0,4398
42,149.667,30.0,4490
43,153.267,30.0,4598
44,160.267,30.0,4808
45,165.933,30.0,4977
46,172.0,30.0,5160
47,178.567,30.0,5357
48,184.3,30.0,5529
49,189.133,30.0,5673
50,192.133,30.0,5763
51,194.8,30.0,5844
52,197.533,30.0,5925
53,203.667,30.0,6110
54,207.133,30.0,6213
55,213.167,30.0,6395
56,216.7,30.0,6501
57,223.7,30.0,6711
58,227.7,30.0,6831
59,234.7,30.0,7041
60,240.8,30.0,7224
61,246.8,30.0,7404
62,250.767,30.0,7523
63,255.367,30.0,7661
64,262.367,30.0,7871
65,268.767,30.0,8063
66,275.367,30.0,8261
67,280.767,30.0,8423
68,283.933,30.0,8517
69,288.867,30.0,8666
70,295.867,30.0,8876
71,299.133,30.0,8973
72,303.567,30.0,9107
73,305.567,30.0,9167
74,310.067,30.0,9302
75,312.067,30.0,9362
76,318.733,30.0,9561
77,324.3,30.0,9729
78,325.3,30.0,9759
79,329.4,30.0,9882
80,331.667,30.0,9950
81,337.0,30.0,10110
82,341.767,30.0,10253
83,344.8,30.0,10344
