n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.36667,30.0,101
3,10.3667,30.0,311
4,17.3,30.0,519
5,18.6667,30.0,560
6,22.2667,30.0,668
7,23.8333,30.0,714
8,28.8,30.0,864
9,30.5,30.0,915
10,33.7,30.0,1011
11,35.6333,30.0,1068
12,39.6667,30.0,1190
13,41.8,30.0,1254
14,48.8,30.0,1464
15,52.8667,30.0,1586
16,58.4,30.0,1752
17,65.2,30.0,1956
18,70.3,30.0,2109
19,73.9,30.0,2217
20,74.9,30.0,2247
21,80.8333,30.0,2424
22,84.5667,30.0,2537
23,88.6,30.0,2658
24,91.4667,30.0,2744
25,97.2,30.0,2916
26,103.033,30.0,3090
27,107.233,30.0,3216
28,109.367,30.0,3281
29,115.9,30.0,3477
30,118.9,30.0,3567
31,122.833,30.0,3684
32,125.433,30.0,3762
33,127.7,30.0,3831
34,134.7,30.0,4040
35,139.7,30.0,4191
36,146.7,30.0,4401
37,150.067,30.0,4502
38,154.6,30.0,4638
39,158.467,30.0,4754
40,160.467,30.0,4814
41,165.467,30.0,4964
42,168.367,30.0,5051
43,169.833,30.0,5094
44,171.967,30.0,5159
45,174.067,30.0,5222
46,178.267,30.0,5348
47,182.967,30.0,5489
48,184.7,30.0,5541
49,186.1,30.0,5583
50,187.7,30.0,5631
51,191.0,30.0,5730
52,194.367,30.0,5831
53,196.633,30.0,5898
54,203.633,30.0,6108
55,207.567,30.0,6227
56,212.567,30.0,6377
57,218.233,30.0,6546
58,223.033,30.0,6690
59,225.033,30.0,6750
60,231.067,30.0,6932
61,234.067,30.0,7022
62,241.033,30.0,7230
63,244.233,30.0,7326
64,247.5,30.0,7425
65,253.167,30.0,7595
66,257.633,30.0,7728
67,264.4,30.0,7931
68,267.833,30.0,8034
69,270.367,30.0,8111
70,274.367,30.0,8231
71,278.167,30.0,8345
72,280.9,30.0,8427
73,283.6,30.0,8508
74,288.6,30.0,8658
75,295.6,30.0,8868
76,301.067,30.0,9032
77,306.067,30.0,9182
78,309.7,30.0,9291
79,316.033,30.0,9480
80,321.567,30.0,9647
81,326.567,30.0,9797
82,328.4,30.0,9852
83,333.4,30.0,10002
84,336.9,30.0,10107
85,339.467,30.0,10184
86,345.233,30.0,10356
87,350.7,30.0,10521
88,351.3,30.0,10539
89,358.1,30.0,10743
90,362.633,30.0,10878
91,364.633,30.0,10938
92,370.167,30.0,11105
93,370.867,30.0,11126
94,373.767,30.0,11213
95,376.233,30.0,11286
96,376.9,30.0,11307
97,379.233,30.0,11376
98,381.967,30.0,11459
99,386.5,30.0,11595
100,392.5,30.0,11775
101,394.867,30.0,11846
102,396.9,30.0,11907
103,403.9,30.0,12117
104,407.9,30.0,12237
105,413.967,30.0,12419
106,418.7,30.0,12561
107,422.7,30.0,12681
108,426.033,30.0,12780
109,430.467,30.0,12914
110,433.967,30.0,13019
111,439.033,30.0,13170
112,440.033,30.0,13200
113,445.167,30.0,13355
114,448.033,30.0,13440
115,451.033,30.0,13530
116,456.033,30.0,13680
117,461.033,30.0,13830
118,466.467,30.0,13994
119,469.8,30.0,14094
120,474.633,30.0,14238
121,475.8,30.0,14274
122,482.8,30.0,14484
123,487.767,30.0,14633
124,493.267,30.0,14798
125,496.2,30.0,14886
126,499.1,30.0,14973
127,502.067,30.0,15062
128,504.867,30.0,15146
129,510.3,30.0,15309
130,513.433,30.0,15402
131,519.167,30.0,15575
132,526.167,30.0,15785
133,530.167,30.0,15905
134,534.2,30.0,16026
135,541.2,30.0,16236
136,547.4,30.0,16422
137,550.2,30.0,16506
138,554.4,30.0,16632
139,559.867,30.0,16796
140,562.233,30.0,16866
141,564.967,30.0,16949
142,571.967,30.0,17159
143,577.033,30.0,17310
144,583.7,30.0,17511
145,590.5,30.0,17715
146,593.5,30.0,17805
147,598.867,30.0,17966
148,601.867,30.0,18056
149,607.633,30.0,18228
150,614.633,30.0,18438
151,618.633,30.0,18558
152,625.633,30.0,18768
153,629.433,30.0,18882
154,634.567,30.0,19037
155,640.967,30.0,19229
156,645.6,30.0,19368
157,648.6,30.0,19458
158,652.5,30.0,19575
159,657.5,30.0,19725
160,659.167,30.0,19775
161,661.867,30.0,19856
162,665.167,30.0,19955
163,668.567,30.0,20057
164,670.967,30.0,20129
165,677.967,30.0,20339
166,682.2,30.0,20466
167,686.3,30.0,20589
168,687.833,30.0,20634
169,689.233,30.0,20676
170,690.233,30.0,20706
171,692.467,30.0,20774
172,694.867,30.0,20846
