n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,6.0,30.0,180
3,12.0,30.0,360
4,14.9333,30.0,447
5,17.9333,30.0,537
6,20.0667,30.0,602
7,23.0667,30.0,692
8,24.9667,30.0,749
9,28.9,30.0,867
10,30.7,30.0,921
11,34.1,30.0,1023
12,40.1,30.0,1203
13,42.5333,30.0,1275
14,45.5333,30.0,1365
15,47.7333,30.0,1431
16,51.5667,30.0,1547
17,57.3,30.0,1719
18,63.3,30.0,1899
19,68.6667,30.0,2060
20,69.6667,30.0,2090
21,74.4667,30.0,2234
22,76.5333,30.0,2295
23,80.5333,30.0,2415
24,86.5333,30.0,2595
25,90.6667,30.0,2720
26,91.6667,30.0,2750
27,96.9667,30.0,2909
28,100.9,30.0,3027
29,102.9,30.0,3087
30,107.667,30.0,3230
31,108.667,30.0,3260
32,114.533,30.0,3435
33,120.467,30.0,3614
34,125.767,30.0,3773
35,128.067,30.0,3842
36,129.933,30.0,3897
37,130.933,30.0,3927
38,133.967,30.0,4019
39,135.8,30.0,4074
40,136.8,30.0,4104
41,141.967,30.0,4259
42,142.2,30.0,4266
43,145.9,30.0,4377
44,147.9,30.0,4437
45,153.767,30.0,4613
46,159.767,30.0,4793
47,165.767,30.0,4973
48,171.767,30.0,5153
49,177.467,30.0,5324
50,183.267,30.0,5498
51,187.567,30.0,5627
52,188.567,30.0,5657
53,193.9,30.0,5817
54,199.9,30.0,5997
55,205.933,30.0,6177
56,206.333,30.0,6189
57,211.3,30.0,6339
58,214.967,30.0,6449
59,216.967,30.0,6509
60,217.567,30.0,6527
61,221.567,30.0,6647
62,222.567,30.0,6677
63,228.1,30.0,6843
64,230.933,30.0,6927
65,233.9,30.0,7017
66,239.167,30.0,7175
67,240.6,30.0,7218
68,242.067,30.0,7262
69,245.067,30.0,7352
70,245.167,30.0,7355
71,247.1,30.0,7413
72,248.067,30.0,7442
73,251.067,30.0,7532
74,257.067,30.0,7712
75,263.067,30.0,7892
76,269.067,30.0,8072
77,275.133,30.0,8253
78,279.733,30.0,8391
79,280.733,30.0,8421
80,286.767,30.0,8603
81,292.767,30.0,8783
82,298.767,30.0,8963
83,304.767,30.0,9143
84,310.767,30.0,9323
85,316.767,30.0,9503
86,320.4,30.0,9612
87,321.3,30.0,9639
88,322.3,30.0,9669
89,323.2,30.0,9696
90,327.767,30.0,9833
91,330.4,30.0,9912
92,333.2,30.0,9996
93,338.967,30.0,10169
94,344.733,30.0,10341
95,350.367,30.0,10511
96,356.367,30.0,10691
97,359.733,30.0,10791
98,361.733,30.0,10851
99,366.967,30.0,11009
