n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,9.84,25.0,246
4,12.88,25.0,322
5,15.32,25.0,383
6,17.56,25.0,438
7,20.4,25.0,509
8,21.64,25.0,541
9,25.96,25.0,649
10,31.32,25.0,783
11,33.16,25.0,828
12,38.16,25.0,953
13,45.16,25.0,1129
14,51.16,25.0,1279
15,57.64,25.0,1441
16,61.64,25.0,1541
17,65.16,25.0,1629
18,71.08,25.0,1777
19,72.08,25.0,1802
20,76.0,25.0,1900
21,79.36,25.0,1984
22,81.36,25.0,2034
23,88.36,25.0,2209
24,93.4,25.0,2335
25,97.88,25.0,2447
26,104.08,25.0,2602
27,107.92,25.0,2698
28,111.72,25.0,2793
29,112.52,25.0,2813
30,118.28,25.0,2957
31,123.28,25.0,3082
32,130.28,25.0,3257
33,136.28,25.0,3407
34,140.28,25.0,3507
35,145.56,25.0,3639
36,150.68,25.0,3767
37,153.76,25.0,3844
38,156.56,25.0,3914
39,159.84,25.0,3996
40,161.64,25.0,4040
41,165.64,25.0,4141
42,169.04,25.0,4226
43,172.08,25.0,4302
44,176.04,25.0,4401
45,178.84,25.0,4471
46,182.32,25.0,4558
47,185.52,25.0,4638
48,186.96,25.0,4674
49,189.32,25.0,4733
50,191.92,25.0,4798
51,194.2,25.0,4855
52,198.76,25.0,4969
53,202.64,25.0,5066
54,205.68,25.0,5142
55,208.72,25.0,5218
56,209.72,25.0,5243
57,216.72,25.0,5418
58,223.72,25.0,5593
59,229.24,25.0,5731
60,233.12,25.0,5828
61,239.12,25.0,5978
62,242.12,25.0,6053
63,248.36,25.0,6209
64,252.72,25.0,6318
65,254.72,25.0,6368
66,255.72,25.0,6393
67,258.88,25.0,6472
68,261.2,25.0,6530
69,264.72,25.0,6618
70,267.16,25.0,6679
71,270.32,25.0,6758
72,270.88,25.0,6772
73,272.52,25.0,6813
74,273.6,25.0,6840
75,277.36,25.0,6934
76,279.12,25.0,6978
77,280.96,25.0,7023
78,282.28,25.0,7056
79,284.04,25.0,7101
80,285.28,25.0,7131
81,289.16,25.0,7229
82,290.96,25.0,7273
83,297.96,25.0,7448
84,300.96,25.0,7523
85,305.08,25.0,7627
86,311.64,25.0,7791
87,317.4,25.0,7934
88,323.8,25.0,8095
89,330.52,25.0,8263
90,333.04,25.0,8326
91,334.04,25.0,8351
92,339.12,25.0,8478
93,342.96,25.0,8574
94,345.12,25.0,8628
95,349.76,25.0,8744
96,353.28,25.0,8832
97,356.64,25.0,8916
98,357.8,25.0,8945
99,362.52,25.0,9063
100,366.08,25.0,9152
101,369.52,25.0,9238
102,373.08,25.0,9327
103,377.68,25.0,9442
104,383.08,25.0,9577
105,387.08,25.0,9677
106,392.2,25.0,9805
107,399.2,25.0,9980
108,403.68,25.0,10092
109,410.36,25.0,10259
110,413.36,25.0,10334
111,416.08,25.0,10402
112,418.88,25.0,10472
113,424.08,25.0,10602
114,425.84,25.0,10646
115,431.32,25.0,10783
116,432.32,25.0,10808
117,439.0,25.0,10975
118,443.28,25.0,11082
119,447.48,25.0,11187
120,452.76,25.0,11319
121,458.28,25.0,11457
122,465.24,25.0,11631
123,469.28,25.0,11732
124,472.84,25.0,11821
125,479.2,25.0,11980
126,484.08,25.0,12102
127,484.84,25.0,12121
128,488.4,25.0,12210
129,490.68,25.0,12267
130,497.68,25.0,12442
131,500.84,25.0,12521
132,503.32,25.0,12583
133,507.8,25.0,12695
134,508.68,25.0,12717
135,514.68,25.0,12866
136,520.4,25.0,13010
137,527.16,25.0,13179
138,532.72,25.0,13318
139,536.72,25.0,13418
140,542.88,25.0,13572
141,549.56,25.0,13738
142,556.24,25.0,13906
143,558.24,25.0,13956
144,560.6,25.0,14015
145,567.6,25.0,14190
146,573.56,25.0,14338
147,576.92,25.0,14422
148,580.0,25.0,14500
149,582.68,25.0,14566
150,583.92,25.0,14597
151,588.36,25.0,14709
152,592.92,25.0,14822
153,596.96,25.0,14924
154,602.04,25.0,15051
155,603.92,25.0,15097
156,608.28,25.0,15207
157,609.52,25.0,15238
158,611.64,25.0,15291
159,614.24,25.0,15356
160,616.28,25.0,15407
161,620.24,25.0,15506
162,621.24,25.0,15531
163,626.68,25.0,15666
164,628.04,25.0,15701
165,635.04,25.0,15876
166,638.04,25.0,15951
167,642.64,25.0,16066
168,648.12,25.0,16203
169,651.76,25.0,16294
170,654.44,25.0,16361
171,658.76,25.0,16469
172,661.08,25.0,16527
173,668.08,25.0,16702
174,671.84,25.0,16796
175,676.52,25.0,16913
176,677.44,25.0,16936
177,681.88,25.0,17047
178,684.88,25.0,17122
179,688.68,25.0,17217
180,692.76,25.0,17319
181,693.76,25.0,17344
182,696.24,25.0,17406
183,698.12,25.0,17453
184,698.44,25.0,17461
185,701.36,25.0,17534
186,705.64,25.0,17641
187,711.64,25.0,17791
188,714.12,25.0,17853
189,716.0,25.0,17900
190,723.0,25.0,18075
191,728.64,25.0,18216
192,734.4,25.0,18360
193,737.48,25.0,18437
194,740.96,25.0,18524
195,744.48,25.0,18612
196,749.24,25.0,18731
197,753.2,25.0,18830
198,758.0,25.0,18950
199,764.0,25.0,19100
200,767.08,25.0,19177
201,770.76,25.0,19269
202,777.2,25.0,19430
203,780.36,25.0,19509
204,784.44,25.0,19611
205,787.48,25.0,19687
206,792.08,25.0,19802
