n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,0.0333333,30.0,0
3,3.03333,30.0,90
4,10.0333,30.0,300
5,16.0333,30.0,480
6,19.0333,30.0,570
7,20.3333,30.0,609
8,25.4333,30.0,762
9,28.9333,30.0,867
10,30.4,30.0,912
11,31.5,30.0,945
12,35.4,30.0,1062
13,38.1,30.0,1143
14,41.3333,30.0,1239
15,43.6,30.0,1308
16,47.6,30.0,1428
17,54.6,30.0,1638
18,59.8333,30.0,1794
19,66.6,30.0,1997
20,70.2,30.0,2106
21,73.6667,30.0,2210
22,76.6667,30.0,2300
23,80.2667,30.0,2408
24,82.1,30.0,2463
25,84.9333,30.0,2547
26,86.8,30.0,2604
27,91.4,30.0,2742
28,95.3,30.0,2859
29,101.0,30.0,3030
30,101.733,30.0,3051
31,106.1,30.0,3183
32,108.1,30.0,3243
33,110.433,30.0,3312
34,112.667,30.0,3380
35,119.667,30.0,3590
36,125.4,30.0,3762
37,131.4,30.0,3942
38,134.533,30.0,4035
39,136.4,30.0,4092
40,138.4,30.0,4152
41,140.433,30.0,4212
42,142.4,30.0,4272
43,144.233,30.0,4326
44,148.667,30.0,4460
45,150.667,30.0,4520
46,153.2,30.0,4596
47,156.7,30.0,4701
48,160.9,30.0,4827
49,164.133,30.0,4923
50,171.133,30.0,5133
51,178.1,30.0,5343
52,184.233,30.0,5526
53,186.333,30.0,5589
54,190.333,30.0,5709
55,192.333,30.0,5769
56,193.7,30.0,5811
57,195.8,30.0,5874
58,199.9,30.0,5997
59,201.633,30.0,6048
60,203.6,30.0,6108
61,207.6,30.0,6228
62,210.867,30.0,6326
63,213.0,30.0,6390
64,215.067,30.0,6452
65,219.067,30.0,6572
66,222.1,30.0,6663
67,225.9,30.0,6777
68,228.6,30.0,6858
69,230.733,30.0,6921
70,232.933,30.0,6987
71,236.533,30.0,7095
72,237.833,30.0,7134
73,241.533,30.0,7245
74,244.267,30.0,7328
75,247.3,30.0,7419
76,254.3,30.0,7629
77,259.133,30.0,7773
78,262.7,30.0,7881
79,267.6,30.0,8028
80,272.3,30.0,8169
81,276.6,30.0,8298
82,282.067,30.0,8462
83,284.3,30.0,8529
84,287.633,30.0,8628
85,291.3,30.0,8739
86,293.733,30.0,8811
87,295.7,30.0,8871
88,297.4,30.0,8922
89,299.467,30.0,8984
90,301.533,30.0,9045
91,305.2,30.0,9156
92,311.667,30.0,9350
93,315.233,30.0,9456
94,316.333,30.0,9489
95,318.333,30.0,9549
96,321.5,30.0,9645
97,324.433,30.0,9732
98,326.2,30.0,9786
99,333.2,30.0,9996
100,339.1,30.0,10173
101,342.2,30.0,10266
102,347.0,30.0,10410
103,353.0,30.0,10590
104,357.267,30.0,10718
105,360.0,30.0,10800
106,362.867,30.0,10886
107,365.7,30.0,10971
108,368.467,30.0,11054
109,375.333,30.0,11259
110,381.6,30.0,11448
111,386.0,30.0,11580
112,390.733,30.0,11721
113,393.467,30.0,11804
114,395.867,30.0,11876
115,396.733,30.0,11901
116,398.067,30.0,11942
117,402.0,30.0,12060
118,405.267,30.0,12158
119,408.267,30.0,12248
120,412.467,30.0,12374
121,414.1,30.0,12423
122,415.2,30.0,12456
123,415.467,30.0,12464
124,422.2,30.0,12666
125,428.133,30.0,12843
126,431.533,30.0,12945
127,436.433,30.0,13092
128,438.267,30.0,13148
129,443.533,30.0,13305
130,444.533,30.0,13335
131,447.833,30.0,13434
132,452.267,30.0,13568
133,454.433,30.0,13632
134,457.433,30.0,13722
135,464.433,30.0,13932
136,470.0,30.0,14100
137,477.0,30.0,14310
138,481.0,30.0,14430
139,484.467,30.0,14534
140,491.067,30.0,14732
141,495.267,30.0,14858
142,500.133,30.0,15003
143,506.633,30.0,15198
144,512.9,30.0,15387
145,518.9,30.0,15567
146,522.8,30.0,15683
147,528.667,30.0,15860
148,533.333,30.0,15999
149,535.267,30.0,16058
150,538.467,30.0,16154
151,544.333,30.0,16329
152,548.733,30.0,16461
153,552.333,30.0,16569
154,559.333,30.0,16779
155,563.4,30.0,16902
156,568.4,30.0,17052
157,570.667,30.0,17120
158,573.1,30.0,17193
159,574.7,30.0,17241
160,578.433,30.0,17352
161,580.233,30.0,17406
162,583.7,30.0,17511
163,585.7,30.0,17571
164,588.3,30.0,17649
165,590.5,30.0,17715
166,593.133,30.0,17793
167,595.233,30.0,17856
168,596.9,30.0,17907
169,599.133,30.0,17973
170,601.267,30.0,18038
171,604.8,30.0,18144
172,606.667,30.0,18200
173,610.433,30.0,18312
174,617.433,30.0,18522
175,622.8,30.0,18684
176,626.1,30.0,18783
177,631.833,30.0,18954
178,636.633,30.0,19098
179,640.6,30.0,19218
180,645.3,30.0,19359
181,648.0,30.0,19440
182,651.2,30.0,19536
183,652.1,30.0,19563
184,655.467,30.0,19664
185,657.233,30.0,19716
186,662.8,30.0,19884
187,664.433,30.0,19932
188,668.733,30.0,20061
189,672.9,30.0,20187
190,674.9,30.0,20247
191,681.9,30.0,20457
192,688.9,30.0,20667
193,695.9,30.0,20877
194,701.9,30.0,21057
195,708.9,30.0,21267
196,711.9,30.0,21357
197,715.9,30.0,21477
198,719.9,30.0,21597
199,725.9,30.0,21777
200,731.9,30.0,21957
201,738.4,30.0,22152
202,742.1,30.0,22263
203,748.3,30.0,22449
204,755.3,30.0,22659
205,761.033,30.0,22830
206,768.033,30.0,23040
207,770.333,30.0,23109
208,774.333,30.0,23229
209,779.8,30.0,23394
210,786.0,30.0,23580
211,792.5,30.0,23775
