n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,14.3,30.0,429
5,16.9,30.0,506
6,20.1333,30.0,603
7,21.9667,30.0,659
8,24.1667,30.0,725
9,26.9333,30.0,807
10,30.6667,30.0,920
11,31.9333,30.0,957
12,33.9333,30.0,1017
13,39.9333,30.0,1197
14,46.9,30.0,1407
15,52.9333,30.0,1587
16,57.6667,30.0,1730
17,60.4,30.0,1812
18,63.0667,30.0,1892
19,68.0667,30.0,2042
20,71.4,30.0,2142
21,74.2,30.0,2226
22,76.3667,30.0,2291
23,77.8667,30.0,2336
24,79.9333,30.0,2397
25,82.7667,30.0,2483
26,85.3333,30.0,2559
27,86.3333,30.0,2589
28,89.8,30.0,2694
29,93.3,30.0,2799
30,96.7,30.0,2901
31,101.333,30.0,3039
32,103.333,30.0,3099
33,106.333,30.0,3189
34,110.9,30.0,3327
35,113.8,30.0,3414
36,115.7,30.0,3471
37,121.667,30.0,3650
38,128.667,30.0,3860
39,133.533,30.0,4005
40,138.533,30.0,4155
41,142.933,30.0,4287
42,144.467,30.0,4334
43,147.467,30.0,4424
44,154.467,30.0,4634
45,157.967,30.0,4739
46,164.967,30.0,4949
47,168.2,30.0,5046
48,173.2,30.0,5196
49,176.2,30.0,5286
50,177.533,30.0,5325
51,180.7,30.0,5421
52,183.133,30.0,5493
53,187.167,30.0,5615
54,192.933,30.0,5787
55,198.167,30.0,5945
56,202.967,30.0,6089
57,204.967,30.0,6149
58,208.367,30.0,6251
59,210.9,30.0,6327
60,214.9,30.0,6447
61,221.3,30.0,6639
62,226.767,30.0,6803
63,229.333,30.0,6879
64,233.3,30.0,6999
65,236.3,30.0,7089
66,243.3,30.0,7299
67,247.3,30.0,7419
68,252.933,30.0,7587
69,256.4,30.0,7691
70,257.767,30.0,7733
71,261.767,30.0,7853
72,263.267,30.0,7898
73,267.733,30.0,8031
74,269.3,30.0,8079
75,272.7,30.0,8181
76,274.067,30.0,8222
77,275.7,30.0,8271
78,278.333,30.0,8349
79,279.867,30.0,8396
80,284.333,30.0,8529
81,285.733,30.0,8571
82,288.7,30.0,8661
83,289.8,30.0,8694
