n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,16.96,25.0,424
5,19.32,25.0,483
6,20.4,25.0,509
7,23.2,25.0,580
8,24.4,25.0,610
9,28.4,25.0,710
10,29.36,25.0,734
11,32.2,25.0,805
12,33.6,25.0,840
13,38.04,25.0,951
14,39.6,25.0,990
15,46.04,25.0,1151
16,52.8,25.0,1320
17,58.8,25.0,1470
18,64.16,25.0,1604
19,68.8,25.0,1720
20,75.76,25.0,1894
21,79.2,25.0,1980
22,85.2,25.0,2130
23,90.0,25.0,2250
24,93.2,25.0,2330
25,97.64,25.0,2441
26,100.12,25.0,2503
27,105.2,25.0,2630
28,111.6,25.0,2790
29,115.8,25.0,2895
30,118.8,25.0,2970
31,122.4,25.0,3060
32,129.4,25.0,3235
33,133.2,25.0,3329
34,137.24,25.0,3431
35,142.8,25.0,3570
36,147.08,25.0,3677
37,147.6,25.0,3690
38,150.56,25.0,3764
39,153.0,25.0,3825
40,155.16,25.0,3879
41,159.56,25.0,3989
42,165.36,25.0,4134
43,169.2,25.0,4230
44,171.36,25.0,4284
45,173.4,25.0,4335
46,177.6,25.0,4440
47,181.2,25.0,4530
48,184.8,25.0,4620
49,188.24,25.0,4706
50,191.2,25.0,4780
51,194.76,25.0,4869
52,198.12,25.0,4953
53,200.88,25.0,5022
54,201.48,25.0,5037
55,208.48,25.0,5212
56,213.6,25.0,5340
57,216.76,25.0,5419
58,221.6,25.0,5540
59,223.2,25.0,5580
60,229.2,25.0,5730
61,231.48,25.0,5787
62,233.96,25.0,5849
63,235.2,25.0,5880
64,238.8,25.0,5970
65,244.24,25.0,6106
66,251.24,25.0,6281
67,258.0,25.0,6450
68,264.0,25.0,6600
69,270.0,25.0,6750
70,276.0,25.0,6900
71,280.8,25.0,7020
72,283.2,25.0,7080
73,286.68,25.0,7167
74,290.28,25.0,7256
75,291.6,25.0,7290
76,293.88,25.0,7347
77,296.4,25.0,7409
78,300.0,25.0,7500
79,304.28,25.0,7606
80,306.0,25.0,7650
81,312.0,25.0,7800
82,316.68,25.0,7917
83,318.0,25.0,7950
84,320.72,25.0,8018
85,322.88,25.0,8072
86,329.88,25.0,8247
87,334.8,25.0,8370
88,341.2,25.0,8530
89,345.12,25.0,8628
90,346.8,25.0,8670
91,351.08,25.0,8777
