n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,0.0333333,30.0,0
3,3.03333,30.0,90
4,7.03333,30.0,210
5,10.1333,30.0,303
6,11.1667,30.0,335
7,12.5,30.0,375
8,15.9,30.0,477
9,17.6,30.0,528
10,21.3667,30.0,641
11,22.5667,30.0,677
12,26.2667,30.0,788
13,28.3667,30.0,851
14,30.7667,30.0,923
15,37.7667,30.0,1133
16,41.7667,30.0,1253
17,44.8,30.0,1344
18,45.8333,30.0,1374
19,52.4667,30.0,1574
20,56.8333,30.0,1704
21,62.2333,30.0,1866
22,66.8333,30.0,2004
23,73.8333,30.0,2214
24,77.8333,30.0,2334
25,83.6,30.0,2508
26,89.2,30.0,2676
27,96.2,30.0,2886
28,103.2,30.0,3096
29,110.033,30.0,3300
30,114.4,30.0,3432
31,120.567,30.0,3617
32,122.233,30.0,3666
33,126.4,30.0,3792
34,127.4,30.0,3822
35,132.2,30.0,3965
36,133.2,30.0,3995
37,137.8,30.0,4134
38,139.5,30.0,4185
39,142.633,30.0,4278
40,143.633,30.0,4308
41,150.167,30.0,4505
42,154.7,30.0,4641
43,158.167,30.0,4745
44,160.967,30.0,4829
45,167.767,30.0,5033
46,171.067,30.0,5132
47,178.067,30.0,5342
48,184.067,30.0,5522
49,189.233,30.0,5676
50,194.0,30.0,5820
51,199.867,30.0,5996
52,206.867,30.0,6206
53,211.867,30.0,6356
54,215.5,30.0,6465
55,220.033,30.0,6600
56,225.033,30.0,6750
57,228.667,30.0,6860
58,235.667,30.0,7070
59,240.233,30.0,7206
60,246.967,30.0,7409
61,252.967,30.0,7589
62,255.7,30.0,7671
63,258.767,30.0,7763
64,261.567,30.0,7847
65,264.033,30.0,7920
66,265.033,30.0,7950
67,266.967,30.0,8009
68,270.8,30.0,8124
69,273.867,30.0,8216
70,276.6,30.0,8298
71,279.033,30.0,8370
72,284.767,30.0,8543
73,288.8,30.0,8664
74,290.867,30.0,8726
75,294.267,30.0,8828
76,299.267,30.0,8978
77,301.1,30.0,9033
78,304.567,30.0,9137
79,305.567,30.0,9167
80,306.967,30.0,9209
81,308.367,30.0,9251
82,312.267,30.0,9368
83,315.567,30.0,9467
84,322.5,30.0,9675
85,323.9,30.0,9717
86,326.033,30.0,9780
87,332.7,30.0,9981
88,335.7,30.0,10071
89,340.7,30.0,10221
90,347.7,30.0,10431
91,350.833,30.0,10524
92,355.167,30.0,10655
93,357.9,30.0,10737
94,360.9,30.0,10827
95,365.233,30.0,10956
96,368.433,30.0,11052
97,373.233,30.0,11196
98,376.233,30.0,11286
99,380.233,30.0,11406
100,385.467,30.0,11564
101,389.867,30.0,11696
102,391.867,30.0,11756
103,395.0,30.0,11850
104,398.033,30.0,11940
105,399.767,30.0,11993
106,406.367,30.0,12191
107,412.0,30.0,12360
108,416.067,30.0,12482
109,420.3,30.0,12609
110,426.6,30.0,12798
111,431.5,30.0,12945
112,435.267,30.0,13058
113,439.3,30.0,13179
114,440.6,30.0,13218
115,445.067,30.0,13352
116,447.233,30.0,13416
117,453.8,30.0,13614
118,458.233,30.0,13746
119,460.7,30.0,13821
120,467.167,30.0,14015
121,473.0,30.0,14190
122,479.967,30.0,14399
123,485.167,30.0,14555
124,491.167,30.0,14735
125,496.4,30.0,14892
126,503.167,30.0,15095
127,510.167,30.0,15305
128,513.867,30.0,15416
129,520.867,30.0,15626
130,526.867,30.0,15806
131,531.167,30.0,15935
132,535.867,30.0,16076
133,541.3,30.0,16238
134,543.7,30.0,16311
135,544.7,30.0,16341
136,550.7,30.0,16521
137,555.9,30.0,16677
138,558.9,30.0,16767
139,560.833,30.0,16824
140,561.367,30.0,16841
141,566.367,30.0,16991
142,572.6,30.0,17178
143,576.833,30.0,17304
144,579.833,30.0,17394
145,584.6,30.0,17538
146,589.233,30.0,17676
147,594.4,30.0,17832
148,599.833,30.0,17994
149,602.833,30.0,18084
150,604.833,30.0,18144
151,611.4,30.0,18342
152,616.267,30.0,18488
153,623.0,30.0,18690
154,626.4,30.0,18792
155,627.233,30.0,18816
156,631.833,30.0,18954
157,638.833,30.0,19164
158,643.867,30.0,19316
159,649.867,30.0,19496
160,654.033,30.0,19620
161,657.1,30.0,19713
162,663.5,30.0,19905
163,666.867,30.0,20006
164,669.767,30.0,20093
165,671.767,30.0,20153
166,677.667,30.0,20330
167,684.567,30.0,20537
168,691.567,30.0,20747
169,694.567,30.0,20837
170,697.567,30.0,20927
171,703.6,30.0,21108
172,709.067,30.0,21272
173,712.067,30.0,21362
174,717.067,30.0,21512
175,723.867,30.0,21716
176,729.3,30.0,21879
177,733.467,30.0,22004
178,739.467,30.0,22184
179,743.2,30.0,22296
180,748.2,30.0,22446
181,754.9,30.0,22647
182,757.9,30.0,22737
183,763.8,30.0,22914
184,767.4,30.0,23022
185,772.433,30.0,23172
186,774.267,30.0,23228
187,780.033,30.0,23400
188,783.967,30.0,23519
189,788.767,30.0,23663
190,793.967,30.0,23819
191,800.8,30.0,24024
192,807.233,30.0,24216
193,810.233,30.0,24306
194,817.233,30.0,24516
195,821.367,30.0,24641
196,824.233,30.0,24726
197,828.967,30.0,24869
198,830.5,30.0,24915
199,833.5,30.0,25005
200,839.8,30.0,25194
201,846.3,30.0,25389
202,849.6,30.0,25488
203,852.1,30.0,25563
204,855.1,30.0,25653
205,860.8,30.0,25824
206,861.8,30.0,25854
207,863.833,30.0,25914
208,864.833,30.0,25944
209,870.7,30.0,26121
210,873.7,30.0,26211
