n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,6.0,25.0,150
3,12.0,25.0,300
4,15.56,25.0,389
5,18.0,25.0,450
6,20.68,25.0,517
7,24.0,25.0,600
8,25.6,25.0,640
9,30.0,25.0,750
10,30.64,25.0,766
11,36.0,25.0,900
12,38.64,25.0,966
13,42.0,25.0,1050
14,48.0,25.0,1200
15,54.0,25.0,1350
16,60.0,25.0,1500
17,66.0,25.0,1650
18,67.72,25.0,1693
19,72.0,25.0,1800
20,77.84,25.0,1946
21,78.0,25.0,1950
22,80.2,25.0,2005
23,82.24,25.0,2056
24,84.0,25.0,2100
25,86.56,25.0,2164
26,90.0,25.0,2250
27,95.68,25.0,2392
28,96.0,25.0,2400
29,102.0,25.0,2550
30,104.36,25.0,2609
31,108.0,25.0,2700
32,108.4,25.0,2710
33,114.0,25.0,2850
34,114.6,25.0,2865
35,117.4,25.0,2935
36,120.0,25.0,3000
37,123.24,25.0,3081
38,126.0,25.0,3150
39,126.04,25.0,3151
40,126.84,25.0,3171
41,132.0,25.0,3300
42,138.0,25.0,3450
43,144.0,25.0,3600
44,149.64,25.0,3740
45,150.0,25.0,3750
46,156.0,25.0,3900
47,162.0,25.0,4050
48,168.0,25.0,4200
49,171.48,25.0,4287
50,174.0,25.0,4350
51,180.0,25.0,4500
52,183.28,25.0,4582
53,186.0,25.0,4650
54,192.0,25.0,4800
55,195.48,25.0,4887
56,198.0,25.0,4950
57,204.0,25.0,5100
58,210.0,25.0,5250
59,213.4,25.0,5335
60,216.0,25.0,5400
61,222.0,25.0,5550
62,228.0,25.0,5700
63,234.0,25.0,5850
64,237.84,25.0,5946
65,240.0,25.0,6000
66,246.0,25.0,6150
67,247.88,25.0,6197
68,252.0,25.0,6300
69,258.0,25.0,6450
70,264.0,25.0,6600
71,268.2,25.0,6705
72,270.0,25.0,6750
73,273.4,25.0,6834
74,276.0,25.0,6900
75,279.4,25.0,6984
76,282.0,25.0,7050
77,284.52,25.0,7113
78,286.68,25.0,7167
79,288.0,25.0,7200
80,291.6,25.0,7290
81,294.0,25.0,7350
82,297.36,25.0,7434
83,299.4,25.0,7484
84,300.0,25.0,7500
85,306.0,25.0,7650
86,312.0,25.0,7800
87,318.0,25.0,7950
88,324.0,25.0,8100
89,328.8,25.0,8220
90,330.0,25.0,8250
91,336.0,25.0,8400
92,338.76,25.0,8469
93,341.88,25.0,8547
94,342.0,25.0,8550
95,342.88,25.0,8572
96,345.52,25.0,8638
97,347.12,25.0,8678
98,348.0,25.0,8700
99,351.64,25.0,8791
100,353.24,25.0,8831
101,354.0,25.0,8850
102,355.04,25.0,8876
103,357.64,25.0,8941
104,360.0,25.0,9000
105,360.44,25.0,9011
106,365.28,25.0,9132
107,366.0,25.0,9150
108,367.6,25.0,9190
109,372.0,25.0,9300
110,375.48,25.0,9387
111,377.28,25.0,9432
112,378.0,25.0,9450
113,379.8,25.0,9495
114,381.48,25.0,9537
115,384.0,25.0,9600
116,386.8,25.0,9670
117,389.56,25.0,9739
118,390.0,25.0,9750
119,391.04,25.0,9776
120,392.76,25.0,9819
121,394.04,25.0,9851
122,396.0,25.0,9900
123,396.12,25.0,9903
124,398.48,25.0,9962
125,402.0,25.0,10050
126,408.0,25.0,10200
127,414.0,25.0,10350
128,416.28,25.0,10407
129,420.0,25.0,10500
130,426.0,25.0,10650
131,432.0,25.0,10800
132,435.6,25.0,10890
133,438.0,25.0,10950
134,444.0,25.0,11100
135,444.44,25.0,11111
136,450.0,25.0,11250
137,450.28,25.0,11257
138,453.08,25.0,11327
139,455.44,25.0,11386
140,456.0,25.0,11400
141,457.08,25.0,11427
142,458.96,25.0,11474
143,460.88,25.0,11522
144,462.0,25.0,11550
145,468.0,25.0,11700
146,474.0,25.0,11850
147,477.8,25.0,11945
148,480.0,25.0,12000
149,486.0,25.0,12150
150,487.88,25.0,12197
151,492.0,25.0,12300
152,492.04,25.0,12301
153,493.72,25.0,12343
154,496.24,25.0,12406
155,497.36,25.0,12434
156,498.0,25.0,12450
157,498.32,25.0,12458
158,502.08,25.0,12552
159,504.0,25.0,12600
160,510.0,25.0,12750
161,514.68,25.0,12866
162,516.0,25.0,12900
163,522.0,25.0,13050
164,528.0,25.0,13200
165,534.0,25.0,13350
166,535.12,25.0,13378
167,538.12,25.0,13453
168,540.0,25.0,13500
169,543.84,25.0,13596
170,546.0,25.0,13650
171,550.52,25.0,13763
172,552.0,25.0,13800
173,553.24,25.0,13831
174,556.44,25.0,13911
175,558.0,25.0,13950
176,559.04,25.0,13976
177,561.48,25.0,14037
178,563.04,25.0,14076
179,564.0,25.0,14100
180,568.28,25.0,14207
181,570.0,25.0,14250
182,574.72,25.0,14368
183,576.0,25.0,14400
184,582.0,25.0,14550
185,588.0,25.0,14700
186,588.48,25.0,14712
187,594.0,25.0,14850
188,600.0,25.0,15000
189,606.0,25.0,15150
190,606.04,25.0,15151
191,608.0,25.0,15200
192,609.72,25.0,15243
193,612.0,25.0,15300
194,614.92,25.0,15372
195,618.0,25.0,15450
196,618.12,25.0,15453
197,618.64,25.0,15466
198,620.04,25.0,15501
199,624.0,25.0,15600
200,628.44,25.0,15711
201,630.0,25.0,15750
202,630.04,25.0,15751
203,632.52,25.0,15813
204,633.88,25.0,15847
205,636.0,25.0,15900
206,636.52,25.0,15913
207,640.2,25.0,16005
208,641.72,25.0,16043
209,642.0,25.0,16050
210,643.2,25.0,16080
211,648.0,25.0,16200
212,654.0,25.0,16350
213,660.0,25.0,16500
214,666.0,25.0,16650
215,667.0,25.0,16675
216,670.2,25.0,16755
217,672.0,25.0,16800
218,678.0,25.0,16950
219,684.0,25.0,17100
220,690.0,25.0,17250
221,696.0,25.0,17400
222,697.28,25.0,17432
223,702.0,25.0,17550
224,705.64,25.0,17641
225,708.0,25.0,17700
226,709.96,25.0,17749
227,714.0,25.0,17850
228,720.0,25.0,18000
229,726.0,25.0,18150
230,732.0,25.0,18300
231,738.0,25.0,18450
232,744.0,25.0,18600
233,750.0,25.0,18750
234,753.8,25.0,18845
235,756.0,25.0,18900
236,761.0,25.0,19025
237,762.0,25.0,19050
238,766.4,25.0,19160
239,768.0,25.0,19200
240,770.92,25.0,19273
241,774.0,25.0,19350
242,774.72,25.0,19368
243,780.0,25.0,19500
244,786.0,25.0,19650
245,789.56,25.0,19739
246,792.0,25.0,19800
247,798.0,25.0,19950
248,798.56,25.0,19964
249,800.12,25.0,20003
250,804.0,25.0,20100
251,808.08,25.0,20202
252,810.0,25.0,20250
