n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,17.48,25.0,437
5,23.88,25.0,597
6,25.2,25.0,630
7,30.28,25.0,757
8,34.8,25.0,869
9,35.24,25.0,881
10,37.2,25.0,930
11,40.24,25.0,1006
12,46.8,25.0,1170
13,48.16,25.0,1204
14,51.6,25.0,1290
15,55.2,25.0,1380
16,60.0,25.0,1500
17,63.16,25.0,1579
18,68.68,25.0,1717
19,73.28,25.0,1832
20,75.6,25.0,1889
21,80.4,25.0,2010
22,85.72,25.0,2143
23,90.12,25.0,2253
24,91.2,25.0,2280
25,93.76,25.0,2344
26,97.2,25.0,2430
27,100.8,25.0,2520
28,106.88,25.0,2672
29,109.92,25.0,2748
30,114.0,25.0,2850
31,117.32,25.0,2933
32,121.2,25.0,3030
33,128.2,25.0,3204
34,135.2,25.0,3379
35,140.4,25.0,3510
36,145.2,25.0,3629
37,150.0,25.0,3750
38,155.24,25.0,3881
39,156.0,25.0,3900
40,159.6,25.0,3990
41,164.44,25.0,4111
42,165.6,25.0,4140
43,168.44,25.0,4211
44,171.6,25.0,4290
45,177.6,25.0,4440
46,181.24,25.0,4531
47,185.12,25.0,4628
48,192.12,25.0,4803
49,197.0,25.0,4925
50,201.6,25.0,5040
51,204.0,25.0,5100
52,210.0,25.0,5250
53,212.28,25.0,5307
54,216.0,25.0,5400
55,222.0,25.0,5550
56,226.24,25.0,5656
57,228.04,25.0,5701
58,230.48,25.0,5762
59,234.52,25.0,5863
60,240.6,25.0,6015
61,243.6,25.0,6090
62,249.16,25.0,6229
63,255.84,25.0,6396
64,261.72,25.0,6543
65,264.8,25.0,6620
66,267.28,25.0,6681
67,270.56,25.0,6764
68,274.8,25.0,6870
69,281.8,25.0,7045
70,285.8,25.0,7145
71,290.4,25.0,7259
72,294.88,25.0,7372
73,296.4,25.0,7409
74,300.0,25.0,7500
75,302.2,25.0,7555
76,304.16,25.0,7604
77,306.12,25.0,7653
78,311.04,25.0,7776
79,312.0,25.0,7800
80,317.0,25.0,7925
81,318.0,25.0,7950
82,321.6,25.0,8040
83,323.04,25.0,8076
84,324.56,25.0,8114
85,327.6,25.0,8190
86,331.64,25.0,8291
87,335.76,25.0,8394
88,337.2,25.0,8430
89,339.92,25.0,8498
90,342.08,25.0,8552
91,343.2,25.0,8580
