n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,13.8,30.0,414
5,14.2,30.0,426
6,15.5,30.0,465
7,19.7333,30.0,591
8,20.5667,30.0,617
9,24.6,30.0,738
10,25.5333,30.0,765
11,29.6,30.0,888
12,31.9667,30.0,959
13,34.1,30.0,1023
14,41.1,30.0,1233
15,46.9667,30.0,1409
16,52.5667,30.0,1577
17,58.5667,30.0,1757
18,64.7667,30.0,1943
19,67.7667,30.0,2033
20,69.8667,30.0,2096
21,74.5333,30.0,2235
22,78.1667,30.0,2345
23,84.9,30.0,2547
24,88.9667,30.0,2669
25,91.0,30.0,2730
26,96.0667,30.0,2882
27,99.1,30.0,2973
28,101.8,30.0,3054
29,104.267,30.0,3128
30,110.567,30.0,3317
31,114.267,30.0,3428
32,121.267,30.0,3638
33,125.2,30.0,3756
34,127.1,30.0,3813
35,129.9,30.0,3897
36,133.1,30.0,3993
37,139.1,30.0,4173
38,143.1,30.0,4293
39,146.4,30.0,4392
40,149.267,30.0,4478
41,151.767,30.0,4553
42,155.567,30.0,4667
43,161.567,30.0,4847
44,166.667,30.0,5000
45,172.167,30.0,5165
46,176.333,30.0,5289
47,179.567,30.0,5387
48,180.7,30.0,5421
49,182.9,30.0,5487
50,184.5,30.0,5535
51,191.5,30.0,5745
52,196.333,30.0,5889
53,203.067,30.0,6092
54,208.867,30.0,6266
55,214.733,30.0,6441
56,220.6,30.0,6618
57,225.333,30.0,6759
58,230.567,30.0,6917
59,234.9,30.0,7047
60,237.9,30.0,7137
61,242.2,30.0,7266
62,245.2,30.0,7356
63,251.167,30.0,7535
64,254.167,30.0,7625
65,261.167,30.0,7835
66,266.167,30.0,7985
67,270.167,30.0,8105
68,276.667,30.0,8300
69,282.4,30.0,8472
70,288.1,30.0,8643
71,291.067,30.0,8732
72,295.1,30.0,8853
73,301.3,30.0,9039
74,308.3,30.0,9249
75,314.333,30.0,9429
76,319.2,30.0,9576
77,323.533,30.0,9705
78,325.733,30.0,9771
79,328.267,30.0,9848
80,332.2,30.0,9966
81,334.5,30.0,10035
82,337.067,30.0,10112
83,340.133,30.0,10203
