n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,6.0,25.0,150
3,12.0,25.0,300
4,13.2,25.0,330
5,15.4,25.0,385
6,18.0,25.0,450
7,20.48,25.0,512
8,24.0,25.0,600
9,25.44,25.0,636
10,30.0,25.0,750
11,30.32,25.0,758
12,32.4,25.0,810
13,36.0,25.0,900
14,42.0,25.0,1050
15,48.0,25.0,1200
16,52.6,25.0,1315
17,53.56,25.0,1339
18,54.0,25.0,1350
19,60.0,25.0,1500
20,65.12,25.0,1628
21,66.0,25.0,1650
22,66.12,25.0,1653
23,72.0,25.0,1800
24,72.12,25.0,1803
25,77.16,25.0,1929
26,78.0,25.0,1950
27,82.48,25.0,2062
28,84.0,25.0,2100
29,90.0,25.0,2250
30,93.32,25.0,2333
31,96.0,25.0,2400
32,101.72,25.0,2543
33,102.0,25.0,2550
34,108.0,25.0,2700
35,114.0,25.0,2850
36,117.88,25.0,2947
37,120.0,25.0,3000
38,124.24,25.0,3106
39,126.0,25.0,3150
40,127.08,25.0,3177
41,132.0,25.0,3300
42,134.04,25.0,3351
43,135.68,25.0,3392
44,138.0,25.0,3450
45,139.68,25.0,3492
46,140.88,25.0,3522
47,144.0,25.0,3600
48,150.0,25.0,3750
49,152.24,25.0,3806
50,156.0,25.0,3900
51,162.0,25.0,4050
52,168.0,25.0,4200
53,174.0,25.0,4350
54,174.04,25.0,4351
55,175.24,25.0,4381
56,180.0,25.0,4500
57,181.64,25.0,4541
58,186.0,25.0,4650
59,187.48,25.0,4687
60,189.68,25.0,4742
61,191.64,25.0,4791
62,192.0,25.0,4800
63,196.56,25.0,4914
64,198.0,25.0,4950
65,204.0,25.0,5100
66,210.0,25.0,5250
67,215.24,25.0,5381
68,216.0,25.0,5400
69,219.64,25.0,5491
70,222.0,25.0,5550
71,224.04,25.0,5601
72,225.68,25.0,5642
73,228.0,25.0,5700
74,230.4,25.0,5760
75,234.0,25.0,5850
76,235.28,25.0,5882
77,240.0,25.0,6000
78,246.0,25.0,6150
79,250.84,25.0,6271
80,252.0,25.0,6300
81,258.0,25.0,6450
82,264.0,25.0,6600
83,268.8,25.0,6720
84,270.0,25.0,6750
85,270.84,25.0,6770
86,272.92,25.0,6823
87,276.0,25.0,6900
88,282.0,25.0,7050
89,282.52,25.0,7063
90,283.6,25.0,7090
91,288.0,25.0,7200
92,294.0,25.0,7350
93,294.28,25.0,7356
94,300.0,25.0,7500
95,300.76,25.0,7519
96,306.0,25.0,7650
97,309.6,25.0,7740
98,312.0,25.0,7800
99,318.0,25.0,7950
100,324.0,25.0,8100
101,326.36,25.0,8159
102,328.96,25.0,8224
103,330.0,25.0,8250
104,335.56,25.0,8389
105,336.0,25.0,8400
106,338.84,25.0,8471
107,342.0,25.0,8550
108,342.08,25.0,8552
109,348.0,25.0,8700
110,348.36,25.0,8709
111,354.0,25.0,8850
112,357.36,25.0,8934
113,360.0,25.0,9000
114,364.6,25.0,9115
115,366.0,25.0,9150
116,366.8,25.0,9170
117,371.32,25.0,9283
118,372.0,25.0,9300
119,376.32,25.0,9408
120,378.0,25.0,9450
121,379.0,25.0,9475
122,381.24,25.0,9531
123,383.64,25.0,9591
124,384.0,25.0,9600
125,388.28,25.0,9707
126,390.0,25.0,9750
127,390.92,25.0,9773
128,393.96,25.0,9849
129,396.0,25.0,9900
130,396.76,25.0,9919
131,400.2,25.0,10005
132,401.56,25.0,10039
133,402.0,25.0,10050
134,404.72,25.0,10118
135,406.36,25.0,10159
136,408.0,25.0,10200
137,409.96,25.0,10249
138,414.0,25.0,10350
139,417.72,25.0,10443
140,419.0,25.0,10475
141,420.0,25.0,10500
142,420.72,25.0,10518
143,422.48,25.0,10562
144,424.12,25.0,10603
145,426.0,25.0,10650
146,432.0,25.0,10800
147,432.56,25.0,10814
148,434.72,25.0,10868
149,436.92,25.0,10923
150,438.0,25.0,10950
151,439.08,25.0,10977
152,443.48,25.0,11087
153,444.0,25.0,11100
154,450.0,25.0,11250
155,456.0,25.0,11400
156,456.92,25.0,11423
157,462.0,25.0,11550
158,468.0,25.0,11700
159,468.56,25.0,11714
160,471.12,25.0,11778
161,473.28,25.0,11832
162,474.0,25.0,11850
163,478.36,25.0,11959
164,480.0,25.0,12000
165,484.12,25.0,12103
166,486.0,25.0,12150
167,486.08,25.0,12152
168,488.72,25.0,12218
169,492.0,25.0,12300
170,494.24,25.0,12356
171,495.8,25.0,12395
172,497.32,25.0,12433
173,498.0,25.0,12450
174,498.64,25.0,12466
175,498.68,25.0,12467
176,500.8,25.0,12520
177,503.04,25.0,12576
178,504.0,25.0,12600
179,510.0,25.0,12750
180,510.24,25.0,12756
181,516.0,25.0,12900
182,520.76,25.0,13019
183,522.0,25.0,13050
184,528.0,25.0,13200
185,534.0,25.0,13350
186,538.76,25.0,13469
187,540.0,25.0,13500
188,546.0,25.0,13650
189,552.0,25.0,13800
190,558.0,25.0,13950
191,559.4,25.0,13985
192,564.0,25.0,14100
193,570.0,25.0,14250
194,570.56,25.0,14263
195,576.0,25.0,14400
196,582.0,25.0,14550
197,588.0,25.0,14700
198,594.0,25.0,14850
199,596.0,25.0,14900
200,599.28,25.0,14982
201,600.0,25.0,15000
202,606.0,25.0,15150
203,612.0,25.0,15300
204,616.36,25.0,15409
205,618.0,25.0,15450
206,624.0,25.0,15600
207,624.2,25.0,15605
208,625.52,25.0,15638
209,630.0,25.0,15750
210,633.24,25.0,15831
211,635.44,25.0,15886
212,636.0,25.0,15900
213,638.08,25.0,15952
214,639.48,25.0,15987
215,642.0,25.0,16050
216,643.32,25.0,16083
217,644.8,25.0,16119
218,646.08,25.0,16152
219,648.0,25.0,16200
220,652.48,25.0,16312
221,654.0,25.0,16350
222,655.04,25.0,16376
223,657.92,25.0,16448
224,659.12,25.0,16478
225,660.0,25.0,16500
226,660.88,25.0,16522
227,662.96,25.0,16574
228,666.0,25.0,16650
229,666.92,25.0,16673
230,669.12,25.0,16728
231,672.0,25.0,16800
232,673.64,25.0,16841
233,678.0,25.0,16950
234,684.0,25.0,17100
235,688.8,25.0,17220
236,690.0,25.0,17250
237,694.64,25.0,17366
238,696.0,25.0,17400
239,701.16,25.0,17529
240,702.0,25.0,17550
241,703.52,25.0,17588
242,708.0,25.0,17700
243,710.24,25.0,17756
244,714.0,25.0,17850
245,717.36,25.0,17934
246,719.52,25.0,17988
247,720.0,25.0,18000
248,722.44,25.0,18061
249,726.0,25.0,18150
250,732.0,25.0,18300
251,733.4,25.0,18335
252,738.0,25.0,18450
