n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.0,25.0,125
3,10.0,25.0,250
4,15.0,25.0,375
5,20.0,25.0,500
6,23.64,25.0,591
7,25.0,25.0,625
8,30.0,25.0,750
9,34.44,25.0,861
10,35.0,25.0,875
11,40.0,25.0,1000
12,45.0,25.0,1125
13,50.0,25.0,1250
14,53.36,25.0,1334
15,55.0,25.0,1375
16,60.0,25.0,1500
17,65.0,25.0,1625
18,66.04,25.0,1651
19,70.0,25.0,1750
20,75.0,25.0,1875
21,80.0,25.0,2000
22,80.28,25.0,2007
23,85.0,25.0,2125
24,90.0,25.0,2250
25,95.0,25.0,2375
26,98.96,25.0,2474
27,100.0,25.0,2500
28,105.0,25.0,2625
29,107.68,25.0,2692
30,110.0,25.0,2750
31,115.0,25.0,2875
32,120.0,25.0,3000
33,125.0,25.0,3125
34,129.56,25.0,3239
35,130.0,25.0,3250
36,135.0,25.0,3375
37,140.0,25.0,3500
38,141.56,25.0,3539
39,142.4,25.0,3560
40,145.0,25.0,3625
41,149.88,25.0,3747
42,150.0,25.0,3750
43,155.0,25.0,3875
44,159.2,25.0,3979
45,160.0,25.0,4000
46,162.92,25.0,4072
47,165.0,25.0,4125
48,170.0,25.0,4250
49,175.0,25.0,4375
50,180.0,25.0,4500
51,185.0,25.0,4625
52,190.0,25.0,4750
53,194.04,25.0,4851
54,195.0,25.0,4875
55,195.32,25.0,4883
56,200.0,25.0,5000
57,205.0,25.0,5125
58,206.12,25.0,5153
59,210.0,25.0,5250
60,215.0,25.0,5375
61,220.0,25.0,5500
62,225.0,25.0,5625
63,230.0,25.0,5750
64,234.36,25.0,5859
65,234.52,25.0,5863
66,234.56,25.0,5864
67,235.0,25.0,5875
68,235.08,25.0,5877
69,235.12,25.0,5878
70,236.24,25.0,5906
71,237.84,25.0,5946
72,237.88,25.0,5947
73,237.96,25.0,5949
74,238.92,25.0,5973
75,239.0,25.0,5975
76,240.0,25.0,6000
77,240.44,25.0,6011
78,241.32,25.0,6033
79,241.36,25.0,6034
80,241.52,25.0,6038
81,241.56,25.0,6039
82,241.6,25.0,6040
83,241.64,25.0,6041
84,244.0,25.0,6100
85,244.04,25.0,6101
86,244.08,25.0,6102
87,245.0,25.0,6125
88,246.44,25.0,6161
89,250.0,25.0,6250
90,252.84,25.0,6321
91,255.0,25.0,6375
92,260.0,25.0,6500
93,265.0,25.0,6625
94,265.8,25.0,6645
95,268.72,25.0,6718
96,270.0,25.0,6750
97,273.76,25.0,6844
98,275.0,25.0,6875
99,280.0,25.0,7000
100,283.68,25.0,7092
101,285.0,25.0,7125
102,290.0,25.0,7250
103,294.24,25.0,7356
104,295.0,25.0,7375
105,300.0,25.0,7500
106,305.0,25.0,7625
107,307.92,25.0,7698
108,310.0,25.0,7750
109,315.0,25.0,7875
110,320.0,25.0,8000
111,324.88,25.0,8122
112,325.0,25.0,8125
113,330.0,25.0,8250
114,334.4,25.0,8360
115,335.0,25.0,8375
116,340.0,25.0,8500
117,345.0,25.0,8625
118,350.0,25.0,8750
119,353.24,25.0,8831
