n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,9.26667,30.0,278
4,11.5,30.0,345
5,12.2667,30.0,368
6,13.6667,30.0,410
7,14.3,30.0,429
8,17.3,30.0,519
9,18.7333,30.0,561
10,23.3667,30.0,701
11,23.7,30.0,711
12,28.7,30.0,861
13,32.3,30.0,968
14,34.5667,30.0,1037
15,36.9667,30.0,1109
16,43.9667,30.0,1319
17,49.9667,30.0,1499
18,55.0,30.0,1650
19,55.5333,30.0,1665
20,59.9667,30.0,1799
21,62.9333,30.0,1887
22,64.2667,30.0,1928
23,68.1,30.0,2042
24,69.7,30.0,2091
25,71.4667,30.0,2144
26,73.4,30.0,2202
27,76.9667,30.0,2309
28,81.1,30.0,2433
29,83.0,30.0,2490
30,87.1,30.0,2613
31,89.1333,30.0,2673
32,91.0667,30.0,2732
33,94.9,30.0,2847
34,96.8,30.0,2904
35,99.8,30.0,2994
36,102.7,30.0,3081
37,105.5,30.0,3165
38,108.8,30.0,3264
39,110.5,30.0,3315
40,113.733,30.0,3411
41,116.0,30.0,3480
42,123.0,30.0,3690
43,130.0,30.0,3900
44,133.533,30.0,4005
45,137.533,30.0,4125
46,143.767,30.0,4313
47,148.767,30.0,4463
48,152.1,30.0,4563
49,155.267,30.0,4658
50,160.733,30.0,4821
51,163.567,30.0,4907
52,167.7,30.0,5031
53,171.7,30.0,5151
54,176.133,30.0,5283
55,179.333,30.0,5379
56,182.4,30.0,5472
57,185.0,30.0,5550
58,188.0,30.0,5640
59,189.333,30.0,5679
60,194.967,30.0,5849
61,201.5,30.0,6045
62,208.5,30.0,6255
63,215.5,30.0,6465
64,220.7,30.0,6621
65,225.933,30.0,6777
66,232.1,30.0,6963
67,232.5,30.0,6975
68,235.933,30.0,7077
69,241.967,30.0,7259
70,248.5,30.0,7455
71,251.7,30.0,7551
72,253.9,30.0,7617
73,258.767,30.0,7763
74,260.767,30.0,7823
75,265.967,30.0,7979
76,268.967,30.0,8069
77,275.667,30.0,8270
78,280.2,30.0,8406
79,283.867,30.0,8516
80,290.867,30.0,8726
81,295.8,30.0,8874
82,302.8,30.0,9084
83,309.0,30.0,9270
