n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,15.1667,30.0,455
5,17.5667,30.0,527
6,19.1333,30.0,573
7,23.1333,30.0,693
8,29.1333,30.0,873
9,33.3333,30.0,999
10,35.4,30.0,1062
11,42.3667,30.0,1271
12,48.5667,30.0,1457
13,51.8667,30.0,1556
14,54.9333,30.0,1647
15,56.8,30.0,1704
16,60.6667,30.0,1820
17,63.0,30.0,1890
18,65.9333,30.0,1977
19,67.7333,30.0,2031
20,70.0,30.0,2100
21,75.5333,30.0,2265
22,78.9,30.0,2367
23,80.5333,30.0,2415
24,82.5333,30.0,2475
25,86.6667,30.0,2600
26,89.4,30.0,2682
27,95.7,30.0,2871
28,98.7,30.0,2961
29,101.9,30.0,3057
30,102.9,30.0,3087
31,104.467,30.0,3134
32,106.967,30.0,3209
33,113.967,30.0,3419
34,118.6,30.0,3558
35,123.9,30.0,3717
36,129.9,30.0,3897
37,133.7,30.0,4010
38,137.0,30.0,4110
39,141.867,30.0,4256
40,142.867,30.0,4286
41,149.867,30.0,4496
42,154.367,30.0,4631
43,160.1,30.0,4803
44,163.533,30.0,4905
45,167.367,30.0,5021
46,169.7,30.0,5091
47,173.167,30.0,5195
48,174.9,30.0,5247
49,181.1,30.0,5433
50,185.0,30.0,5550
51,188.767,30.0,5663
52,195.767,30.0,5873
53,200.5,30.0,6015
54,207.5,30.0,6225
55,213.0,30.0,6390
56,216.333,30.0,6489
57,222.167,30.0,6665
58,228.967,30.0,6869
59,235.967,30.0,7079
60,242.0,30.0,7260
61,248.4,30.0,7452
62,253.367,30.0,7601
63,256.2,30.0,7686
64,258.6,30.0,7758
65,260.467,30.0,7814
66,264.267,30.0,7928
67,267.3,30.0,8019
68,271.267,30.0,8138
69,273.867,30.0,8216
70,277.5,30.0,8325
71,283.467,30.0,8504
72,289.467,30.0,8684
73,296.467,30.0,8894
74,300.067,30.0,9002
75,302.567,30.0,9077
76,306.367,30.0,9191
77,310.533,30.0,9315
78,312.3,30.0,9369
79,312.6,30.0,9378
80,317.767,30.0,9533
81,319.867,30.0,9596
82,324.767,30.0,9743
83,328.3,30.0,9849
