n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.0,25.0,100
3,9.0,25.0,225
4,12.04,25.0,301
5,12.16,25.0,304
6,14.2,25.0,355
7,15.2,25.0,380
8,19.28,25.0,482
9,22.92,25.0,573
10,26.28,25.0,657
11,29.24,25.0,731
12,31.24,25.0,781
13,37.28,25.0,932
14,44.28,25.0,1107
15,51.28,25.0,1282
16,54.28,25.0,1357
17,61.28,25.0,1532
18,68.2,25.0,1705
19,71.76,25.0,1794
20,76.76,25.0,1919
21,81.16,25.0,2029
22,85.32,25.0,2133
23,92.32,25.0,2308
24,97.32,25.0,2433
25,102.32,25.0,2558
26,105.32,25.0,2633
27,112.28,25.0,2807
28,115.12,25.0,2878
29,118.36,25.0,2959
30,121.64,25.0,3041
31,124.8,25.0,3120
32,127.8,25.0,3195
33,130.8,25.0,3270
34,135.08,25.0,3377
35,138.36,25.0,3459
36,143.76,25.0,3594
37,150.76,25.0,3769
38,153.76,25.0,3844
39,158.44,25.0,3961
40,163.76,25.0,4094
41,168.24,25.0,4206
42,173.24,25.0,4331
43,174.84,25.0,4371
44,177.4,25.0,4435
45,178.4,25.0,4460
46,180.16,25.0,4504
47,182.2,25.0,4555
48,187.2,25.0,4680
49,189.44,25.0,4736
50,190.92,25.0,4773
51,193.88,25.0,4847
52,200.16,25.0,5004
53,204.92,25.0,5123
54,210.08,25.0,5252
55,213.08,25.0,5327
56,216.0,25.0,5400
57,219.0,25.0,5475
58,222.0,25.0,5550
59,223.0,25.0,5575
60,224.04,25.0,5601
61,226.36,25.0,5659
62,233.36,25.0,5834
63,236.64,25.0,5916
64,243.52,25.0,6088
65,247.52,25.0,6188
66,254.04,25.0,6351
67,259.88,25.0,6497
68,264.64,25.0,6616
69,266.2,25.0,6655
70,269.16,25.0,6729
71,270.48,25.0,6762
72,276.76,25.0,6919
73,278.28,25.0,6956
74,279.48,25.0,6987
75,281.72,25.0,7043
76,284.16,25.0,7104
77,286.72,25.0,7168
78,288.64,25.0,7216
79,291.64,25.0,7291
80,298.64,25.0,7466
81,304.88,25.0,7622
82,310.88,25.0,7772
83,317.04,25.0,7926
84,320.4,25.0,8009
85,322.88,25.0,8072
86,325.0,25.0,8125
87,327.0,25.0,8175
88,330.64,25.0,8266
89,336.08,25.0,8402
90,342.24,25.0,8556
91,345.0,25.0,8625
92,347.32,25.0,8683
93,351.64,25.0,8791
94,354.0,25.0,8850
95,360.2,25.0,9005
96,367.2,25.0,9180
97,373.2,25.0,9330
98,377.68,25.0,9442
99,382.36,25.0,9559
100,389.32,25.0,9733
101,392.32,25.0,9808
102,395.84,25.0,9896
103,399.24,25.0,9981
104,404.36,25.0,10109
105,407.88,25.0,10197
106,410.76,25.0,10269
107,415.32,25.0,10383
108,420.24,25.0,10506
109,425.8,25.0,10645
110,431.96,25.0,10799
111,437.68,25.0,10942
112,443.68,25.0,11092
113,450.68,25.0,11267
114,455.64,25.0,11391
115,462.48,25.0,11562
116,465.52,25.0,11638
117,468.44,25.0,11711
118,469.72,25.0,11743
119,476.36,25.0,11909
120,483.16,25.0,12079
121,486.28,25.0,12157
122,492.52,25.0,12313
123,495.72,25.0,12393
124,502.72,25.0,12568
125,508.64,25.0,12716
126,514.04,25.0,12851
127,521.04,25.0,13026
128,526.0,25.0,13150
129,532.64,25.0,13316
130,535.96,25.0,13399
131,538.92,25.0,13472
132,543.04,25.0,13576
133,546.04,25.0,13651
134,551.52,25.0,13788
135,555.12,25.0,13878
136,559.24,25.0,13981
137,561.6,25.0,14040
138,566.68,25.0,14166
139,569.72,25.0,14243
140,573.64,25.0,14341
141,576.48,25.0,14412
142,583.48,25.0,14587
143,587.56,25.0,14688
144,590.84,25.0,14771
145,594.84,25.0,14871
146,601.52,25.0,15038
147,606.36,25.0,15159
148,608.84,25.0,15221
149,613.16,25.0,15329
150,617.68,25.0,15441
151,618.68,25.0,15466
152,623.16,25.0,15579
153,627.68,25.0,15691
154,630.04,25.0,15751
155,632.32,25.0,15808
156,634.2,25.0,15855
157,641.2,25.0,16030
158,644.2,25.0,16105
159,649.84,25.0,16246
160,653.84,25.0,16346
161,658.92,25.0,16473
162,662.92,25.0,16573
163,666.72,25.0,16668
164,673.0,25.0,16825
165,679.0,25.0,16975
166,684.72,25.0,17118
167,687.84,25.0,17196
168,692.84,25.0,17321
169,699.68,25.0,17492
170,706.68,25.0,17667
171,711.6,25.0,17790
172,716.68,25.0,17917
173,719.68,25.0,17992
174,726.68,25.0,18167
175,731.68,25.0,18292
176,737.0,25.0,18425
177,743.0,25.0,18575
178,749.6,25.0,18740
179,752.6,25.0,18815
180,758.6,25.0,18965
181,765.6,25.0,19140
182,768.72,25.0,19218
183,771.76,25.0,19294
184,778.76,25.0,19469
185,784.72,25.0,19618
186,787.44,25.0,19686
187,788.2,25.0,19705
188,789.12,25.0,19728
189,795.12,25.0,19878
190,800.12,25.0,20003
191,806.12,25.0,20153
192,813.12,25.0,20328
193,818.44,25.0,20461
194,821.52,25.0,20538
195,823.52,25.0,20588
196,828.08,25.0,20702
197,833.72,25.0,20843
198,837.88,25.0,20947
199,841.32,25.0,21033
200,846.84,25.0,21171
201,853.84,25.0,21346
202,860.12,25.0,21503
203,866.92,25.0,21673
204,872.12,25.0,21803
205,876.72,25.0,21918
206,882.88,25.0,22072
207,888.92,25.0,22223
208,893.64,25.0,22341
209,895.44,25.0,22386
210,900.56,25.0,22514
211,906.52,25.0,22663
212,911.08,25.0,22777
213,916.4,25.0,22910
214,923.2,25.0,23080
215,926.56,25.0,23164
216,933.56,25.0,23339
217,937.56,25.0,23439
218,942.56,25.0,23564
219,948.68,25.0,23717
