n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,9.4,30.0,282
4,12.4,30.0,372
5,13.3,30.0,399
6,14.6333,30.0,438
7,18.8333,30.0,564
8,19.7333,30.0,591
9,22.9,30.0,687
10,24.7,30.0,741
11,29.7,30.0,891
12,33.2,30.0,996
13,37.9667,30.0,1139
14,38.9667,30.0,1169
15,45.9667,30.0,1379
16,48.9667,30.0,1469
17,55.9667,30.0,1679
18,60.5333,30.0,1815
19,63.5333,30.0,1905
20,70.5333,30.0,2115
21,71.3667,30.0,2141
22,74.6333,30.0,2238
23,78.6,30.0,2358
24,81.7333,30.0,2451
25,85.7333,30.0,2571
26,88.5667,30.0,2657
27,92.7667,30.0,2783
28,94.1,30.0,2823
29,97.3333,30.0,2919
30,100.1,30.0,3003
31,102.7,30.0,3081
32,107.1,30.0,3213
33,110.233,30.0,3306
34,113.8,30.0,3414
35,118.1,30.0,3543
36,120.933,30.0,3627
37,123.733,30.0,3711
38,125.1,30.0,3753
39,132.1,30.0,3963
40,136.6,30.0,4098
41,140.567,30.0,4217
42,146.2,30.0,4386
43,150.967,30.0,4529
44,155.033,30.0,4650
45,159.333,30.0,4779
46,163.733,30.0,4911
47,166.167,30.0,4985
48,169.1,30.0,5073
49,171.7,30.0,5151
50,175.167,30.0,5255
51,179.033,30.0,5370
52,185.1,30.0,5553
53,189.633,30.0,5688
54,191.0,30.0,5730
55,194.6,30.0,5838
56,198.4,30.0,5952
57,200.1,30.0,6003
58,203.933,30.0,6117
59,210.933,30.0,6327
60,215.767,30.0,6473
61,222.333,30.0,6669
62,228.533,30.0,6855
63,231.333,30.0,6939
64,234.6,30.0,7038
65,238.5,30.0,7155
66,241.233,30.0,7236
67,244.233,30.0,7326
68,248.367,30.0,7451
69,250.9,30.0,7527
70,257.033,30.0,7710
71,260.333,30.0,7809
72,263.1,30.0,7893
73,269.033,30.0,8070
74,276.033,30.0,8280
75,281.033,30.0,8430
76,284.133,30.0,8523
77,287.233,30.0,8616
78,291.233,30.0,8736
79,295.233,30.0,8856
80,301.833,30.0,9054
81,306.167,30.0,9185
82,309.7,30.0,9291
83,316.2,30.0,9486
