n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,15.7333,30.0,471
5,16.9667,30.0,509
6,18.3333,30.0,549
7,20.9333,30.0,627
8,23.4667,30.0,704
9,26.1667,30.0,785
10,27.3667,30.0,821
11,32.3333,30.0,969
12,35.5,30.0,1065
13,42.5,30.0,1275
14,47.5,30.0,1425
15,50.5,30.0,1515
16,56.5,30.0,1695
17,61.1667,30.0,1835
18,67.5667,30.0,2027
19,71.7667,30.0,2153
20,74.8667,30.0,2246
21,80.3,30.0,2409
22,83.3667,30.0,2501
23,87.2,30.0,2616
24,91.7667,30.0,2753
25,95.8667,30.0,2876
26,97.9333,30.0,2937
27,102.533,30.0,3075
28,107.767,30.0,3233
29,113.9,30.0,3417
30,116.9,30.0,3507
31,122.067,30.0,3662
32,128.067,30.0,3842
33,132.767,30.0,3983
34,139.767,30.0,4193
35,142.767,30.0,4283
36,149.167,30.0,4475
37,150.733,30.0,4521
38,153.4,30.0,4602
39,155.8,30.0,4674
40,157.6,30.0,4728
41,158.6,30.0,4758
42,160.567,30.0,4817
43,167.167,30.0,5015
44,173.067,30.0,5192
45,174.4,30.0,5232
46,176.3,30.0,5289
47,177.067,30.0,5312
48,179.667,30.0,5390
49,181.367,30.0,5441
50,182.8,30.0,5484
51,184.9,30.0,5547
52,191.8,30.0,5754
53,194.8,30.0,5844
54,198.933,30.0,5967
55,201.967,30.0,6059
56,204.133,30.0,6123
57,206.2,30.0,6186
58,210.6,30.0,6318
59,213.133,30.0,6393
60,217.133,30.0,6513
61,224.133,30.0,6723
62,230.6,30.0,6918
63,237.6,30.0,7128
64,243.867,30.0,7316
65,249.933,30.0,7497
66,256.2,30.0,7686
67,258.167,30.0,7745
68,261.067,30.0,7832
69,263.8,30.0,7914
70,267.5,30.0,8025
71,272.733,30.0,8181
72,277.333,30.0,8319
73,278.333,30.0,8349
74,279.133,30.0,8373
75,280.8,30.0,8424
76,282.933,30.0,8487
77,284.6,30.0,8538
78,287.6,30.0,8628
79,288.967,30.0,8669
80,292.0,30.0,8760
81,299.0,30.0,8970
82,305.0,30.0,9150
83,309.767,30.0,9293
