n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.96,25.0,124
3,6.12,25.0,153
4,9.92,25.0,248
5,11.96,25.0,299
6,14.88,25.0,372
7,19.84,25.0,496
8,24.8,25.0,620
9,29.76,25.0,744
10,31.96,25.0,799
11,34.36,25.0,859
12,34.72,25.0,868
13,39.68,25.0,992
14,44.64,25.0,1116
15,49.6,25.0,1240
16,50.64,25.0,1266
17,53.76,25.0,1344
18,54.56,25.0,1364
19,59.52,25.0,1488
20,64.48,25.0,1612
21,67.92,25.0,1698
22,69.44,25.0,1736
23,74.4,25.0,1860
24,79.36,25.0,1984
25,84.32,25.0,2108
26,87.56,25.0,2189
27,89.28,25.0,2232
28,92.4,25.0,2310
29,94.24,25.0,2356
30,99.2,25.0,2480
31,104.16,25.0,2604
32,106.48,25.0,2662
33,109.12,25.0,2728
34,112.36,25.0,2809
35,114.08,25.0,2852
36,119.04,25.0,2976
37,119.76,25.0,2994
38,124.0,25.0,3100
39,126.04,25.0,3151
40,128.96,25.0,3224
41,129.24,25.0,3231
42,132.76,25.0,3319
43,133.92,25.0,3347
44,135.24,25.0,3381
45,138.88,25.0,3472
46,143.84,25.0,3596
47,146.52,25.0,3663
48,148.8,25.0,3720
49,153.2,25.0,3829
50,153.76,25.0,3844
51,158.72,25.0,3968
52,163.68,25.0,4092
53,168.64,25.0,4216
54,169.76,25.0,4244
55,172.44,25.0,4311
56,173.6,25.0,4340
57,178.56,25.0,4464
58,183.52,25.0,4588
59,188.48,25.0,4712
60,193.44,25.0,4836
61,198.4,25.0,4960
62,198.56,25.0,4964
63,202.96,25.0,5074
64,203.36,25.0,5084
65,208.32,25.0,5208
66,212.12,25.0,5303
67,213.28,25.0,5332
68,218.24,25.0,5456
69,223.2,25.0,5580
70,225.96,25.0,5649
71,227.04,25.0,5676
72,228.16,25.0,5704
73,232.56,25.0,5814
74,233.12,25.0,5828
75,237.32,25.0,5933
76,238.08,25.0,5952
77,243.04,25.0,6076
78,248.0,25.0,6200
79,252.28,25.0,6307
80,252.96,25.0,6324
81,253.44,25.0,6336
82,257.92,25.0,6448
83,261.68,25.0,6542
84,262.88,25.0,6572
85,267.84,25.0,6695
86,269.88,25.0,6747
87,272.8,25.0,6820
88,277.64,25.0,6941
89,277.76,25.0,6944
90,282.72,25.0,7068
91,282.84,25.0,7070
92,285.44,25.0,7136
93,287.68,25.0,7192
94,289.48,25.0,7237
95,292.64,25.0,7316
96,297.6,25.0,7440
97,302.56,25.0,7564
98,307.52,25.0,7688
99,310.8,25.0,7770
100,312.48,25.0,7812
101,313.76,25.0,7844
102,317.44,25.0,7936
103,322.4,25.0,8059
104,323.2,25.0,8080
105,327.36,25.0,8184
106,328.2,25.0,8205
107,331.32,25.0,8283
108,332.32,25.0,8308
109,334.84,25.0,8371
110,337.28,25.0,8432
111,342.24,25.0,8556
112,346.16,25.0,8654
113,347.2,25.0,8680
114,350.88,25.0,8772
115,352.16,25.0,8804
116,357.12,25.0,8928
117,362.08,25.0,9052
118,367.04,25.0,9176
119,372.0,25.0,9300
120,376.96,25.0,9424
121,381.92,25.0,9548
122,386.88,25.0,9672
123,391.84,25.0,9796
124,392.56,25.0,9814
125,396.8,25.0,9920
126,398.92,25.0,9973
127,401.76,25.0,10044
128,406.72,25.0,10168
129,411.68,25.0,10292
130,416.64,25.0,10416
131,421.6,25.0,10540
132,426.56,25.0,10664
133,427.92,25.0,10698
134,431.52,25.0,10788
135,436.48,25.0,10912
136,439.08,25.0,10977
137,441.44,25.0,11036
138,446.2,25.0,11155
139,446.4,25.0,11160
140,451.36,25.0,11284
141,452.04,25.0,11301
142,456.32,25.0,11408
143,461.28,25.0,11532
144,466.24,25.0,11656
145,468.96,25.0,11724
146,471.2,25.0,11780
147,474.16,25.0,11854
148,476.16,25.0,11904
149,481.12,25.0,12028
150,481.84,25.0,12046
151,483.72,25.0,12093
152,486.08,25.0,12152
153,490.04,25.0,12251
154,491.04,25.0,12276
155,492.24,25.0,12306
156,496.0,25.0,12400
157,500.96,25.0,12524
158,505.92,25.0,12648
159,506.28,25.0,12657
160,510.88,25.0,12772
161,515.84,25.0,12896
162,520.8,25.0,13019
163,523.12,25.0,13078
164,525.76,25.0,13144
165,526.16,25.0,13154
166,530.72,25.0,13268
167,535.68,25.0,13391
168,537.48,25.0,13437
169,540.64,25.0,13516
170,545.4,25.0,13635
171,545.6,25.0,13640
172,550.56,25.0,13763
173,551.56,25.0,13788
174,555.24,25.0,13881
175,555.52,25.0,13888
176,560.48,25.0,14012
177,565.44,25.0,14136
178,567.96,25.0,14199
179,570.4,25.0,14260
180,572.84,25.0,14321
181,575.36,25.0,14384
182,576.48,25.0,14412
183,580.32,25.0,14508
184,585.28,25.0,14632
185,590.24,25.0,14756
186,592.92,25.0,14822
187,595.2,25.0,14880
188,600.16,25.0,15004
189,600.4,25.0,15010
190,605.12,25.0,15128
191,610.08,25.0,15252
192,615.04,25.0,15376
193,620.0,25.0,15500
194,620.44,25.0,15511
195,624.6,25.0,15615
196,624.96,25.0,15624
197,629.92,25.0,15747
198,632.12,25.0,15803
199,634.88,25.0,15872
200,636.88,25.0,15922
201,639.84,25.0,15996
202,641.76,25.0,16044
203,642.08,25.0,16052
204,644.8,25.0,16119
