n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.0,25.0,100
3,11.0,25.0,275
4,14.12,25.0,353
5,15.4,25.0,385
6,17.4,25.0,434
7,20.48,25.0,512
8,24.2,25.0,605
9,25.44,25.0,636
10,29.16,25.0,729
11,30.44,25.0,761
12,37.16,25.0,928
13,38.44,25.0,961
14,43.44,25.0,1086
15,50.44,25.0,1261
16,56.8,25.0,1420
17,62.44,25.0,1561
18,63.64,25.0,1591
19,67.48,25.0,1687
20,70.32,25.0,1757
21,75.0,25.0,1875
22,80.92,25.0,2023
23,84.92,25.0,2123
24,90.32,25.0,2258
25,91.28,25.0,2282
26,94.92,25.0,2373
27,100.92,25.0,2523
28,104.12,25.0,2603
29,107.48,25.0,2687
30,109.84,25.0,2746
31,112.32,25.0,2808
32,115.6,25.0,2890
33,122.6,25.0,3065
34,128.6,25.0,3215
35,132.6,25.0,3315
36,137.76,25.0,3444
37,140.0,25.0,3500
38,141.28,25.0,3532
39,143.68,25.0,3592
40,145.32,25.0,3633
41,149.2,25.0,3729
42,152.24,25.0,3806
43,156.08,25.0,3902
44,161.08,25.0,4027
45,168.08,25.0,4202
46,172.48,25.0,4312
47,176.6,25.0,4415
48,183.4,25.0,4585
49,187.48,25.0,4687
50,194.48,25.0,4862
51,199.48,25.0,4987
52,203.48,25.0,5087
53,208.6,25.0,5215
54,214.68,25.0,5367
55,218.28,25.0,5457
56,220.12,25.0,5503
57,222.04,25.0,5551
58,224.8,25.0,5620
59,228.04,25.0,5701
60,230.88,25.0,5772
61,236.28,25.0,5907
62,241.2,25.0,6030
63,242.2,25.0,6055
64,248.88,25.0,6222
65,252.4,25.0,6310
66,255.6,25.0,6390
67,258.6,25.0,6465
68,260.12,25.0,6503
69,267.12,25.0,6678
70,270.12,25.0,6753
71,274.44,25.0,6861
72,279.4,25.0,6984
73,282.6,25.0,7065
74,288.6,25.0,7215
75,290.16,25.0,7254
76,294.92,25.0,7373
77,299.6,25.0,7490
78,302.6,25.0,7565
79,308.76,25.0,7719
80,315.6,25.0,7890
81,318.8,25.0,7970
82,321.0,25.0,8025
83,322.0,25.0,8050
84,325.08,25.0,8127
85,326.88,25.0,8172
86,330.68,25.0,8267
87,336.04,25.0,8401
88,343.04,25.0,8576
89,346.04,25.0,8651
90,350.2,25.0,8755
91,354.64,25.0,8866
92,357.08,25.0,8927
93,362.76,25.0,9069
94,365.44,25.0,9136
95,367.28,25.0,9182
96,370.32,25.0,9258
97,371.32,25.0,9283
98,372.48,25.0,9312
99,377.56,25.0,9439
100,381.24,25.0,9531
101,384.84,25.0,9621
102,387.44,25.0,9686
103,393.28,25.0,9832
104,397.36,25.0,9934
105,402.88,25.0,10072
106,403.88,25.0,10097
107,410.88,25.0,10272
108,417.48,25.0,10437
109,422.88,25.0,10572
110,425.64,25.0,10641
111,428.52,25.0,10713
112,433.48,25.0,10837
113,440.16,25.0,11004
114,444.52,25.0,11113
115,450.96,25.0,11274
116,454.24,25.0,11356
117,457.2,25.0,11430
118,459.12,25.0,11478
119,466.08,25.0,11652
120,470.96,25.0,11774
121,471.96,25.0,11799
122,478.16,25.0,11954
123,483.16,25.0,12079
124,486.96,25.0,12174
125,493.96,25.0,12349
126,499.96,25.0,12499
127,502.96,25.0,12574
128,507.72,25.0,12693
129,511.52,25.0,12788
130,512.92,25.0,12822
131,516.4,25.0,12910
132,518.84,25.0,12971
133,524.04,25.0,13101
134,526.2,25.0,13155
135,529.16,25.0,13229
136,532.24,25.0,13306
137,534.68,25.0,13366
138,536.28,25.0,13407
139,538.28,25.0,13457
140,543.52,25.0,13588
141,544.52,25.0,13613
142,548.96,25.0,13724
143,553.56,25.0,13838
144,559.52,25.0,13988
145,566.52,25.0,14163
146,571.04,25.0,14276
147,576.08,25.0,14402
148,577.56,25.0,14438
149,581.8,25.0,14544
150,584.08,25.0,14602
151,591.08,25.0,14777
152,597.08,25.0,14927
153,603.36,25.0,15084
154,607.68,25.0,15191
155,610.84,25.0,15271
156,613.84,25.0,15346
157,619.4,25.0,15485
158,625.12,25.0,15628
159,629.64,25.0,15741
160,633.12,25.0,15828
161,636.04,25.0,15901
162,640.32,25.0,16008
163,644.32,25.0,16108
164,651.32,25.0,16283
165,655.68,25.0,16392
166,661.72,25.0,16543
167,668.32,25.0,16708
168,675.32,25.0,16883
169,681.32,25.0,17033
170,684.6,25.0,17115
171,688.52,25.0,17213
172,695.52,25.0,17388
173,702.16,25.0,17554
174,708.2,25.0,17705
175,712.2,25.0,17805
176,716.4,25.0,17910
177,720.36,25.0,18009
178,723.84,25.0,18096
179,726.24,25.0,18156
180,732.28,25.0,18307
181,736.48,25.0,18412
182,740.8,25.0,18520
183,746.8,25.0,18670
184,749.32,25.0,18733
185,752.4,25.0,18810
186,753.68,25.0,18842
187,757.36,25.0,18934
188,759.84,25.0,18996
189,763.84,25.0,19096
190,767.04,25.0,19176
191,771.04,25.0,19276
192,777.28,25.0,19432
193,784.28,25.0,19607
194,790.28,25.0,19757
195,797.2,25.0,19930
196,800.28,25.0,20007
197,805.2,25.0,20130
198,810.8,25.0,20270
199,814.52,25.0,20363
200,820.84,25.0,20521
201,823.04,25.0,20576
202,825.56,25.0,20639
203,828.64,25.0,20716
204,829.8,25.0,20745
205,835.08,25.0,20877
206,839.24,25.0,20981
207,841.44,25.0,21036
208,844.84,25.0,21121
209,846.64,25.0,21166
210,847.6,25.0,21190
211,853.8,25.0,21345
212,860.8,25.0,21520
213,866.84,25.0,21671
214,872.0,25.0,21800
215,876.64,25.0,21916
216,880.52,25.0,22013
217,884.16,25.0,22104
218,890.84,25.0,22271
219,895.2,25.0,22380
