n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,6.12,25.0,153
3,13.12,25.0,328
4,16.24,25.0,405
5,23.0,25.0,575
6,29.0,25.0,725
7,36.0,25.0,900
8,39.0,25.0,975
9,44.0,25.0,1100
10,49.0,25.0,1225
11,55.0,25.0,1375
12,60.0,25.0,1500
13,65.0,25.0,1625
14,71.8,25.0,1795
15,77.0,25.0,1925
16,80.96,25.0,2023
17,84.0,25.0,2100
18,88.56,25.0,2214
19,95.56,25.0,2389
20,98.84,25.0,2471
21,104.88,25.0,2622
22,111.44,25.0,2786
23,118.2,25.0,2955
24,123.96,25.0,3099
25,126.96,25.0,3174
26,132.96,25.0,3324
27,133.96,25.0,3349
28,137.8,25.0,3445
29,143.24,25.0,3581
30,149.8,25.0,3745
31,150.24,25.0,3756
32,154.44,25.0,3861
33,159.08,25.0,3977
34,160.32,25.0,4008
35,162.24,25.0,4056
36,166.52,25.0,4163
37,173.52,25.0,4338
38,180.0,25.0,4500
39,185.0,25.0,4625
40,190.64,25.0,4766
41,197.64,25.0,4941
42,204.0,25.0,5100
43,209.08,25.0,5227
44,215.12,25.0,5378
45,218.12,25.0,5453
46,225.12,25.0,5628
47,228.44,25.0,5711
48,235.44,25.0,5886
49,239.92,25.0,5998
50,246.68,25.0,6167
51,250.16,25.0,6254
52,256.8,25.0,6420
53,261.68,25.0,6542
54,262.8,25.0,6570
55,265.32,25.0,6633
56,266.68,25.0,6667
57,268.84,25.0,6720
58,275.84,25.0,6895
59,281.24,25.0,7031
60,288.24,25.0,7206
61,294.68,25.0,7367
62,300.4,25.0,7509
63,303.96,25.0,7598
64,310.92,25.0,7773
65,315.0,25.0,7875
66,318.0,25.0,7950
67,325.0,25.0,8125
68,331.4,25.0,8285
69,338.0,25.0,8450
70,343.0,25.0,8575
71,350.0,25.0,8750
72,353.0,25.0,8825
73,359.16,25.0,8979
74,360.92,25.0,9023
