n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,16.48,25.0,412
5,17.8,25.0,445
6,20.4,25.0,509
7,22.88,25.0,572
8,27.12,25.0,678
9,27.84,25.0,696
10,33.6,25.0,840
11,34.88,25.0,872
12,40.6,25.0,1015
13,45.6,25.0,1140
14,50.4,25.0,1260
15,54.0,25.0,1350
16,57.0,25.0,1425
17,60.0,25.0,1500
18,63.64,25.0,1591
19,66.2,25.0,1655
20,68.52,25.0,1713
21,69.6,25.0,1739
22,73.68,25.0,1842
23,76.32,25.0,1907
24,81.6,25.0,2039
25,87.6,25.0,2190
26,92.32,25.0,2308
27,94.6,25.0,2365
28,98.52,25.0,2463
29,105.52,25.0,2638
30,106.96,25.0,2674
31,110.28,25.0,2757
32,113.68,25.0,2842
33,116.68,25.0,2917
34,123.6,25.0,3090
35,130.6,25.0,3265
36,135.08,25.0,3377
37,140.56,25.0,3514
38,145.48,25.0,3636
39,146.4,25.0,3660
40,150.0,25.0,3750
41,154.8,25.0,3870
42,158.4,25.0,3960
43,164.4,25.0,4110
44,170.0,25.0,4250
45,170.4,25.0,4260
46,174.0,25.0,4350
47,178.28,25.0,4457
48,182.24,25.0,4556
49,185.12,25.0,4628
50,190.8,25.0,4770
51,196.8,25.0,4920
52,202.0,25.0,5050
53,203.0,25.0,5075
54,208.8,25.0,5220
55,214.12,25.0,5353
56,217.12,25.0,5428
57,222.0,25.0,5550
58,225.2,25.0,5630
59,228.2,25.0,5705
60,231.04,25.0,5776
61,235.2,25.0,5880
62,238.28,25.0,5957
63,241.2,25.0,6030
64,244.8,25.0,6120
65,247.2,25.0,6180
66,249.6,25.0,6240
67,250.8,25.0,6270
68,254.96,25.0,6374
69,257.72,25.0,6443
70,263.08,25.0,6577
71,264.0,25.0,6600
72,267.6,25.0,6690
73,271.2,25.0,6780
74,278.2,25.0,6955
75,284.4,25.0,7109
76,288.0,25.0,7200
77,291.32,25.0,7283
78,295.04,25.0,7376
79,296.76,25.0,7419
80,303.6,25.0,7590
81,306.32,25.0,7658
82,309.6,25.0,7740
83,311.72,25.0,7793
84,315.6,25.0,7890
85,319.08,25.0,7977
86,323.0,25.0,8075
87,324.96,25.0,8123
88,326.6,25.0,8165
89,330.12,25.0,8253
90,335.16,25.0,8379
91,337.48,25.0,8437
