n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,6.0,30.0,180
3,11.3667,30.0,341
4,12.0,30.0,360
5,13.7667,30.0,413
6,17.7667,30.0,533
7,18.8667,30.0,566
8,22.8667,30.0,686
9,23.8,30.0,714
10,28.4,30.0,852
11,30.6,30.0,918
12,33.6,30.0,1008
13,39.6,30.0,1188
14,45.6,30.0,1368
15,49.1,30.0,1473
16,51.1,30.0,1533
17,57.1,30.0,1713
18,57.5333,30.0,1725
19,58.9,30.0,1767
20,60.0,30.0,1800
21,61.3333,30.0,1839
22,62.3333,30.0,1869
23,65.9,30.0,1977
24,67.7667,30.0,2033
25,71.5667,30.0,2147
26,73.5667,30.0,2207
27,74.3,30.0,2229
28,79.5333,30.0,2385
29,83.1,30.0,2493
30,84.2667,30.0,2528
31,85.2667,30.0,2558
32,86.5667,30.0,2597
33,90.5667,30.0,2717
34,92.4,30.0,2772
35,93.9,30.0,2817
36,95.9,30.0,2877
37,95.9333,30.0,2877
38,96.7333,30.0,2901
39,98.2,30.0,2946
40,100.0,30.0,3000
41,101.0,30.0,3030
42,101.7,30.0,3051
43,103.533,30.0,3105
44,105.533,30.0,3165
45,106.533,30.0,3195
46,107.3,30.0,3219
47,108.533,30.0,3255
48,110.5,30.0,3315
49,112.5,30.0,3375
50,118.5,30.0,3555
51,124.5,30.0,3735
52,130.5,30.0,3915
53,135.767,30.0,4073
54,140.867,30.0,4226
55,143.7,30.0,4311
56,146.4,30.0,4392
57,152.467,30.0,4574
58,155.933,30.0,4677
59,157.933,30.0,4737
60,158.6,30.0,4758
61,160.9,30.0,4827
62,163.9,30.0,4917
63,167.333,30.0,5019
64,169.333,30.0,5079
65,170.567,30.0,5117
66,173.7,30.0,5211
67,174.7,30.0,5241
68,179.533,30.0,5385
69,180.533,30.0,5415
70,186.533,30.0,5595
71,192.533,30.0,5775
72,198.533,30.0,5955
73,204.167,30.0,6125
74,208.333,30.0,6249
75,209.333,30.0,6279
76,213.133,30.0,6393
77,215.133,30.0,6453
78,217.3,30.0,6519
79,220.3,30.0,6609
80,220.467,30.0,6614
81,225.467,30.0,6764
82,226.067,30.0,6782
83,227.2,30.0,6816
84,229.2,30.0,6876
85,231.2,30.0,6936
86,232.733,30.0,6981
87,234.867,30.0,7046
88,236.6,30.0,7098
89,238.533,30.0,7155
90,242.533,30.0,7275
91,248.533,30.0,7455
92,254.533,30.0,7635
93,255.767,30.0,7673
94,259.767,30.0,7793
95,262.9,30.0,7886
96,264.567,30.0,7937
97,265.567,30.0,7967
98,267.733,30.0,8031
99,271.1,30.0,8133
