n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.6,25.0,90
3,10.12,25.0,252
4,13.12,25.0,328
5,15.36,25.0,384
6,18.96,25.0,474
7,20.44,25.0,511
8,24.04,25.0,601
9,25.2,25.0,630
10,30.4,25.0,760
11,34.8,25.0,869
12,38.72,25.0,968
13,40.8,25.0,1019
14,47.8,25.0,1195
15,52.8,25.0,1320
16,56.4,25.0,1410
17,60.0,25.0,1500
18,66.64,25.0,1666
19,70.8,25.0,1770
20,77.28,25.0,1932
21,84.0,25.0,2100
22,87.96,25.0,2199
23,92.52,25.0,2313
24,94.8,25.0,2370
25,99.6,25.0,2490
26,103.44,25.0,2586
27,105.44,25.0,2636
28,110.28,25.0,2757
29,111.6,25.0,2790
30,116.4,25.0,2910
31,120.0,25.0,3000
32,123.52,25.0,3088
33,126.0,25.0,3150
34,129.6,25.0,3240
35,132.96,25.0,3324
36,135.84,25.0,3396
37,141.6,25.0,3540
38,148.6,25.0,3715
39,154.8,25.0,3870
40,157.4,25.0,3935
41,159.6,25.0,3990
42,163.6,25.0,4090
43,165.6,25.0,4140
44,169.76,25.0,4244
45,172.0,25.0,4300
46,172.52,25.0,4313
47,174.32,25.0,4358
48,175.72,25.0,4393
49,177.6,25.0,4440
50,181.84,25.0,4546
51,183.6,25.0,4590
52,188.4,25.0,4710
53,191.92,25.0,4798
54,194.4,25.0,4860
55,198.68,25.0,4967
56,200.4,25.0,5010
57,202.76,25.0,5069
58,205.64,25.0,5141
59,212.4,25.0,5310
60,217.2,25.0,5430
61,222.0,25.0,5550
62,225.6,25.0,5640
63,231.2,25.0,5780
64,237.4,25.0,5935
65,239.36,25.0,5984
66,244.12,25.0,6103
67,248.4,25.0,6210
68,250.24,25.0,6256
69,253.04,25.0,6326
70,256.04,25.0,6401
71,260.4,25.0,6509
72,263.8,25.0,6595
73,270.8,25.0,6770
74,277.44,25.0,6936
75,280.8,25.0,7020
76,282.6,25.0,7065
77,285.0,25.0,7125
78,287.0,25.0,7175
79,292.8,25.0,7320
80,298.8,25.0,7470
81,304.8,25.0,7620
82,309.6,25.0,7740
83,313.2,25.0,7830
84,319.2,25.0,7980
85,325.2,25.0,8130
86,332.04,25.0,8301
87,337.2,25.0,8430
88,339.92,25.0,8498
89,342.08,25.0,8552
90,343.2,25.0,8580
91,344.16,25.0,8604
