n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,15.9,30.0,477
5,18.1667,30.0,545
6,22.1667,30.0,665
7,23.2667,30.0,698
8,28.2,30.0,846
9,33.2,30.0,996
10,39.7333,30.0,1191
11,41.4,30.0,1242
12,45.4,30.0,1362
13,52.4,30.0,1572
14,56.4,30.0,1692
15,62.5,30.0,1875
16,67.6,30.0,2027
17,71.1333,30.0,2133
18,74.3333,30.0,2229
19,77.7667,30.0,2333
20,79.7333,30.0,2391
21,83.1667,30.0,2495
22,87.9667,30.0,2639
23,94.3333,30.0,2829
24,98.4,30.0,2952
25,105.333,30.0,3159
26,109.0,30.0,3270
27,112.1,30.0,3363
28,116.2,30.0,3486
29,122.467,30.0,3674
30,129.467,30.0,3884
31,136.467,30.0,4094
32,141.467,30.0,4244
33,148.467,30.0,4454
34,154.733,30.0,4641
35,158.733,30.0,4761
36,164.467,30.0,4934
37,168.067,30.0,5042
38,170.867,30.0,5126
39,174.4,30.0,5232
40,177.6,30.0,5328
41,177.8,30.0,5334
42,181.0,30.0,5430
43,185.6,30.0,5568
44,187.167,30.0,5615
45,188.767,30.0,5663
46,190.267,30.0,5708
47,192.967,30.0,5789
48,194.4,30.0,5832
49,200.067,30.0,6002
50,205.067,30.0,6152
51,208.167,30.0,6245
52,212.567,30.0,6377
53,215.167,30.0,6455
54,216.733,30.0,6501
55,220.067,30.0,6602
56,227.067,30.0,6812
57,234.067,30.0,7022
58,238.6,30.0,7158
59,241.933,30.0,7257
60,248.933,30.0,7467
61,254.667,30.0,7640
62,255.667,30.0,7670
63,260.4,30.0,7811
64,262.567,30.0,7877
65,265.1,30.0,7953
66,269.5,30.0,8085
67,274.733,30.0,8241
68,279.367,30.0,8381
69,280.367,30.0,8411
70,282.167,30.0,8465
71,287.367,30.0,8621
72,293.533,30.0,8805
73,298.767,30.0,8963
74,299.767,30.0,8993
75,304.4,30.0,9132
76,311.4,30.0,9342
77,314.4,30.0,9432
78,319.7,30.0,9591
79,325.7,30.0,9771
80,328.767,30.0,9863
81,333.767,30.0,10013
82,340.767,30.0,10223
83,343.767,30.0,10313
