n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,3.0,30.0,90
3,9.7,30.0,291
4,12.7333,30.0,381
5,14.0,30.0,420
6,17.7333,30.0,531
7,19.1,30.0,573
8,22.8,30.0,684
9,24.0667,30.0,722
10,27.7667,30.0,833
11,29.2,30.0,876
12,31.3333,30.0,939
13,38.3333,30.0,1149
14,43.5,30.0,1305
15,45.4,30.0,1362
16,48.2,30.0,1446
17,51.8667,30.0,1556
18,53.1,30.0,1593
19,55.0667,30.0,1652
20,56.7667,30.0,1703
21,60.4667,30.0,1814
22,61.4667,30.0,1844
23,63.9,30.0,1917
24,64.9,30.0,1947
25,69.1333,30.0,2073
26,74.0,30.0,2220
27,80.5,30.0,2415
28,82.9667,30.0,2489
29,83.9667,30.0,2519
30,87.4,30.0,2622
31,89.3333,30.0,2679
32,90.3667,30.0,2711
33,97.3667,30.0,2921
34,102.567,30.0,3077
35,106.8,30.0,3204
36,112.733,30.0,3381
37,117.0,30.0,3510
38,122.6,30.0,3678
39,126.8,30.0,3804
40,130.733,30.0,3921
41,132.567,30.0,3977
42,135.6,30.0,4068
43,138.9,30.0,4167
44,145.333,30.0,4359
45,148.333,30.0,4449
46,154.533,30.0,4635
47,157.3,30.0,4719
48,160.4,30.0,4812
49,166.1,30.0,4983
50,167.1,30.0,5013
51,170.933,30.0,5127
52,173.867,30.0,5216
53,176.3,30.0,5289
54,180.733,30.0,5421
55,182.567,30.0,5477
56,186.1,30.0,5583
57,190.267,30.0,5708
58,193.5,30.0,5805
59,195.767,30.0,5873
60,202.267,30.0,6068
61,204.667,30.0,6140
62,206.7,30.0,6201
63,208.667,30.0,6260
64,215.667,30.0,6470
65,219.667,30.0,6590
66,222.167,30.0,6665
67,223.167,30.0,6695
68,230.167,30.0,6905
69,235.3,30.0,7059
70,237.733,30.0,7131
71,240.733,30.0,7221
72,245.5,30.0,7365
73,249.367,30.0,7481
74,252.533,30.0,7575
75,256.367,30.0,7691
76,261.333,30.0,7839
77,263.333,30.0,7899
78,268.9,30.0,8066
79,274.9,30.0,8247
80,281.733,30.0,8451
81,284.733,30.0,8541
82,290.733,30.0,8721
83,293.733,30.0,8811
