frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,There is a man and a woman standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a blue shirt and a pink tie. 
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. He is wearing glasses and has short black hair. The woman is also wearing a short sleeve shirt. She has long black hair and a necklace around her neck. There is a large screen behind them.
004.jpg,The image is completely black. On the right side of the image there is a red and white dotted line. The time is 06:30:25 on the top right corner.
005.jpg,There are four people sitting around a table in a room. There is a man in a blue uniform sitting on a black chair in front of a desk. There are white and gray curtains hanging from the window. 
006.jpg,A person is holding a syringe in their hand. They are wearing a gold ring on their finger. There is a person in a white shirt sitting in front of them.
007.jpg,A person is holding an object in their hands. There is a small white bottle in front of the person. The person is wearing a white shirt. 
008.jpg,A woman with long blonde hair and red lipstick is looking at the camera. She is wearing a brown jacket and a white shirt. There is a black background behind her. 
009.jpg,The image is an abstract background. The background is red. On the left side of the image there is a big red rectangle. The rectangle is outlined in white. The lines on the right side are outlined in red. There are dots on the red rectangle that are small. The dots are arranged in a triangle shape. The red rectangle has a shadow on it.
010.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a blue shirt and a pink tie. The woman is dressed in a white blouse and gray pants. The screen behind them has a city scene on it. There is a red and white sign on the front of the screen.
011.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. He is wearing glasses and has short black hair. The woman is also wearing a white shirt and has long dark hair. There is a large screen behind them.
012.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a phone in his hands. The woman is standing behind the desk wearing a short sleeve shirt and a necklace. There is a large screen behind them.
013.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and a pink tie. The woman is also wearing a white shirt and has long black hair. There is a large screen behind them.
014.jpg,A woman is sitting in a chair holding a baby. The baby is wearing a blue shirt. There is a woman in a white shirt sitting next to the baby. They are wearing face masks. 
015.jpg,Two women are standing in a room. They are wearing face masks. One of the women is wearing a white shirt and a turban on her head. The other woman is holding a baby in her arms. There are chairs behind them. 
016.jpg,There are people sitting in chairs in a room. There is a large white pillar in front of them. There are signs on the wall behind them. 
017.jpg,There are two people sitting in a hospital room. They are both wearing face masks. There is a woman in a white shirt holding a baby in her lap. There are hospital beds behind them. 
018.jpg,A person is holding a syringe in their hand. They are wearing a white shirt. There is a gold ring on their finger. 
019.jpg,A woman is wearing a blue and white checkered jacket. She has dark brown hair and is looking down. There is a white background behind the woman with yellow writing on it.
020.jpg,There are several people sitting in a room. They are all wearing face masks. There is a woman in a white shirt holding a baby in her lap. 
021.jpg,There are several people sitting in a room. There is a man in a white shirt holding a baby in his arms. There are people standing in front of him wearing face masks. 
022.jpg,There are two hands holding a syringe. There is a label on the syringe that is white and purple in color. The syringe is silver in color and there is a barcode on the bottom left of the screen.
