frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,Two people are standing in front of a news desk. There is a large screen behind them with a city on it. The man is wearing a blue shirt and tie. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has red writing on it. There is a large screen behind them. There are buildings on the screen. 
004.jpg,The image is very blurry. The background is red and white. There is a big red mark on the left side of the image. The red mark has small dots on it. The gray mark has a small light in the middle of it. There are black letters on the bottom of the gray mark.
005.jpg,There are several children in red shirts and black shorts. There are trees in front of a building. There is a boy in a blue jacket and a girl in a red shirt sitting on the ground.
006.jpg,People are standing in a room. There are red chairs in front of them. There is a television hanging on the wall. There appears to be a Christmas tree in the corner of the room. 
007.jpg,A statue of a man is standing in front of a fireplace. The man is wearing a white robe. There is a picture hanging on the wall above the fireplace. 
008.jpg,A man and a woman are standing in a room. The man is wearing a blue shirt and brown pants. He has glasses on his face. There is a white door behind them with a picture of a woman on it.
009.jpg,"A red and white image is shown. There is a large red stripe on the right side of the image. On the left side there is a red background that has a small white dot pattern on it. There are two large red lines on the image that are perpendicular to each other. The image has a watermark in the top right corner that reads ""HTV9 HD 06:3049""."
010.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a tablet in his hands. The woman is also wearing a white shirt and has short brown hair. There is a large screen behind them that shows a city skyline.
011.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and black pants. The woman is also wearing a white dress. There is a large screen behind them. There are many tall buildings on the screen.
012.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and black pants. The woman is also wearing a white shirt. There is a large screen behind them. There are buildings on the screen. 
013.jpg,There are two men standing on a stage. There are fireworks behind them. There is a large crowd of people standing in front of the stage. 
014.jpg,There are fireworks in the sky. The sky is completely black. The fireworks are shooting up in the air. There is a red line on the bottom of the screen.
015.jpg,Fireworks are lighting up the night sky. The sky is black. The fireworks are bright and shining. There is a red banner on the bottom of the screen with white writing on it.
016.jpg,"There are fireworks in the sky. The sky is black. The fireworks are white and yellow. There is a blue sign on the top left of the image that says TU LIEU. The time on the image is 06:31:08. There are white words on the bottom of the screen that say BINH DINH. Ap thap nhiet doi tren bien, tau thuyen can chu dong."
017.jpg,There are fireworks in the sky. The sky is black. The fireworks are yellow and white. There are small white dots on the fireworks. There is a red line on the bottom of the screen.
